timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696245877698,0.22509766,-0.9590454,0.11224365,0.0625,-0.453125,0.390625,Respeck,Standing,-1,s2091784,,31
1696245877738,0.2290039,-0.95440674,0.11126709,-1.578125,-1.15625,-0.03125,Respeck,Standing,-1,s2091784,,32
1696245877778,0.21289062,-0.9614868,0.11859131,-1.53125,-1.140625,-0.125,Respeck,Standing,-1,s2091784,,33
1696245877818,0.2133789,-0.9636841,0.11541748,-1.890625,-0.734375,0.296875,Respeck,Standing,-1,s2091784,,34
1696245877858,0.21679688,-0.9678345,0.11932373,-2.40625,-1.125,0.234375,Respeck,Standing,-1,s2091784,,35
1696245877898,0.21289062,-0.9585571,0.1281128,-2.78125,-0.171875,-0.21875,Respeck,Standing,-1,s2091784,,36
1696245877938,0.2211914,-0.9649048,0.12786865,-3.609375,-0.375,-0.421875,Respeck,Standing,-1,s2091784,,37
1696245877978,0.22387695,-0.9668579,0.12640381,-4.78125,-0.203125,-0.828125,Respeck,Standing,-1,s2091784,,38
1696245878018,0.22167969,-0.9612427,0.14447021,-3.171875,-0.15625,-1.125,Respeck,Standing,-1,s2091784,,39
1696245878058,0.22167969,-0.9607544,0.14227295,-2.625,0.546875,-0.546875,Respeck,Standing,-1,s2091784,,40
1696245878098,0.22045898,-0.9573364,0.13568115,-3.390625,-0.5,-0.21875,Respeck,Standing,-1,s2091784,,41
1696245878138,0.22338867,-0.9602661,0.15203857,-2.90625,0.53125,-0.8125,Respeck,Standing,-1,s2091784,,42
1696245878178,0.22558594,-0.9607544,0.15252686,-1.484375,-0.21875,-0.703125,Respeck,Standing,-1,s2091784,,43
1696245878218,0.20336914,-0.9505005,0.14178467,-3.40625,-0.71875,-0.4375,Respeck,Standing,-1,s2091784,,44
1696245878258,0.20776367,-0.9522095,0.15716553,-2.625,0.015625,0.21875,Respeck,Standing,-1,s2091784,,45
1696245878298,0.21533203,-0.9649048,0.16204834,-2.484375,0.234375,-0.015625,Respeck,Standing,-1,s2091784,,46
1696245878338,0.22241211,-0.9685669,0.15838623,-3.125,0.375,-0.515625,Respeck,Standing,-1,s2091784,,47
1696245878378,0.2199707,-0.95391846,0.16766357,-1.3125,0.5,-0.15625,Respeck,Standing,-1,s2091784,,48
1696245878418,0.21386719,-0.9468384,0.1593628,-3.984375,1.15625,-1.140625,Respeck,Standing,-1,s2091784,,49
1696245878458,0.2019043,-0.9602661,0.1774292,-2.9375,0.484375,-0.15625,Respeck,Standing,-1,s2091784,,50
1696245878498,0.21289062,-0.9697876,0.1774292,-2.59375,0.609375,-0.03125,Respeck,Standing,-1,s2091784,,51
1696245878538,0.2253418,-0.9534302,0.16693115,-1.984375,0.421875,-0.21875,Respeck,Standing,-1,s2091784,,52
1696245878578,0.22143555,-0.9512329,0.17303467,-1.875,0.875,-0.171875,Respeck,Standing,-1,s2091784,,53
1696245878618,0.2121582,-0.95025635,0.17645264,-2.296875,0.5,-0.34375,Respeck,Standing,-1,s2091784,,54
1696245878658,0.21142578,-0.9585571,0.17034912,-2.234375,0.296875,-0.5,Respeck,Standing,-1,s2091784,,55
1696245878698,0.21435547,-0.95684814,0.17962646,-1.546875,0.265625,-0.390625,Respeck,Standing,-1,s2091784,,56
1696245878738,0.20947266,-0.9680786,0.17913818,-0.625,0.140625,0.171875,Respeck,Standing,-1,s2091784,,57
1696245878778,0.20727539,-0.9534302,0.17523193,-1.359375,0.046875,-0.125,Respeck,Standing,-1,s2091784,,58
1696245878818,0.20898438,-0.9595337,0.18133545,-1.765625,0.78125,-0.203125,Respeck,Standing,-1,s2091784,,59
1696245878858,0.21142578,-0.94659424,0.18963623,-0.6875,0.453125,-0.53125,Respeck,Standing,-1,s2091784,,60
1696245878898,0.21435547,-0.9524536,0.19256592,-1.546875,0.328125,-0.109375,Respeck,Standing,-1,s2091784,,61
1696245878938,0.22753906,-0.95635986,0.17596436,-0.640625,-0.015625,-0.453125,Respeck,Standing,-1,s2091784,,62
1696245878978,0.22167969,-0.9517212,0.18011475,-1.65625,-0.046875,-0.046875,Respeck,Standing,-1,s2091784,,63
1696245879018,0.22094727,-0.96466064,0.1918335,0.03125,-0.59375,0.078125,Respeck,Standing,-1,s2091784,,64
1696245879058,0.21777344,-0.9536743,0.18450928,-0.953125,-0.5,-0.046875,Respeck,Standing,-1,s2091784,,65
1696245879098,0.21289062,-0.95147705,0.1852417,-0.546875,-0.78125,0.296875,Respeck,Standing,-1,s2091784,,66
1696245879138,0.21435547,-0.958313,0.18963623,-0.515625,-0.328125,0.203125,Respeck,Standing,-1,s2091784,,67
1696245879178,0.21533203,-0.9475708,0.1876831,-1.09375,-0.84375,-0.328125,Respeck,Standing,-1,s2091784,,68
1696245879218,0.21557617,-0.9480591,0.1942749,-0.078125,-0.671875,0.234375,Respeck,Standing,-1,s2091784,,69
