timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696250234787,-0.053955078,-0.9729614,0.22821045,-1.625,-2.25,0.421875,Respeck,Sitting,-1,s2091784,
1696250234841,-0.05883789,-0.97125244,0.2296753,-1.625,-1.046875,-0.15625,Respeck,Sitting,-1,s2091784,
1696250234880,-0.044433594,-0.972229,0.22528076,-1.6875,-0.78125,0.125,Respeck,Sitting,-1,s2091784,
1696250234908,-0.026611328,-0.9612427,0.23065186,-1.15625,-0.640625,0.609375,Respeck,Sitting,-1,s2091784,
1696250234954,-0.03125,-0.96710205,0.2345581,-0.609375,-0.125,0.703125,Respeck,Sitting,-1,s2091784,
1696250234998,-0.022216797,-0.96588135,0.21795654,-1.078125,-0.203125,0.3125,Respeck,Sitting,-1,s2091784,
1696250235029,-0.0146484375,-0.97076416,0.20916748,-1.671875,-0.40625,-0.046875,Respeck,Sitting,-1,s2091784,
1696250235074,-0.020996094,-0.96588135,0.21746826,-1.578125,-0.375,-0.09375,Respeck,Sitting,-1,s2091784,
1696250235119,-0.014404297,-0.96343994,0.22845459,-0.984375,-0.65625,-0.21875,Respeck,Sitting,-1,s2091784,
1696250235149,-0.016601562,-0.9680786,0.2399292,0.34375,0.296875,-0.21875,Respeck,Sitting,-1,s2091784,
1696250235195,-0.033935547,-0.97247314,0.2374878,0.46875,0.125,-0.5,Respeck,Sitting,-1,s2091784,
1696250235239,-0.041259766,-0.9763794,0.24871826,2.890625,-0.5,-0.15625,Respeck,Sitting,-1,s2091784,
1696250235268,-0.044433594,-0.98394775,0.23284912,3.796875,-0.40625,0.0,Respeck,Sitting,-1,s2091784,
1696250235313,-0.04638672,-0.96710205,0.20037842,0.328125,-0.578125,0.125,Respeck,Sitting,-1,s2091784,
1696250235357,-0.02368164,-0.9627075,0.2164917,1.125,-1.140625,-0.421875,Respeck,Sitting,-1,s2091784,
1696250235388,-0.025878906,-0.9741821,0.20770264,2.03125,0.171875,0.125,Respeck,Sitting,-1,s2091784,
1696250235434,-0.01928711,-0.9661255,0.20965576,2.03125,-0.671875,0.46875,Respeck,Sitting,-1,s2091784,
1696250235478,-0.020996094,-0.97052,0.2033081,2.578125,1.015625,0.875,Respeck,Sitting,-1,s2091784,
