timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696249733942,0.004638672,-0.98443604,0.17962646,-0.5625,-0.640625,-0.140625,Respeck,Sitting,-1,s2091784,,0
1696249733982,0.001953125,-0.9824829,0.18035889,-0.453125,-0.40625,-0.203125,Respeck,Sitting,-1,s2091784,,1
1696249734022,0.0029296875,-0.97735596,0.1774292,-0.390625,-0.4375,-0.125,Respeck,Sitting,-1,s2091784,,2
1696249734062,-0.0021972656,-0.9758911,0.18035889,-0.171875,-0.6875,0.0625,Respeck,Sitting,-1,s2091784,,3
1696249734102,-0.0007324219,-0.9812622,0.18450928,0.046875,-0.375,0.0,Respeck,Sitting,-1,s2091784,,4
1696249734142,0.00390625,-0.98150635,0.1762085,-1.03125,-0.65625,0.046875,Respeck,Sitting,-1,s2091784,,5
1696249734182,0.0012207031,-0.98272705,0.1828003,0.03125,-0.359375,-0.21875,Respeck,Sitting,-1,s2091784,,6
1696249734222,0.009277344,-0.9758911,0.18133545,-0.578125,-1.203125,0.171875,Respeck,Sitting,-1,s2091784,,7
1696249734262,0.0061035156,-0.9859009,0.17572021,-0.8125,-0.296875,0.0,Respeck,Sitting,-1,s2091784,,8
1696249734302,0.006591797,-0.9780884,0.18328857,-0.65625,-0.0625,-0.28125,Respeck,Sitting,-1,s2091784,,9
1696249734342,0.0068359375,-0.97662354,0.17010498,-0.21875,-0.765625,-0.25,Respeck,Sitting,-1,s2091784,,10
1696249734382,0.0043945312,-0.9800415,0.18060303,-0.890625,-0.515625,0.0,Respeck,Sitting,-1,s2091784,,11
1696249734422,0.0021972656,-0.98638916,0.18035889,-0.8125,-0.421875,-0.296875,Respeck,Sitting,-1,s2091784,,12
1696249734462,0.0053710938,-0.9849243,0.18060303,-1.328125,-0.484375,-0.625,Respeck,Sitting,-1,s2091784,,13
1696249734502,0.0009765625,-0.98028564,0.18133545,-1.515625,-0.3125,-0.640625,Respeck,Sitting,-1,s2091784,,14
1696249734542,-0.0056152344,-0.9746704,0.17279053,-1.65625,0.8125,-0.203125,Respeck,Sitting,-1,s2091784,,46
1696249734582,0.038085938,-1.0088501,0.15594482,-3.71875,0.15625,-1.890625,Respeck,Sitting,-1,s2091784,,47
1696249734622,-0.0007324219,-1.0515747,0.13226318,-2.25,2.765625,-1.40625,Respeck,Sitting,-1,s2091784,,48
1696249734662,0.004638672,-0.97125244,0.15496826,-3.140625,-1.796875,-0.703125,Respeck,Sitting,-1,s2091784,,49
1696249734702,0.015625,-0.9295044,0.2164917,-2.6875,-2.71875,-0.96875,Respeck,Sitting,-1,s2091784,,50
1696249734742,0.021728516,-0.94073486,0.23260498,0.1875,-2.25,0.390625,Respeck,Sitting,-1,s2091784,,51
1696249734782,-0.00048828125,-0.9702759,0.20941162,-0.296875,-1.34375,0.421875,Respeck,Sitting,-1,s2091784,,52
