timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696242705436,0.46606445,-0.8010864,0.23260498,4.203125,3.09375,2.90625,Respeck,Running,-1,s2091784,
1696242705474,0.46948242,-0.7793579,0.21600342,5.328125,1.765625,4.234375,Respeck,Running,-1,s2091784,
1696242705504,0.46435547,-0.7835083,0.19134521,5.9375,-0.453125,4.8125,Respeck,Running,-1,s2091784,
1696242705549,0.4958496,-0.7527466,0.18719482,13.28125,-2.578125,5.015625,Respeck,Running,-1,s2091784,
1696242705595,0.5144043,-0.64434814,0.2033081,27.3125,-4.921875,3.984375,Respeck,Running,-1,s2091784,
1696242705624,0.5361328,-0.64312744,0.1930542,17.125,-3.609375,0.59375,Respeck,Running,-1,s2091784,
1696242705669,0.642334,-0.83428955,0.25042725,19.53125,-8.0,-0.796875,Respeck,Running,-1,s2091784,
1696242705714,0.67089844,-1.060852,0.31536865,21.515625,-12.25,6.09375,Respeck,Running,-1,s2091784,
1696242705754,0.50390625,-1.0149536,0.2584839,12.65625,-12.3125,2.96875,Respeck,Running,-1,s2091784,
1696242705795,0.4345703,-0.88775635,0.20794678,1.28125,-26.453125,-2.5625,Respeck,Running,-1,s2091784,
1696242705834,0.36889648,-0.8164673,0.3192749,6.234375,-14.578125,6.828125,Respeck,Running,-1,s2091784,
1696242705864,0.35913086,-0.89849854,0.26531982,12.5625,-3.875,13.34375,Respeck,Running,-1,s2091784,
1696242705909,0.4411621,-0.95269775,0.20574951,-4.640625,-3.09375,10.921875,Respeck,Running,-1,s2091784,
1696242705955,0.57006836,-0.9277954,0.2929077,-4.75,4.609375,9.234375,Respeck,Running,-1,s2091784,
1696242705984,0.70410156,-0.9170532,0.4179077,-6.15625,1.84375,7.0625,Respeck,Running,-1,s2091784,
1696242706029,0.6472168,-0.72198486,0.41741943,2.265625,1.96875,4.453125,Respeck,Running,-1,s2091784,
1696242706074,0.44433594,-0.7876587,0.21185303,-2.9375,9.25,-4.734375,Respeck,Running,-1,s2091784,
1696242706104,0.24682617,-0.5725708,0.2543335,-0.171875,12.21875,-13.609375,Respeck,Running,-1,s2091784,
1696242706182,0.061523438,-0.38848877,-0.00982666,-12.109375,13.734375,-6.109375,Respeck,Running,-1,s2091784,
1696242706197,0.07519531,-0.36968994,-0.42755127,-40.921875,16.390625,15.359375,Respeck,Running,-1,s2091784,
1696242706223,0.7050781,-0.92974854,-0.14068604,-31.578125,10.859375,7.671875,Respeck,Running,-1,s2091784,
1696242706269,1.1694336,-1.5491333,0.86395264,9.984375,5.484375,-4.609375,Respeck,Running,-1,s2091784,
1696242706300,0.96118164,-1.4209595,0.5494995,9.796875,4.4375,0.5,Respeck,Running,-1,s2091784,
1696242706344,0.5300293,-1.1101685,0.023376465,4.390625,17.984375,-8.6875,Respeck,Running,-1,s2091784,
1696242706389,0.40527344,-0.9534302,-0.003967285,12.46875,17.765625,-2.453125,Respeck,Running,-1,s2091784,
