timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246618661,0.29125977,-0.78570557,-0.04522705,31.34375,7.21875,-1.171875,Respeck,Shuffle walking,-1,s2091784,,0
1696246618701,0.45458984,-0.71832275,-0.11016846,6.515625,0.09375,4.0625,Respeck,Shuffle walking,-1,s2091784,,1
1696246618741,0.63671875,-0.9463501,-0.005432129,-13.5625,-4.15625,8.171875,Respeck,Shuffle walking,-1,s2091784,,2
1696246618781,0.62939453,-0.9360962,0.14764404,-14.78125,-5.140625,-3.453125,Respeck,Shuffle walking,-1,s2091784,,3
1696246618821,0.36889648,-0.7559204,0.17108154,29.234375,1.515625,-14.96875,Respeck,Shuffle walking,-1,s2091784,,4
1696246618861,0.32910156,-0.8609009,0.042663574,24.46875,-2.90625,2.875,Respeck,Shuffle walking,-1,s2091784,,5
1696246618901,0.7438965,-0.99884033,0.06317139,-9.359375,0.765625,18.171875,Respeck,Shuffle walking,-1,s2091784,,6
1696246618941,0.79785156,-0.86016846,0.19525146,9.75,-7.953125,8.28125,Respeck,Shuffle walking,-1,s2091784,,7
1696246618981,0.56469727,-0.8101196,0.137146,3.125,-11.796875,0.203125,Respeck,Shuffle walking,-1,s2091784,,8
1696246619021,0.34985352,-0.7815552,-0.011047363,-10.71875,5.1875,2.640625,Respeck,Shuffle walking,-1,s2091784,,9
1696246619061,0.27172852,-0.82891846,0.066345215,-23.15625,10.3125,-1.78125,Respeck,Shuffle walking,-1,s2091784,,10
1696246619101,0.3112793,-0.736145,0.15789795,-19.5625,14.28125,-16.0,Respeck,Shuffle walking,-1,s2091784,,11
1696246619141,0.48046875,-0.79815674,-0.044006348,24.015625,22.828125,-0.375,Respeck,Shuffle walking,-1,s2091784,,12
1696246619181,0.93310547,-1.1011353,-0.31817627,-16.734375,-7.140625,34.03125,Respeck,Shuffle walking,-1,s2091784,,13
1696246619221,0.8371582,-0.9102173,0.10491943,-39.078125,3.234375,7.390625,Respeck,Shuffle walking,-1,s2091784,,14
1696246619261,0.39892578,-0.70758057,0.13153076,22.4375,-15.953125,-24.65625,Respeck,Shuffle walking,-1,s2091784,,15
1696246619301,0.07299805,-0.954895,0.007751465,0.84375,4.875,-19.484375,Respeck,Shuffle walking,-1,s2091784,,16
1696246619341,0.14428711,-0.9385376,-0.14508057,-5.3125,13.046875,5.953125,Respeck,Shuffle walking,-1,s2091784,,17
1696246619381,0.5961914,-0.7617798,0.020690918,22.1875,-7.75,4.515625,Respeck,Shuffle walking,-1,s2091784,,18
1696246619421,0.8203125,-0.70269775,-0.0051879883,14.484375,-30.453125,3.671875,Respeck,Shuffle walking,-1,s2091784,,19
1696246619461,0.71362305,-0.8364868,0.06488037,-19.609375,-18.9375,6.265625,Respeck,Shuffle walking,-1,s2091784,,20
1696246619501,0.4008789,-0.7312622,0.085876465,-1.125,0.03125,-3.046875,Respeck,Shuffle walking,-1,s2091784,,21
1696246619541,0.17578125,-0.91241455,0.20843506,21.578125,4.0,-10.984375,Respeck,Shuffle walking,-1,s2091784,,22
1696246619581,0.59887695,-1.0982056,0.105651855,-7.46875,-1.96875,-1.28125,Respeck,Shuffle walking,-1,s2091784,,23
1696246619621,0.91064453,-0.90582275,0.12030029,10.875,3.265625,6.703125,Respeck,Shuffle walking,-1,s2091784,,24
1696246619661,0.71484375,-0.7007446,0.18109131,4.0,-14.640625,-1.109375,Respeck,Shuffle walking,-1,s2091784,,25
1696246619701,0.42407227,-0.63726807,0.08392334,-21.09375,-11.1875,-5.0,Respeck,Shuffle walking,-1,s2091784,,26
1696246619741,0.26367188,-0.8543091,0.12249756,-23.9375,4.5625,-7.578125,Respeck,Shuffle walking,-1,s2091784,,27
1696246619781,0.30078125,-0.9109497,0.2189331,-18.671875,10.8125,-8.859375,Respeck,Shuffle walking,-1,s2091784,,28
1696246619821,0.40844727,-0.7319946,0.04168701,16.84375,11.078125,-8.453125,Respeck,Shuffle walking,-1,s2091784,,29
1696246619861,0.7458496,-0.95318604,-0.06817627,13.859375,8.203125,10.328125,Respeck,Shuffle walking,-1,s2091784,,30
1696246619901,0.82958984,-1.0220337,0.05609131,-46.34375,-4.609375,14.25,Respeck,Shuffle walking,-1,s2091784,,31
1696246619941,0.4802246,-0.75445557,0.070007324,5.484375,2.84375,-8.640625,Respeck,Shuffle walking,-1,s2091784,,32
1696246619981,0.18017578,-0.8674927,0.05218506,7.25,0.34375,-19.375,Respeck,Shuffle walking,-1,s2091784,,33
1696246620021,0.23657227,-1.010315,0.058288574,-18.53125,7.59375,2.453125,Respeck,Shuffle walking,-1,s2091784,,34
1696246620061,0.46728516,-0.833313,0.12664795,4.1875,2.671875,7.875,Respeck,Shuffle walking,-1,s2091784,,35
1696246620101,0.6599121,-0.7805786,0.078552246,21.640625,-11.578125,0.25,Respeck,Shuffle walking,-1,s2091784,,36
1696246620141,0.5878906,-0.8508911,-0.051330566,-6.25,-20.8125,0.328125,Respeck,Shuffle walking,-1,s2091784,,37
1696246620181,0.5625,-0.89508057,0.137146,-15.5,-4.1875,0.765625,Respeck,Shuffle walking,-1,s2091784,,38
1696246620221,0.30249023,-0.72052,0.17938232,15.34375,-10.765625,-12.484375,Respeck,Shuffle walking,-1,s2091784,,39
1696246620261,0.17919922,-0.7451782,0.23016357,17.984375,6.3125,-4.953125,Respeck,Shuffle walking,-1,s2091784,,40
1696246620301,0.70336914,-0.92071533,0.006286621,-3.984375,4.5625,17.609375,Respeck,Shuffle walking,-1,s2091784,,41
1696246620341,0.9226074,-0.9500122,0.25115967,-14.8125,-5.15625,11.09375,Respeck,Shuffle walking,-1,s2091784,,42
1696246620381,0.45703125,-0.92022705,0.23846436,-5.75,-4.25,-1.703125,Respeck,Shuffle walking,-1,s2091784,,43
1696246620421,0.2548828,-0.7439575,0.17034912,-4.78125,0.125,-0.6875,Respeck,Shuffle walking,-1,s2091784,,44
1696246620461,0.39916992,-0.78082275,0.18939209,8.640625,-3.78125,5.0625,Respeck,Shuffle walking,-1,s2091784,,45
1696246620501,0.62353516,-0.9295044,0.2982788,-9.5625,-4.28125,-0.171875,Respeck,Shuffle walking,-1,s2091784,,46
1696246620541,0.55810547,-0.8633423,0.24578857,-14.03125,2.03125,-2.25,Respeck,Shuffle walking,-1,s2091784,,47
1696246620581,0.30615234,-0.68756104,0.07611084,0.890625,13.015625,-10.859375,Respeck,Shuffle walking,-1,s2091784,,48
1696246620621,0.2631836,-0.61724854,0.038024902,29.296875,21.84375,-5.1875,Respeck,Shuffle walking,-1,s2091784,,49
1696246620661,0.72387695,-1.0132446,-0.0647583,1.25,11.34375,23.765625,Respeck,Shuffle walking,-1,s2091784,,50
1696246620701,0.96606445,-1.1582642,0.17474365,-44.984375,5.078125,23.609375,Respeck,Shuffle walking,-1,s2091784,,51
1696246620741,0.52075195,-0.85601807,0.098083496,14.21875,-7.34375,-14.546875,Respeck,Shuffle walking,-1,s2091784,,52
1696246620781,0.20727539,-0.7930298,0.04827881,15.203125,6.921875,-16.0,Respeck,Shuffle walking,-1,s2091784,,53
1696246620821,0.18847656,-0.76397705,-0.006652832,-2.90625,4.625,5.515625,Respeck,Shuffle walking,-1,s2091784,,54
1696246620861,0.38916016,-0.78692627,-0.03717041,0.953125,2.078125,11.609375,Respeck,Shuffle walking,-1,s2091784,,55
1696246620901,0.66967773,-0.90704346,0.04949951,7.515625,-0.890625,1.578125,Respeck,Shuffle walking,-1,s2091784,,56
1696246620941,0.8027344,-0.9299927,0.12445068,-15.953125,-17.078125,-4.953125,Respeck,Shuffle walking,-1,s2091784,,57
1696246620981,0.50439453,-0.8989868,0.07147217,-7.484375,-12.296875,-0.5,Respeck,Shuffle walking,-1,s2091784,,58
1696246621021,0.32666016,-0.72662354,0.098083496,12.21875,-5.515625,-0.484375,Respeck,Shuffle walking,-1,s2091784,,59
1696246621061,0.13671875,-0.6970825,0.08758545,29.625,12.0625,-12.390625,Respeck,Shuffle walking,-1,s2091784,,60
1696246621101,0.4416504,-0.84698486,0.15570068,8.234375,19.609375,-6.359375,Respeck,Shuffle walking,-1,s2091784,,61
1696246621141,1.138916,-1.135315,0.17791748,-4.4375,-6.828125,19.359375,Respeck,Shuffle walking,-1,s2091784,,62
1696246621181,0.9584961,-0.8789673,0.18865967,20.921875,-0.265625,15.84375,Respeck,Shuffle walking,-1,s2091784,,63
1696246621221,0.5163574,-0.6514282,0.1473999,10.0625,-6.15625,-3.671875,Respeck,Shuffle walking,-1,s2091784,,64
1696246621261,0.26123047,-0.66070557,0.0138549805,22.46875,-1.59375,-1.53125,Respeck,Shuffle walking,-1,s2091784,,65
1696246621301,0.30688477,-0.9199829,0.010437012,5.03125,4.34375,11.953125,Respeck,Shuffle walking,-1,s2091784,,66
1696246621341,0.5710449,-0.86016846,0.12322998,-15.0,-4.34375,4.5,Respeck,Shuffle walking,-1,s2091784,,67
1696246621381,0.5974121,-0.6983032,0.12005615,2.671875,8.546875,-9.3125,Respeck,Shuffle walking,-1,s2091784,,68
1696246621421,0.4831543,-0.7522583,-0.10845947,27.71875,19.96875,-9.359375,Respeck,Shuffle walking,-1,s2091784,,69
1696246621461,0.6791992,-1.0115356,-0.2732544,-14.9375,-10.3125,14.796875,Respeck,Shuffle walking,-1,s2091784,,70
1696246621501,0.65625,-0.9089966,-0.10308838,-35.328125,-1.375,12.265625,Respeck,Shuffle walking,-1,s2091784,,71
1696246621541,0.45288086,-0.75738525,0.0072631836,17.9375,13.15625,-11.671875,Respeck,Shuffle walking,-1,s2091784,,72
1696246621581,0.4284668,-0.8635864,-0.004211426,-2.53125,2.125,-13.46875,Respeck,Shuffle walking,-1,s2091784,,73
1696246621621,0.48168945,-0.86553955,-0.0635376,-11.328125,-2.0,6.953125,Respeck,Shuffle walking,-1,s2091784,,74
1696246621661,0.53930664,-0.85528564,-0.16412354,10.234375,9.25,0.890625,Respeck,Shuffle walking,-1,s2091784,,75
1696246621701,0.4699707,-0.8587036,-0.045715332,16.421875,17.390625,-6.921875,Respeck,Shuffle walking,-1,s2091784,,76
1696246621741,0.51586914,-0.8657837,0.07220459,-6.453125,-10.6875,-4.125,Respeck,Shuffle walking,-1,s2091784,,77
1696246621781,0.51000977,-0.73150635,0.019714355,-3.484375,-14.34375,-7.9375,Respeck,Shuffle walking,-1,s2091784,,78
1696246621821,0.40551758,-0.850647,-0.20220947,19.40625,-13.34375,-6.671875,Respeck,Shuffle walking,-1,s2091784,,79
1696246621861,0.48095703,-0.7600708,-0.15924072,9.703125,-9.71875,-2.0625,Respeck,Shuffle walking,-1,s2091784,,80
1696246621901,0.5292969,-0.6812134,0.08123779,11.640625,6.734375,-3.4375,Respeck,Shuffle walking,-1,s2091784,,81
1696246621941,0.8054199,-1.0557251,0.06829834,2.609375,-15.625,6.84375,Respeck,Shuffle walking,-1,s2091784,,82
1696246621981,0.85668945,-1.0254517,0.06756592,-2.921875,-4.09375,9.34375,Respeck,Shuffle walking,-1,s2091784,,83
1696246622021,0.52905273,-0.80059814,-0.08453369,20.546875,3.34375,-6.0625,Respeck,Shuffle walking,-1,s2091784,,84
1696246622061,0.390625,-0.6577759,-0.08843994,13.46875,-2.625,0.265625,Respeck,Shuffle walking,-1,s2091784,,85
1696246622101,0.43774414,-0.68414307,-0.034973145,-4.109375,-13.265625,15.09375,Respeck,Shuffle walking,-1,s2091784,,86
1696246622141,0.5761719,-0.8201294,0.09588623,-19.109375,-5.9375,11.359375,Respeck,Shuffle walking,-1,s2091784,,87
1696246622181,0.59277344,-0.9402466,0.12762451,11.59375,12.625,1.265625,Respeck,Shuffle walking,-1,s2091784,,88
1696246622221,0.564209,-0.9663696,-0.12408447,33.296875,-3.53125,-9.375,Respeck,Shuffle walking,-1,s2091784,,89
1696246622261,0.4519043,-0.71661377,-0.07525635,3.671875,12.609375,-4.640625,Respeck,Shuffle walking,-1,s2091784,,90
1696246622301,0.4790039,-0.6436157,-0.23370361,1.328125,12.609375,0.546875,Respeck,Shuffle walking,-1,s2091784,,91
1696246622341,0.7338867,-0.8596802,-0.33013916,-16.015625,10.359375,8.015625,Respeck,Shuffle walking,-1,s2091784,,92
1696246622381,0.56469727,-0.9055786,-0.1663208,-10.0625,25.09375,-0.90625,Respeck,Shuffle walking,-1,s2091784,,93
1696246622421,0.5,-0.8286743,-0.18292236,5.671875,11.953125,-6.5,Respeck,Shuffle walking,-1,s2091784,,94
1696246622461,0.5739746,-0.7744751,-0.16583252,-16.421875,-3.015625,0.703125,Respeck,Shuffle walking,-1,s2091784,,95
1696246622501,0.5637207,-0.77423096,-0.13677979,-4.609375,-3.234375,11.640625,Respeck,Shuffle walking,-1,s2091784,,96
1696246622541,0.4958496,-0.8352661,-0.16436768,-3.234375,-7.03125,5.828125,Respeck,Shuffle walking,-1,s2091784,,97
1696246622581,0.36206055,-0.88360596,-0.1104126,2.25,-2.578125,-1.375,Respeck,Shuffle walking,-1,s2091784,,98
1696246622621,0.4260254,-0.87042236,-0.15899658,7.921875,0.9375,0.765625,Respeck,Shuffle walking,-1,s2091784,,99
1696246622661,0.5888672,-0.84088135,-0.14703369,8.515625,-6.265625,2.0,Respeck,Shuffle walking,-1,s2091784,,100
1696246622701,0.6516113,-0.83428955,-0.17877197,2.390625,-13.359375,0.359375,Respeck,Shuffle walking,-1,s2091784,,101
1696246622741,0.7392578,-0.784729,-0.18585205,-4.578125,-17.78125,1.21875,Respeck,Shuffle walking,-1,s2091784,,102
1696246622781,0.45898438,-0.6411743,-0.011291504,6.640625,-2.28125,-15.84375,Respeck,Shuffle walking,-1,s2091784,,103
1696246622821,0.20874023,-0.73028564,-0.054748535,21.53125,9.484375,-9.546875,Respeck,Shuffle walking,-1,s2091784,,104
1696246622861,0.6916504,-0.9890747,-0.22320557,1.53125,-10.71875,14.671875,Respeck,Shuffle walking,-1,s2091784,,105
1696246622901,0.91015625,-0.9038696,0.01751709,-8.078125,-0.734375,11.203125,Respeck,Shuffle walking,-1,s2091784,,106
