timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
1696242494981,-1.3925781,-0.030273438,-0.35058594,-73.1875,-10.96875,-33.46875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495017,-1.4013672,0.29882812,-0.080078125,-364.625,-11.5625,-120.96875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495051,-1.5966797,-0.21679688,1.3457031,-360.125,-36.40625,-106.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495096,-1.4472656,0.34375,-0.20703125,218.8125,-36.78125,-39.375,-106.1875,-20.8125,-103.875,Thingy,Descending stairs,-1,s2091784,
1696242495131,-0.796875,0.44628906,-0.18652344,53.6875,-42.625,-17.03125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495175,-0.7998047,0.43652344,-0.041992188,-43.78125,-5.9375,20.25,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495220,-0.9267578,-0.0029296875,-0.038085938,-65.3125,-0.28125,28.75,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495264,-0.9824219,-0.06542969,-0.02734375,-43.34375,6.6875,14.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495366,-0.9658203,-0.07910156,-0.0087890625,22.5625,-3.625,18.90625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495373,-1.0273438,0.045898438,-0.080078125,15.125,2.59375,0.84375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495386,-1.0927734,0.0068359375,0.0126953125,-30.34375,10.96875,-6.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495410,-1.1943359,-0.1484375,0.103515625,-30.28125,11.3125,-13.0625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495456,-1.140625,-0.1484375,0.0126953125,2.25,4.5625,-21.1875,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495490,-1.1035156,-0.028320312,-0.0107421875,15.5,-14.96875,-33.5625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495546,-0.91503906,0.18359375,0.057617188,-10.5,-16.625,-41.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495580,-0.8691406,0.11230469,-0.01953125,-12.40625,7.0625,-23.5,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495624,-0.9267578,-0.018554688,-0.06640625,-24.90625,14.8125,-18.375,-105.125,-24.6875,-100.125,Thingy,Descending stairs,-1,s2091784,
1696242495669,-0.9277344,0.0068359375,-0.068359375,-17.34375,15.59375,-8.78125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495692,-0.875,0.051757812,-0.013671875,-17.96875,20.59375,4.09375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495740,-0.9082031,0.10058594,-0.095703125,14.4375,24.09375,27.59375,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495771,-0.94628906,0.01171875,-0.07324219,7.75,38.0,53.8125,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495817,-0.9248047,-0.048828125,0.022460938,-35.59375,19.3125,55.15625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
1696242495850,-1.0205078,-0.072265625,-0.015625,12.6875,-1.96875,45.90625,0.0,0.0,0.0,Thingy,Descending stairs,-1,s2091784,
