timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246433977,-0.31835938,0.18066406,0.9511719,0.59375,0.28125,0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,117
1696246434017,-0.30664062,0.19238281,0.953125,0.09375,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,118
1696246434057,-0.31640625,0.18359375,0.9482422,0.34375,0.21875,-0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,119
1696246434097,-0.31152344,0.19335938,0.9433594,0.09375,0.0625,-0.4375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,120
1696246434137,-0.3095703,0.18066406,0.94921875,0.21875,-0.25,-0.65625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,121
1696246434177,-0.30664062,0.18066406,0.9453125,-0.09375,-0.625,-0.375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,122
1696246434217,-0.3076172,0.19140625,0.93359375,0.03125,-0.1875,-0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,123
1696246434257,-0.31152344,0.18847656,0.9423828,-0.15625,-0.1875,-0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,124
1696246434297,-0.31152344,0.20019531,0.9589844,0.21875,0.09375,0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,125
1696246434337,-0.3076172,0.18945312,0.94628906,0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,126
1696246434377,-0.3046875,0.18554688,0.9404297,0.09375,0.28125,0.125,-71.6875,-10.625,-113.75,Thingy,Sitting,-1,s2091784,,127
1696246434417,-0.31054688,0.18652344,0.95410156,-0.21875,0.0,0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,128
1696246434457,-0.30664062,0.1875,0.95410156,0.46875,0.34375,0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,129
1696246434497,-0.31445312,0.18847656,0.9453125,0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,130
1696246434537,-0.3095703,0.18945312,0.9472656,0.09375,0.09375,-0.375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,131
1696246434577,-0.31152344,0.18164062,0.9423828,0.15625,-0.0625,-0.65625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,132
1696246434617,-0.31347656,0.1875,0.9472656,0.28125,-0.3125,-0.59375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,133
1696246434657,-0.3095703,0.18945312,0.9453125,0.03125,-0.1875,-0.46875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,134
1696246434697,-0.3076172,0.19140625,0.9482422,0.15625,-0.125,-0.3125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,135
1696246434737,-0.3076172,0.18847656,0.9501953,0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,136
1696246434777,-0.3076172,0.18945312,0.9589844,-0.03125,-0.1875,0.1875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,137
1696246434817,-0.31054688,0.1796875,0.9511719,0.03125,-0.125,0.0,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,138
1696246434857,-0.31347656,0.17480469,0.9404297,0.09375,0.0625,-0.1875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,139
1696246434897,-0.30859375,0.18457031,0.9501953,0.28125,-0.0625,-0.25,-70.9375,-11.6875,-112.6875,Thingy,Sitting,-1,s2091784,,140
1696246434937,-0.31054688,0.18847656,0.9628906,0.09375,0.0625,-0.4375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,141
1696246434977,-0.3017578,0.1875,0.95703125,0.03125,-0.125,-0.46875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,142
1696246435017,-0.31445312,0.18261719,0.9423828,-0.03125,0.0,-0.4375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,143
1696246435057,-0.30859375,0.18359375,0.9453125,0.03125,-0.25,-0.1875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,144
1696246435097,-0.3076172,0.19042969,0.9472656,0.09375,0.15625,-0.3125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,145
1696246435137,-0.31835938,0.19042969,0.9423828,-0.09375,-0.1875,-0.25,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,146
1696246435177,-0.3017578,0.19042969,0.94921875,0.21875,0.09375,-0.1875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,147
1696246435217,-0.3125,0.18945312,0.9482422,-0.15625,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,148
1696246435257,-0.30859375,0.18554688,0.95703125,0.09375,0.15625,-0.0625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,149
1696246435297,-0.31152344,0.1875,0.9472656,-0.0625,0.1875,-0.34375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,150
1696246435337,-0.3046875,0.18066406,0.9501953,-0.125,-0.125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,151
1696246435377,-0.3076172,0.18359375,0.9511719,-0.0625,-0.1875,-0.28125,-70.0625,-12.25,-113.3125,Thingy,Sitting,-1,s2091784,,152
1696246435417,-0.3173828,0.19140625,0.9560547,0.25,0.0,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,153
1696246435457,-0.31054688,0.17871094,0.9511719,0.25,0.0625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,154
1696246435497,-0.3076172,0.18945312,0.94140625,-0.0625,0.0,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,155
1696246435537,-0.3125,0.18847656,0.9511719,-0.125,0.0,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,156
1696246435577,-0.30859375,0.18164062,0.9501953,-0.125,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,157
1696246435617,-0.30859375,0.18261719,0.9511719,-0.25,-0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,158
1696246435657,-0.30371094,0.18359375,0.9589844,-0.0625,0.0,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,159
1696246435697,-0.3095703,0.18652344,0.9550781,-0.125,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,160
1696246435737,-0.3203125,0.18359375,0.95410156,-0.25,-0.125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,161
1696246435777,-0.30664062,0.18359375,0.9355469,-0.1875,0.0,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,162
1696246435817,-0.30859375,0.19238281,0.95703125,0.0,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,163
1696246435857,-0.31640625,0.19238281,0.95410156,0.0625,0.125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,164
1696246435897,-0.31054688,0.19238281,0.9433594,0.0625,0.3125,-0.03125,-70.1875,-10.1875,-113.4375,Thingy,Sitting,-1,s2091784,,165
1696246435937,-0.2998047,0.1953125,0.95214844,-0.0625,-0.0625,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,166
1696246435977,-0.3203125,0.1875,0.94433594,-0.25,-0.125,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,167
1696246436017,-0.30859375,0.18359375,0.9433594,-0.1875,0.0,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,168
1696246436057,-0.32128906,0.19042969,0.95410156,-0.375,0.0,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,169
1696246436097,-0.31933594,0.18652344,0.9501953,-0.125,0.0,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,170
1696246436137,-0.3173828,0.17871094,0.94433594,0.0,0.125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,171
1696246436177,-0.31152344,0.1875,0.9375,-0.0625,-0.1875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,172
1696246436217,-0.30273438,0.18261719,0.95410156,0.125,0.0,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,173
1696246436257,-0.3154297,0.18554688,0.953125,-0.125,-0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,174
1696246436297,-0.31347656,0.18554688,0.94628906,0.0,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,175
1696246436337,-0.30566406,0.18652344,0.9482422,0.0,0.0,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,176
1696246436377,-0.31054688,0.18457031,0.9453125,-0.25,-0.0625,0.09375,-69.3125,-10.75,-112.5625,Thingy,Sitting,-1,s2091784,,177
1696246436417,-0.3125,0.18554688,0.94921875,-0.0625,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,178
1696246436457,-0.3076172,0.18359375,0.9453125,-0.25,-0.0625,0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,179
1696246436497,-0.3203125,0.18261719,0.9423828,-0.125,-0.125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,180
1696246436537,-0.30859375,0.18359375,0.95703125,-0.0625,0.0,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,181
1696246436577,-0.31152344,0.17871094,0.9560547,-0.1875,-0.28125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,182
1696246436617,-0.3173828,0.18359375,0.9580078,0.125,-0.125,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,183
1696246436657,-0.3095703,0.18457031,0.9511719,-0.0625,-0.125,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,184
1696246436697,-0.31347656,0.18457031,0.94140625,-0.1875,0.0,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,185
1696246436737,-0.3046875,0.18359375,0.96484375,-0.125,0.0,0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,186
1696246436777,-0.31054688,0.18652344,0.9453125,-0.25,0.125,0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,187
1696246436817,-0.3125,0.19335938,0.94433594,-0.0625,-0.125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,188
1696246436857,-0.3125,0.17480469,0.94628906,-0.25,-0.0625,0.03125,-71.6875,-9.875,-113.125,Thingy,Sitting,-1,s2091784,,189
1696246436897,-0.31445312,0.18457031,0.9511719,-0.0625,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,190
1696246436937,-0.31054688,0.17480469,0.9560547,-0.125,-0.1875,-0.34375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,191
1696246436977,-0.31347656,0.18457031,0.9394531,-0.1875,-0.1875,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,192
1696246437017,-0.31835938,0.18652344,0.9423828,-0.0625,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,193
1696246437057,-0.3125,0.19335938,0.9404297,-0.0625,0.0,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,194
1696246437097,-0.3154297,0.18066406,0.9472656,-0.125,-0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,195
1696246437137,-0.30273438,0.18359375,0.9472656,-0.125,0.0,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,196
1696246437177,-0.30859375,0.18359375,0.94628906,0.0,0.125,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,197
1696246437217,-0.31933594,0.18554688,0.94921875,-0.0625,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,198
1696246437257,-0.31054688,0.18164062,0.93847656,-0.125,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,199
1696246437297,-0.3154297,0.17480469,0.93359375,-0.0625,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,200
1696246437337,-0.3095703,0.18359375,0.94921875,0.1875,0.125,-0.40625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,201
1696246437377,-0.3154297,0.18457031,0.9511719,-0.1875,-0.125,-0.21875,-69.875,-11.9375,-113.4375,Thingy,Sitting,-1,s2091784,,202
1696246437417,-0.3125,0.18554688,0.94628906,0.0625,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,203
1696246437457,-0.3046875,0.17382812,0.9423828,-0.3125,-0.0625,0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,204
1696246437497,-0.31152344,0.1875,0.953125,-0.1875,0.0,0.34375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,205
1696246437537,-0.3154297,0.18554688,0.9482422,-0.0625,0.125,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,206
1696246437577,-0.31835938,0.18847656,0.93066406,-0.1875,0.125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,207
1696246437617,-0.31152344,0.17578125,0.9345703,0.0625,0.0625,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,208
1696246437657,-0.3076172,0.18554688,0.9628906,0.1875,0.125,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,209
1696246437697,-0.3076172,0.1875,0.94140625,-0.0625,-0.1875,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,210
1696246437737,-0.31640625,0.18066406,0.94921875,-0.0625,-0.125,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,211
1696246437777,-0.30664062,0.18847656,0.9550781,0.0,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,212
1696246437817,-0.31445312,0.17480469,0.9472656,0.0,0.0625,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,213
1696246437857,-0.30664062,0.18261719,0.94921875,-0.125,-0.1875,0.15625,-71.5625,-10.75,-112.5625,Thingy,Sitting,-1,s2091784,,214
1696246437897,-0.30566406,0.1875,0.953125,0.0,0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,215
1696246437937,-0.3125,0.19140625,0.95410156,-0.0625,0.0,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,216
1696246437977,-0.31054688,0.17675781,0.94433594,0.0,0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,217
1696246438017,-0.31347656,0.18945312,0.953125,-0.125,-0.1875,0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,218
1696246438057,-0.30371094,0.1875,0.9355469,-0.0625,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,219
1696246438097,-0.3203125,0.18554688,0.9501953,-0.4375,-0.21875,-0.40625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,220
1696246438137,-0.31640625,0.18652344,0.9355469,-0.4375,-0.0625,-0.34375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,221
1696246438177,-0.31054688,0.1875,0.9453125,-0.25,-0.0625,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,222
1696246438217,-0.31835938,0.18554688,0.9482422,-0.375,0.0625,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,223
1696246438257,-0.31152344,0.18457031,0.94433594,0.0,0.0625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,224
1696246438297,-0.3125,0.18066406,0.9433594,-0.5,-0.1875,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,225
1696246438337,-0.3154297,0.17480469,0.9511719,0.0,-0.0625,-0.65625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,226
1696246438377,-0.3046875,0.17871094,0.94140625,0.0,-0.0625,-0.59375,-70.9375,-10.1875,-112.375,Thingy,Sitting,-1,s2091784,,227
1696246438417,-0.3076172,0.18359375,0.94433594,0.0,-0.0625,-0.21875,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,228
1696246438457,-0.31152344,0.18359375,0.9472656,0.0,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,229
1696246438497,-0.30566406,0.18847656,0.9404297,0.0625,0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,230
1696246438537,-0.3046875,0.18164062,0.9580078,0.0,0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,231
1696246438577,-0.30566406,0.18945312,0.9433594,-0.1875,0.125,0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,232
1696246438617,-0.30859375,0.18359375,0.9482422,-0.1875,0.25,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,233
1696246438657,-0.31640625,0.18359375,0.9423828,0.0625,0.125,0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,234
1696246438697,-0.3154297,0.18261719,0.94921875,-0.25,0.0,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,235
1696246438737,-0.3076172,0.17871094,0.9501953,0.0,0.125,-0.28125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,236
1696246438777,-0.3095703,0.18847656,0.93847656,-0.0625,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,237
1696246438817,-0.3076172,0.18847656,0.9423828,-0.125,-0.21875,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,238
1696246438857,-0.31835938,0.19238281,0.93847656,-0.125,-0.1875,0.03125,-71.125,-12.5625,-112.5625,Thingy,Sitting,-1,s2091784,,239
1696246438897,-0.32421875,0.18652344,0.93847656,-0.1875,0.25,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,240
1696246438937,-0.3095703,0.18652344,0.94140625,0.0,0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,241
1696246438977,-0.3076172,0.18359375,0.94433594,0.0625,0.25,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,242
1696246439017,-0.30664062,0.17578125,0.93847656,0.0625,0.125,0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,243
1696246439057,-0.30371094,0.17675781,0.9394531,-0.0625,-0.125,0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,244
1696246439097,-0.31445312,0.18945312,0.94433594,-0.0625,-0.28125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,245
1696246439137,-0.30664062,0.18847656,0.93066406,-0.0625,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,246
1696246439177,-0.31640625,0.19042969,0.9550781,-0.125,-0.40625,-0.09375,0.0,0.0,0.0,Thingy,Sitting,-1,s2091784,,247
