timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696250126321,-0.30371094,0.038513184,0.9393921,-0.828125,0.140625,-0.140625,Respeck,Lying down back,-1,s2091784,,61
1696250126361,-0.3034668,0.03656006,0.9611206,0.078125,-0.078125,-0.125,Respeck,Lying down back,-1,s2091784,,62
1696250126401,-0.30664062,0.024841309,0.96380615,0.125,0.390625,-0.015625,Respeck,Lying down back,-1,s2091784,,63
1696250126441,-0.3022461,0.038269043,0.9723511,0.46875,-0.875,0.015625,Respeck,Lying down back,-1,s2091784,,64
1696250126481,-0.30200195,0.03656006,0.9450073,-0.5,-0.75,0.046875,Respeck,Lying down back,-1,s2091784,,65
1696250126521,-0.3034668,0.034851074,0.95184326,-1.125,-1.171875,0.171875,Respeck,Lying down back,-1,s2091784,,66
1696250126561,-0.2998047,0.03265381,0.9591675,-0.34375,0.015625,0.234375,Respeck,Lying down back,-1,s2091784,,67
1696250126601,-0.30029297,0.03314209,0.95965576,0.15625,-0.1875,-0.234375,Respeck,Lying down back,-1,s2091784,,68
1696250126641,-0.30004883,0.038513184,0.96380615,0.390625,-0.25,-0.390625,Respeck,Lying down back,-1,s2091784,,69
1696250126681,-0.2927246,0.032165527,0.9594116,-0.25,-0.84375,-0.015625,Respeck,Lying down back,-1,s2091784,,70
1696250126721,-0.3005371,0.029724121,0.9545288,-1.640625,-1.125,0.15625,Respeck,Lying down back,-1,s2091784,,71
1696250126761,-0.2890625,0.034606934,0.95428467,-0.953125,-0.25,-0.453125,Respeck,Lying down back,-1,s2091784,,72
1696250126801,-0.2944336,0.036315918,0.95233154,-0.046875,-0.375,-0.140625,Respeck,Lying down back,-1,s2091784,,73
1696250126841,-0.29345703,0.03753662,0.961853,-0.09375,-0.3125,0.15625,Respeck,Lying down back,-1,s2091784,,74
1696250126881,-0.30151367,0.024353027,0.9616089,-0.421875,-0.234375,0.09375,Respeck,Lying down back,-1,s2091784,,75
1696250126921,-0.30493164,0.03363037,0.9555054,-0.015625,-0.078125,-0.140625,Respeck,Lying down back,-1,s2091784,,76
1696250126961,-0.29541016,0.028503418,0.9528198,-0.578125,-0.5625,-0.40625,Respeck,Lying down back,-1,s2091784,,77
1696250127001,-0.29736328,0.03314209,0.9738159,1.46875,-0.5,0.015625,Respeck,Lying down back,-1,s2091784,,78
1696250127041,-0.30395508,0.032165527,0.9528198,-1.515625,-0.140625,-0.1875,Respeck,Lying down back,-1,s2091784,,79
1696250127081,-0.29858398,0.030700684,0.9603882,0.34375,-0.421875,0.140625,Respeck,Lying down back,-1,s2091784,,80
1696250127121,-0.2944336,0.03387451,0.9508667,-0.40625,-0.28125,0.046875,Respeck,Lying down back,-1,s2091784,,81
1696250127161,-0.30419922,0.029968262,0.9459839,-1.359375,-0.421875,0.421875,Respeck,Lying down back,-1,s2091784,,82
1696250127201,-0.3017578,0.035583496,0.9664917,0.0,0.921875,0.140625,Respeck,Lying down back,-1,s2091784,,83
1696250127241,-0.29882812,0.02532959,0.963562,-0.359375,0.421875,0.109375,Respeck,Lying down back,-1,s2091784,,84
1696250127281,-0.28979492,0.02947998,0.9711304,0.484375,-1.0,0.109375,Respeck,Lying down back,-1,s2091784,,85
1696250127321,-0.29296875,0.026794434,0.93792725,-2.34375,-0.71875,-0.09375,Respeck,Lying down back,-1,s2091784,,86
1696250127361,-0.2902832,0.03387451,0.96136475,0.25,-1.3125,-0.21875,Respeck,Lying down back,-1,s2091784,,87
1696250127401,-0.29248047,0.02947998,0.9647827,0.46875,-0.359375,-0.0625,Respeck,Lying down back,-1,s2091784,,88
1696250127441,-0.2878418,0.035583496,0.9633179,0.921875,-0.25,-0.1875,Respeck,Lying down back,-1,s2091784,,89
1696250127481,-0.29125977,0.02508545,0.9501343,-0.984375,-0.796875,-0.21875,Respeck,Lying down back,-1,s2091784,,90
1696250127521,-0.29638672,0.028503418,0.9567261,-1.296875,-1.390625,-0.0625,Respeck,Lying down back,-1,s2091784,,91
1696250127561,-0.30297852,0.01751709,0.96502686,-0.734375,-0.28125,0.03125,Respeck,Lying down back,-1,s2091784,,92
1696250127601,-0.30664062,0.027282715,0.96624756,-0.046875,0.234375,-0.046875,Respeck,Lying down back,-1,s2091784,,93
1696250127641,-0.29614258,0.030212402,0.9598999,0.234375,-0.421875,-0.0625,Respeck,Lying down back,-1,s2091784,,94
1696250127681,-0.28930664,0.035827637,0.947937,-0.734375,-1.09375,-0.09375,Respeck,Lying down back,-1,s2091784,,95
1696250127721,-0.29614258,0.027282715,0.9611206,-0.8125,-1.46875,-0.046875,Respeck,Lying down back,-1,s2091784,,96
1696250127761,-0.3022461,0.0289917,0.95306396,-0.21875,0.078125,-0.140625,Respeck,Lying down back,-1,s2091784,,97
1696250127801,-0.29003906,0.03753662,0.9467163,-1.171875,0.140625,-0.15625,Respeck,Lying down back,-1,s2091784,,98
1696250127841,-0.2890625,0.035095215,0.9581909,-0.25,0.28125,-0.046875,Respeck,Lying down back,-1,s2091784,,99
1696250127881,-0.30273438,0.019470215,0.96698,-0.109375,-1.046875,0.125,Respeck,Lying down back,-1,s2091784,,100
1696250127921,-0.29467773,0.024353027,0.9779663,2.296875,-0.59375,-0.15625,Respeck,Lying down back,-1,s2091784,,101
1696250127961,-0.29614258,0.030700684,0.94525146,-0.40625,0.390625,-0.03125,Respeck,Lying down back,-1,s2091784,,102
