timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246051835,-0.040039062,-0.2998047,0.9746094,0.25,0.09375,-0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,31
1696246051875,-0.043945312,-0.30664062,0.9580078,0.1875,0.15625,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,32
1696246051915,-0.04296875,-0.30273438,0.9824219,-0.375,-0.25,0.15625,-50.875,-9.125,-106.5625,Thingy,Lying down back,-1,s2091784,,33
1696246051955,-0.032226562,-0.3076172,0.9873047,0.25,0.15625,-0.09375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,34
1696246051995,-0.051757812,-0.2919922,0.9716797,0.3125,0.21875,-0.40625,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,35
1696246052035,-0.040039062,-0.2998047,0.9589844,-0.375,-0.1875,-0.34375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,36
1696246052075,-0.03515625,-0.30273438,0.9736328,0.0,-0.25,-0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,37
1696246052115,-0.040039062,-0.296875,0.9716797,-0.125,-0.09375,-0.28125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,38
1696246052155,-0.044921875,-0.29785156,0.9628906,0.25,0.15625,0.03125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,39
1696246052195,-0.03515625,-0.3017578,0.97558594,0.1875,-0.09375,0.21875,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,40
1696246052235,-0.03125,-0.31054688,0.9628906,-0.25,-0.3125,0.28125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,41
1696246052275,-0.032226562,-0.30664062,0.95703125,-0.1875,-0.09375,-0.34375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,42
1696246052315,-0.045898438,-0.2939453,0.9707031,0.25,0.03125,-0.53125,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,43
1696246052355,-0.0390625,-0.29882812,0.97753906,-0.25,-0.09375,-0.34375,0.0,0.0,0.0,Thingy,Lying down back,-1,s2091784,,44
