,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695813631703,-1.7080078,0.06738281,0.6591797,82.84375,-16.4375,-97.8125,-101.875,-0.875,-98.4375,0
1,1695813631743,-1.1337891,0.73046875,1.5537109,67.875,-48.25,-29.5625,0.0,0.0,0.0,1
2,1695813631783,-1.8847656,0.2705078,2.0683594,-143.53125,82.0625,-4.4375,0.0,0.0,0.0,2
3,1695813631823,-0.26953125,-0.37695312,0.92871094,8.75,-20.09375,4.1875,0.0,0.0,0.0,3
4,1695813631863,-0.22363281,-0.1328125,1.0751953,165.84375,-3.625,9.65625,0.0,0.0,0.0,4
5,1695813631903,-0.8730469,0.022460938,0.8486328,221.15625,-86.09375,-12.84375,0.0,0.0,0.0,5
6,1695813631943,-0.7763672,0.45507812,1.1796875,89.625,-136.75,-29.28125,0.0,0.0,0.0,6
7,1695813631983,0.51953125,0.036132812,0.8027344,62.875,-111.96875,-39.71875,0.0,0.0,0.0,7
8,1695813632023,-0.7705078,-0.30371094,0.6738281,168.84375,147.3125,-53.8125,0.0,0.0,0.0,8
9,1695813632063,0.6123047,1.2548828,0.48828125,81.9375,-34.5,-13.65625,0.0,0.0,0.0,9
10,1695813632103,-0.9814453,-0.7548828,-1.8369141,-337.21875,195.71875,-67.84375,0.0,0.0,0.0,10
11,1695813632143,-1.9970703,-0.5419922,0.53808594,-140.84375,281.46875,-51.125,0.0,0.0,0.0,11
12,1695813632183,-1.1171875,0.13085938,-0.041015625,-57.25,216.9375,56.25,-107.375,-5.0625,-105.0625,12
13,1695813632223,-1.9970703,-0.4736328,0.41503906,114.28125,319.90625,-28.65625,0.0,0.0,0.0,13
14,1695813632263,-1.1748047,0.9404297,2.0683594,44.875,137.5,-3.6875,0.0,0.0,0.0,14
15,1695813632303,-0.43066406,0.18945312,-1.0966797,-62.0625,-57.09375,15.34375,0.0,0.0,0.0,15
16,1695813632343,0.20117188,-0.51660156,-0.038085938,-61.375,-150.96875,-42.15625,0.0,0.0,0.0,16
17,1695813632383,-0.0146484375,0.38183594,-0.40234375,32.90625,-47.375,-53.3125,0.0,0.0,0.0,17
18,1695813632423,-0.05078125,0.4638672,-0.39257812,68.96875,9.75,39.09375,0.0,0.0,0.0,18
19,1695813632463,0.13476562,0.22265625,-0.30273438,81.0625,-18.28125,37.125,0.0,0.0,0.0,19
20,1695813632503,-0.16894531,0.84277344,1.5175781,251.84375,-116.96875,47.09375,0.0,0.0,0.0,20
21,1695813632543,-1.2597656,-0.39257812,0.5175781,-80.25,-152.4375,16.3125,0.0,0.0,0.0,21
