timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1695375663804,0.23071289,-0.19415283,-0.9209595,-0.921875,1.359375,-0.09375,0
1695375663844,0.22143555,-0.1819458,-0.89923096,-0.75,0.953125,-0.046875,1
1695375663884,0.21899414,-0.1897583,-0.90460205,-0.734375,1.234375,-0.015625,2
1695375663924,0.22167969,-0.18829346,-0.92315674,-0.921875,0.546875,0.21875,3
1695375663964,0.22485352,-0.19122314,-0.925354,-0.46875,0.640625,0.078125,4
1695375664004,0.22094727,-0.18511963,-0.92315674,-1.0,0.765625,0.046875,5
1695375664044,0.21484375,-0.18341064,-0.9126587,-1.0,0.375,-0.03125,6
1695375664084,0.21972656,-0.18804932,-0.9158325,-0.796875,0.125,0.125,7
1695375664124,0.21289062,-0.19268799,-0.9072876,-0.625,-0.5625,0.3125,8
1695375664164,0.21411133,-0.190979,-0.9067993,0.125,-0.203125,0.453125,9
1695375664204,0.22143555,-0.1963501,-0.9102173,1.015625,0.109375,0.640625,10
1695375664244,0.21386719,-0.19073486,-0.9036255,2.296875,-1.09375,1.03125,11
1695375664284,0.22070312,-0.18609619,-0.9265747,1.109375,0.203125,0.46875,12
1695375664324,0.22265625,-0.17877197,-0.90753174,0.515625,0.671875,0.4375,13
1695375664364,0.2175293,-0.1807251,-0.9175415,0.203125,0.0,0.4375,14
1695375664404,0.21264648,-0.17193604,-0.8994751,0.609375,-0.15625,0.71875,15
1695375664444,0.22290039,-0.17926025,-0.9053345,0.28125,0.078125,0.4375,16
1695375664484,0.21557617,-0.17608643,-0.9089966,0.25,-0.1875,0.546875,17
1695375664524,0.21948242,-0.18023682,-0.92315674,-0.828125,0.203125,0.21875,18
1695375664564,0.21875,-0.17144775,-0.9331665,-0.421875,-0.328125,0.453125,19
1695375664604,0.22045898,-0.17974854,-0.9060669,0.640625,0.078125,0.34375,20
1695375664644,0.2163086,-0.1765747,-0.92315674,-0.109375,0.703125,0.234375,21
1695375664684,0.22314453,-0.17022705,-0.9343872,-0.125,0.25,0.453125,22
