timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695803457414,-0.91503906,-0.34960938,0.42285156,-17.4375,0.78125,2.125,0.0,0.0,0.0,31
1695803457454,-0.88378906,-0.39160156,0.45410156,-19.8125,0.09375,2.125,0.0,0.0,0.0,32
1695803457494,-0.83984375,-0.328125,0.35351562,-12.125,-5.09375,-4.53125,0.0,0.0,0.0,33
1695803457534,-0.90527344,-0.3876953,0.3701172,-6.125,5.96875,0.71875,-31.0625,-20.5,-104.875,34
1695803457574,-0.9033203,-0.3623047,0.40039062,6.75,12.0,-3.78125,0.0,0.0,0.0,35
1695803457614,-0.8828125,-0.36035156,0.37890625,-0.75,12.6875,-4.71875,0.0,0.0,0.0,36
1695803457654,-0.8671875,-0.4033203,0.39257812,7.34375,3.46875,-4.46875,0.0,0.0,0.0,37
1695803457694,-0.8144531,-0.40429688,0.39648438,10.90625,6.9375,-7.6875,0.0,0.0,0.0,38
1695803457734,-0.78027344,-0.34375,0.38867188,15.03125,4.4375,-2.375,0.0,0.0,0.0,39
1695803457774,-0.7636719,-0.31347656,0.41992188,31.875,-0.875,-1.71875,0.0,0.0,0.0,40
1695803457814,-0.7910156,-0.2841797,0.3984375,34.5625,-3.8125,-0.125,0.0,0.0,0.0,41
1695803457854,-0.8203125,-0.26953125,0.41503906,49.09375,-3.375,4.375,0.0,0.0,0.0,42
1695803457894,-0.8984375,-0.3671875,0.47851562,48.0,-16.6875,1.21875,0.0,0.0,0.0,43
1695803457934,-0.921875,-0.38867188,0.56640625,38.1875,-6.90625,-5.75,0.0,0.0,0.0,44
1695803457974,-0.9042969,-0.37402344,0.47558594,19.375,8.09375,-3.0625,0.0,0.0,0.0,45
1695803458014,-0.7890625,-0.30566406,0.4404297,11.125,12.3125,2.6875,-31.9375,-19.9375,-98.625,46
1695803458054,-0.8300781,-0.25,0.4658203,14.4375,6.5,0.125,0.0,0.0,0.0,47
1695803458094,-0.86621094,-0.22265625,0.4560547,12.53125,6.625,2.3125,0.0,0.0,0.0,48
1695803458134,-0.8691406,-0.25390625,0.515625,19.125,-13.8125,6.65625,0.0,0.0,0.0,49
1695803458174,-0.8251953,-0.26367188,0.5341797,3.21875,-7.8125,4.9375,0.0,0.0,0.0,50
1695803458214,-0.82421875,-0.203125,0.49023438,-3.8125,-1.0,2.0625,0.0,0.0,0.0,51
1695803458254,-0.93847656,-0.15234375,0.5234375,-1.4375,-3.6875,-0.375,0.0,0.0,0.0,52
1695803458294,-0.9609375,-0.16308594,0.5048828,0.09375,-4.40625,2.625,0.0,0.0,0.0,53
1695803458334,-0.90527344,-0.14257812,0.5517578,3.15625,-7.28125,5.25,0.0,0.0,0.0,54
1695803458374,-0.8613281,-0.14257812,0.5,6.5,-5.875,4.5,0.0,0.0,0.0,55
1695803458414,-0.8730469,-0.19335938,0.48046875,4.25,-17.09375,6.53125,0.0,0.0,0.0,56
1695803458454,-0.8535156,-0.23632812,0.45996094,-12.40625,-5.75,6.78125,0.0,0.0,0.0,57
1695803458494,-0.85058594,-0.23144531,0.4638672,-29.75,1.09375,5.625,0.0,0.0,0.0,58
1695803458534,-0.86328125,-0.14550781,0.5996094,-23.59375,-0.3125,5.96875,-32.125,-18.4375,-97.375,59
1695803458574,-0.8486328,-0.17871094,0.4375,-19.5,23.84375,-0.0625,0.0,0.0,0.0,60
1695803458614,-0.8642578,-0.23828125,0.45507812,-15.28125,-7.53125,1.46875,0.0,0.0,0.0,61
1695803458654,-0.8691406,-0.26464844,0.49316406,-16.5625,-7.59375,-0.8125,0.0,0.0,0.0,62
1695803458694,-0.8857422,-0.2578125,0.43359375,-20.1875,3.40625,-2.09375,0.0,0.0,0.0,63
1695803458734,-0.8535156,-0.22558594,0.39941406,-14.6875,4.6875,-1.09375,0.0,0.0,0.0,64
1695803458774,-0.8955078,-0.2265625,0.3798828,-2.53125,-2.8125,-8.78125,0.0,0.0,0.0,65
1695803458814,-0.9902344,-0.27441406,0.39941406,1.9375,-6.4375,-14.28125,0.0,0.0,0.0,66
1695803458854,-0.9628906,-0.26367188,0.40429688,6.75,0.46875,-16.375,0.0,0.0,0.0,67
1695803458894,-0.8359375,-0.26464844,0.45214844,12.53125,2.25,-12.8125,0.0,0.0,0.0,68
1695803458934,-0.83203125,-0.30566406,0.43359375,13.875,3.65625,-11.84375,0.0,0.0,0.0,69
1695803458974,-0.8652344,-0.3359375,0.45703125,14.625,8.78125,-10.4375,0.0,0.0,0.0,70
1695803459014,-0.8310547,-0.359375,0.49121094,16.25,12.0625,-8.4375,-30.0,-20.0625,-98.75,71
1695803459054,-0.85546875,-0.32128906,0.5214844,17.78125,6.6875,-6.40625,0.0,0.0,0.0,72
1695803459094,-0.8623047,-0.3623047,0.5673828,15.90625,-0.0625,-10.8125,0.0,0.0,0.0,73
1695803459134,-0.8574219,-0.42773438,0.53808594,8.4375,3.40625,-12.34375,0.0,0.0,0.0,74
1695803459174,-0.8154297,-0.39746094,0.5078125,1.6875,7.4375,-14.09375,0.0,0.0,0.0,75
1695803459214,-0.8027344,-0.3720703,0.48535156,6.375,2.25,-10.1875,0.0,0.0,0.0,76
1695803459254,-0.7558594,-0.37695312,0.49316406,6.0625,10.84375,-10.5,0.0,0.0,0.0,77
