,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695736059826,-1.9853516,-0.0625,0.2578125,61.75,107.375,115.46875,0.0,0.0,0.0
1,1695736059868,-1.9853516,0.2109375,-0.0107421875,40.9375,197.46875,95.9375,0.0,0.0,0.0
2,1695736059909,-1.3203125,-0.033203125,0.12597656,22.6875,184.46875,64.625,0.0,0.0,0.0
3,1695736059948,-0.6845703,0.16308594,0.38867188,31.21875,121.34375,83.40625,0.0,0.0,0.0
4,1695736059987,-0.009765625,-0.28027344,0.22070312,29.28125,9.78125,23.96875,0.0,0.0,0.0
5,1695736060027,0.16308594,0.22070312,0.65527344,-69.96875,-88.40625,-28.75,0.0,0.0,0.0
6,1695736060068,0.033203125,0.42578125,-0.36914062,-79.4375,-13.40625,-43.34375,0.0,0.0,0.0
7,1695736060107,-0.14648438,0.11328125,-0.46191406,-30.65625,-67.84375,-19.53125,0.0,0.0,0.0
8,1695736060147,-0.17675781,-0.18261719,0.12402344,-0.625,-47.90625,5.53125,0.0,0.0,0.0
9,1695736060206,0.0009765625,0.0234375,-0.037109375,-38.96875,-11.03125,-14.90625,0.0,0.0,0.0
10,1695736060230,-0.049804688,0.026367188,-0.10058594,-1.78125,-28.90625,-9.28125,-30.125,14.1875,-36.125
11,1695736060310,-0.055664062,-0.038085938,-0.001953125,-47.4375,-17.875,-16.0625,0.0,0.0,0.0
12,1695736060312,-0.03125,-0.036132812,0.41992188,-25.15625,-37.15625,-20.9375,0.0,0.0,0.0
13,1695736060349,-1.4453125,0.06347656,1.9912109,-8.09375,-81.28125,-22.59375,0.0,0.0,0.0
14,1695736060388,-0.57910156,2.0107422,1.9912109,-308.125,-162.46875,-235.4375,0.0,0.0,0.0
15,1695736060427,1.0742188,0.3720703,-0.06542969,49.21875,-140.0,-14.96875,0.0,0.0,0.0
16,1695736060467,-1.9853516,-1.0654297,0.8046875,-34.75,29.5625,-33.34375,0.0,0.0,0.0
17,1695736060507,-0.6640625,0.049804688,0.91796875,-3.4375,24.0,-19.3125,0.0,0.0,0.0
18,1695736060550,-1.2578125,0.27539062,0.578125,23.71875,74.46875,91.90625,0.0,0.0,0.0
19,1695736060587,-1.9853516,-0.33007812,0.47753906,37.15625,124.15625,101.375,0.0,0.0,0.0
20,1695736060627,-1.9853516,0.19140625,0.2626953,23.84375,180.6875,101.59375,0.0,0.0,0.0
21,1695736060666,-1.3242188,-0.099609375,-0.057617188,-14.25,166.15625,69.375,0.0,0.0,0.0
22,1695736060706,-0.21679688,-0.09667969,0.53125,71.4375,62.34375,86.53125,0.0,0.0,0.0
23,1695736060748,0.10546875,-0.028320312,0.15234375,14.875,9.46875,21.15625,-29.0625,14.9375,-39.25
24,1695736060787,0.1171875,0.08984375,0.3173828,-91.6875,-17.5625,-22.15625,0.0,0.0,0.0
25,1695736060829,-0.06640625,0.2939453,-0.015625,-92.375,-31.78125,-31.6875,0.0,0.0,0.0
26,1695736060870,-0.17675781,0.103515625,-0.28320312,-73.9375,-41.90625,-18.5,0.0,0.0,0.0
