,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695735198827,0.07910156,-0.6533203,0.76660156,-0.03125,-0.09375,0.15625,0.0,0.0,0.0
1,1695735198866,0.076171875,-0.6542969,0.7626953,0.15625,0.03125,0.09375,0.0,0.0,0.0
2,1695735198907,0.06933594,-0.6542969,0.76464844,0.03125,0.03125,0.1875,0.0,0.0,0.0
3,1695735198947,0.080078125,-0.6582031,0.76171875,0.03125,0.09375,0.09375,0.0,0.0,0.0
4,1695735198987,0.078125,-0.6464844,0.7597656,-0.21875,-0.03125,-0.09375,0.0,0.0,0.0
5,1695735199027,0.07128906,-0.6582031,0.7597656,-0.15625,-0.15625,0.1875,0.0,0.0,0.0
6,1695735199067,0.072265625,-0.6591797,0.7607422,-0.09375,-0.03125,0.15625,0.0,0.0,0.0
7,1695735199107,0.072265625,-0.66015625,0.7548828,-0.09375,-0.09375,-0.09375,0.0,0.0,0.0
8,1695735199147,0.07519531,-0.6591797,0.75683594,-0.40625,-0.03125,-0.28125,0.0,0.0,0.0
9,1695735199186,0.07714844,-0.66015625,0.7578125,-0.03125,0.09375,-0.15625,0.0,0.0,0.0
10,1695735199226,0.0703125,-0.65625,0.75683594,-0.21875,-0.34375,0.25,0.0,0.0,0.0
11,1695735199266,0.068359375,-0.65722656,0.7548828,0.03125,-0.46875,0.1875,-15.125,-37.4375,-3.5625
12,1695735199307,0.07714844,-0.66308594,0.7529297,-0.09375,-0.03125,0.09375,0.0,0.0,0.0
13,1695735199349,0.07714844,-0.6464844,0.7636719,-0.15625,0.03125,-0.03125,0.0,0.0,0.0
14,1695735199388,0.06933594,-0.6542969,0.7529297,0.15625,0.21875,-0.09375,0.0,0.0,0.0
15,1695735199427,0.06738281,-0.65722656,0.7597656,-0.09375,-0.03125,0.09375,0.0,0.0,0.0
16,1695735199468,0.06640625,-0.65527344,0.7636719,-0.09375,-0.09375,0.03125,0.0,0.0,0.0
17,1695735199528,0.07128906,-0.64746094,0.76171875,-0.03125,0.09375,-0.15625,0.0,0.0,0.0
18,1695735199546,0.07714844,-0.6455078,0.75683594,-0.09375,0.15625,-0.15625,0.0,0.0,0.0
19,1695735199586,0.072265625,-0.6591797,0.7558594,-0.21875,-0.03125,-0.09375,0.0,0.0,0.0
20,1695735199627,0.06640625,-0.6513672,0.75878906,-0.15625,0.03125,-0.03125,0.0,0.0,0.0
21,1695735199666,0.068359375,-0.6533203,0.7558594,0.03125,0.03125,0.15625,0.0,0.0,0.0
22,1695735199707,0.06347656,-0.6542969,0.7402344,-0.09375,-0.09375,0.09375,0.0,0.0,0.0
23,1695735199748,0.07324219,-0.6503906,0.75683594,-0.03125,0.09375,0.03125,-14.5,-34.25,-2.0625
24,1695735199786,0.072265625,-0.65625,0.7607422,-0.03125,0.15625,-0.03125,0.0,0.0,0.0
25,1695735199825,0.057617188,-0.6542969,0.7636719,0.75,-0.71875,0.4375,0.0,0.0,0.0
26,1695735199866,0.0703125,-0.65527344,0.75683594,-0.34375,0.34375,-0.28125,0.0,0.0,0.0
27,1695735199906,0.07519531,-0.6542969,0.7578125,-0.21875,-0.15625,-0.09375,0.0,0.0,0.0
28,1695735199946,0.072265625,-0.66015625,0.74902344,-0.34375,-0.21875,0.1875,0.0,0.0,0.0
29,1695735199986,0.056640625,-0.6582031,0.7714844,0.21875,0.15625,-0.09375,0.0,0.0,0.0
30,1695735200025,0.07421875,-0.640625,0.7607422,-0.75,0.625,-0.59375,0.0,0.0,0.0
31,1695735200065,0.072265625,-0.64746094,0.7558594,-0.09375,0.21875,-0.34375,0.0,0.0,0.0
32,1695735200106,0.06933594,-0.64746094,0.7597656,-0.21875,-0.34375,0.15625,0.0,0.0,0.0
