timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695911911378,-0.064453125,0.16015625,-1.0039062,-0.03125,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,0
1695911911418,-0.057617188,0.15234375,-0.9902344,0.28125,0.40625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,1
1695911911458,-0.060546875,0.15234375,-1.0126953,0.09375,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,2
1695911911498,-0.06640625,0.15625,-0.9980469,-0.09375,-0.21875,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,3
1695911911538,-0.060546875,0.16601562,-0.99609375,0.09375,0.03125,0.0,-51.625,52.25,-83.875,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,4
1695911911578,-0.068359375,0.16015625,-0.9941406,0.15625,0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,5
1695911911618,-0.064453125,0.15527344,-0.9980469,0.09375,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,6
1695911911658,-0.07128906,0.15625,-0.9921875,0.09375,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,7
1695911911698,-0.060546875,0.15136719,-0.99902344,0.15625,0.28125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,8
1695911911738,-0.05859375,0.15332031,-0.9941406,0.03125,0.09375,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,9
1695911911778,-0.064453125,0.15332031,-0.99902344,-0.09375,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,10
1695911911818,-0.06542969,0.15722656,-0.98828125,0.09375,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,11
1695911911858,-0.07519531,0.16308594,-0.9970703,0.15625,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,12
1695911911898,-0.06640625,0.15332031,-1.0039062,0.09375,0.21875,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,13
1695911911938,-0.06933594,0.14160156,-0.98339844,0.21875,0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,14
1695911911978,-0.0625,0.16308594,-1.0019531,0.28125,0.15625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,15
1695911912018,-0.07128906,0.15917969,-0.99316406,0.03125,-0.21875,-0.125,-50.375,53.75,-83.875,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,16
1695911912058,-0.0546875,0.15722656,-0.99902344,-0.03125,0.28125,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,17
1695911912098,-0.064453125,0.15625,-0.99316406,0.03125,0.21875,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2047783,,Thingy_s2047783_Lying down on stomach_Normal_28-09-2023_15-39-11,18
