,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695479709061,0.30371094,-0.9013672,0.32128906,-0.09375,-0.03125,-0.125,0.0,0.0,0.0,0
1,1695479709101,0.2998047,-0.89941406,0.32714844,0.03125,0.09375,-0.0625,0.0,0.0,0.0,1
2,1695479709141,0.29589844,-0.89746094,0.3251953,-0.03125,0.03125,0.125,0.0,0.0,0.0,2
3,1695479709181,0.2998047,-0.89746094,0.31152344,-0.21875,-0.09375,-0.0625,0.0,0.0,0.0,3
4,1695479709221,0.29785156,-0.9042969,0.32714844,0.03125,0.09375,-0.125,0.0,0.0,0.0,4
5,1695479709261,0.3046875,-0.8984375,0.328125,0.03125,-0.15625,0.0,0.0,0.0,0.0,5
6,1695479709301,0.30664062,-0.89941406,0.3359375,0.21875,0.21875,0.125,0.0,0.0,0.0,6
7,1695479709341,0.2998047,-0.8984375,0.31445312,-0.34375,-0.15625,0.125,11.125,-33.6875,-6.6875,7
8,1695479709381,0.29589844,-0.8984375,0.3310547,-0.21875,-0.21875,-0.0625,0.0,0.0,0.0,8
9,1695479709421,0.29882812,-0.90527344,0.33007812,0.03125,0.09375,-0.1875,0.0,0.0,0.0,9
10,1695479709461,0.30078125,-0.8984375,0.32617188,-0.09375,-0.03125,0.0625,0.0,0.0,0.0,10
11,1695479709501,0.2998047,-0.8955078,0.32128906,0.21875,0.15625,-0.125,0.0,0.0,0.0,11
12,1695479709541,0.30859375,-0.9013672,0.32226562,-0.09375,-0.21875,0.1875,0.0,0.0,0.0,12
13,1695479709581,0.29882812,-0.90722656,0.32617188,0.09375,0.03125,0.125,0.0,0.0,0.0,13
14,1695479709621,0.30664062,-0.90234375,0.3125,-0.09375,0.03125,-0.125,0.0,0.0,0.0,14
15,1695479709661,0.3046875,-0.9013672,0.3388672,-0.09375,-0.15625,0.125,0.0,0.0,0.0,15
16,1695479709701,0.296875,-0.89941406,0.32128906,0.09375,0.09375,0.0,0.0,0.0,0.0,16
17,1695479709741,0.29882812,-0.9003906,0.32714844,-0.09375,-0.09375,0.0,0.0,0.0,0.0,17
18,1695479709781,0.29589844,-0.89941406,0.32714844,-0.09375,-0.09375,-0.0625,0.0,0.0,0.0,18
19,1695479709821,0.30078125,-0.90234375,0.31347656,-0.09375,-0.15625,-0.0625,9.625,-33.4375,-8.0,19
20,1695479709861,0.296875,-0.90527344,0.33203125,-0.03125,-0.03125,0.0,0.0,0.0,0.0,20
21,1695479709901,0.3017578,-0.90234375,0.31835938,0.03125,0.09375,0.0625,0.0,0.0,0.0,21
22,1695479709941,0.30273438,-0.8857422,0.3251953,0.15625,0.15625,0.0,0.0,0.0,0.0,22
23,1695479709981,0.2998047,-0.89941406,0.3330078,0.03125,0.03125,0.125,0.0,0.0,0.0,23
24,1695479710021,0.3046875,-0.9042969,0.3310547,-0.09375,-0.21875,0.0625,0.0,0.0,0.0,24
25,1695479710061,0.2998047,-0.90527344,0.33007812,-0.34375,-0.03125,-0.125,0.0,0.0,0.0,25
26,1695479710101,0.30371094,-0.89453125,0.3330078,-0.09375,-0.28125,0.0625,0.0,0.0,0.0,26
27,1695479710141,0.30566406,-0.89746094,0.33398438,0.40625,0.15625,0.125,0.0,0.0,0.0,27
28,1695479710181,0.30273438,-0.8984375,0.32617188,-0.03125,-0.09375,0.0625,0.0,0.0,0.0,28
29,1695479710221,0.30566406,-0.89746094,0.3232422,-0.21875,-0.15625,-0.0625,0.0,0.0,0.0,29
30,1695479710261,0.29882812,-0.8984375,0.32617188,-0.09375,-0.09375,-0.125,0.0,0.0,0.0,30
31,1695479710301,0.30566406,-0.90527344,0.33007812,-0.09375,-0.15625,-0.28125,0.0,0.0,0.0,31
32,1695479710341,0.30078125,-0.890625,0.32128906,0.15625,0.03125,-0.125,12.3125,-34.3125,-9.5,32
33,1695479710381,0.3076172,-0.89746094,0.33203125,0.09375,0.03125,0.0625,0.0,0.0,0.0,33
34,1695479710421,0.2998047,-0.90234375,0.32226562,-0.03125,-0.03125,0.0625,0.0,0.0,0.0,34
35,1695479710461,0.30078125,-0.9003906,0.33496094,-0.09375,-0.09375,-0.0625,0.0,0.0,0.0,35
36,1695479710501,0.2939453,-0.8886719,0.33496094,-0.09375,-0.03125,-0.0625,0.0,0.0,0.0,36
37,1695479710541,0.3046875,-0.90527344,0.32617188,-0.09375,-0.03125,0.125,0.0,0.0,0.0,37
38,1695479710581,0.30859375,-0.8984375,0.32714844,-0.09375,-0.09375,-0.1875,0.0,0.0,0.0,38
39,1695479710621,0.3046875,-0.8984375,0.33691406,-0.09375,-0.03125,-0.0625,0.0,0.0,0.0,39
