timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1695300434454,-0.27001953,-0.9536743,0.16033936,-0.4375,-0.15625,0.359375,46
1695300434494,-0.27197266,-0.95440674,0.16595459,-0.203125,0.671875,-0.015625,47
1695300434534,-0.27490234,-0.9561157,0.16693115,-1.140625,0.34375,0.203125,48
1695300434574,-0.27734375,-0.94976807,0.17230225,-1.921875,-0.546875,0.15625,49
1695300434614,-0.27148438,-0.9517212,0.16619873,-1.3125,-0.453125,0.171875,50
1695300434654,-0.27978516,-0.9561157,0.16766357,-1.953125,-0.046875,0.078125,51
1695300434694,-0.27807617,-0.9522095,0.18865967,0.265625,0.1875,0.46875,52
1695300434734,-0.27124023,-0.95806885,0.16131592,-3.046875,-1.375,0.28125,53
1695300434774,-0.2734375,-0.9505005,0.17059326,-2.46875,1.0625,-0.3125,54
1695300434814,-0.28149414,-0.9590454,0.18865967,0.703125,0.734375,0.484375,55
1695300434854,-0.27612305,-0.9500122,0.17572021,-1.71875,0.328125,0.34375,56
1695300434894,-0.2758789,-0.95880127,0.17718506,-2.796875,-0.125,-0.25,57
1695300434934,-0.27954102,-0.9524536,0.18255615,-1.5625,-0.71875,-0.078125,58
1695300434974,-0.27807617,-0.9570923,0.18939209,-0.203125,0.1875,0.625,59
1695300435014,-0.27246094,-0.95098877,0.18060303,-0.671875,0.0625,0.703125,60
1695300435054,-0.2783203,-0.9429321,0.18572998,-1.78125,-0.328125,0.015625,61
1695300435094,-0.28320312,-0.9553833,0.18865967,-0.609375,-0.375,0.5625,62
1695300435134,-0.27368164,-0.956604,0.1876831,-0.859375,-0.390625,0.328125,63
1695300435174,-0.27026367,-0.9524536,0.1918335,-0.9375,-0.078125,0.484375,64
1695300435214,-0.2758789,-0.95025635,0.18621826,-1.09375,-0.375,0.296875,65
1695300435254,-0.27514648,-0.9529419,0.18890381,-1.328125,0.203125,0.46875,66
1695300435294,-0.27514648,-0.94415283,0.1852417,-0.84375,0.046875,0.328125,67
1695300435334,-0.27734375,-0.95196533,0.19598389,-1.3125,0.203125,0.109375,68
1695300435374,-0.2849121,-0.95098877,0.19134521,-0.875,0.34375,0.265625,69
