timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665698721131,-0.078125,-0.92633057,0.36053467,-0.453125,0.40625,0.15625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721157,-0.072753906,-0.9446411,0.35443115,-0.234375,0.1875,-0.34375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721186,-0.07446289,-0.9390259,0.35467529999999997,-0.0625,0.59375,-0.234375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721248,-0.07446289,-0.942688,0.35443115,-0.359375,0.171875,-0.046875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721279,-0.078125,-0.9421997,0.35882568,-0.234375,0.015625,-0.109375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721310,-0.07519531,-0.93927,0.35223390000000004,-0.09375,0.125,0.015625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721367,-0.076171875,-0.9351195999999999,0.35052490000000003,0.015625,-0.171875,0.171875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721396,-0.068847656,-0.9378052,0.35760498,-0.484375,0.09375,0.171875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721426,-0.07202148400000001,-0.9434203999999999,0.35687256,-0.15625,0.8125,0.015625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721471,-0.07470703,-0.93536377,0.355896,-0.359375,0.390625,-0.03125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721516,-0.08032226599999999,-0.94366455,0.3529663,-0.453125,-0.046875,-0.015625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721547,-0.06616211,-0.93756104,0.35687256,-0.578125,-0.03125,0.015625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721593,-0.07543945,-0.9360961999999999,0.35784912,-0.4375,0.015625,0.046875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721638,-0.07641601599999999,-0.93463135,0.35321045,-0.0625,-0.53125,-0.046875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721667,-0.07104492,-0.9351195999999999,0.35516357,-0.71875,0.25,0.015625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721711,-0.07373047,-0.9365844999999999,0.35198975,-0.75,0.84375,0.359375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721742,-0.072753906,-0.93707275,0.36102295,-0.84375,1.125,0.21875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721788,-0.07397461,-0.9380493000000001,0.36785890000000004,-0.140625,0.234375,0.0625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721833,-0.07373047,-0.9360961999999999,0.35394287,0.03125,0.125,-0.03125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721863,-0.076171875,-0.9365844999999999,0.35003662,0.046875,0.109375,0.1875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721936,-0.06811523400000001,-0.9414673000000001,0.35003662,-0.609375,0.328125,0.484375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721952,-0.067871094,-0.9402466,0.35198975,0.265625,0.75,0.25,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698721981,-0.06518555,-0.9417114,0.35662842,-0.328125,0.046875,0.421875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722059,-0.064941406,-0.9365844999999999,0.355896,-0.34375,-0.328125,0.546875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722073,-0.061279297,-0.9385376,0.35760498,-0.390625,0.0625,0.421875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722105,-0.06933594,-0.93707275,0.35028076,-0.34375,-0.21875,0.21875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722149,-0.068847656,-0.9324341,0.35687256,-0.25,-0.34375,0.1875,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722179,-0.0625,-0.9351195999999999,0.35150146,-0.3125,-0.046875,0.28125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722225,-0.067871094,-0.9380493000000001,0.35736084,-0.453125,-0.046875,0.453125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722267,-0.067871094,-0.9343872,0.35662842,-0.25,0.125,0.328125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722304,-0.06933594,-0.93951416,0.36053467,0.078125,-0.421875,0.34375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722341,-0.06933594,-0.9360961999999999,0.35638428,0.03125,-0.265625,0.453125,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722388,-0.06689453,-0.9290161,0.35491943,-0.015625,-0.25,0.40625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722417,-0.063964844,-0.94415283,0.35565186,-0.203125,-0.765625,0.65625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722466,-0.060791015999999996,-0.9385376,0.3534546,0.203125,-0.203125,0.625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722508,-0.06347656,-0.9470825,0.35247803,0.078125,-0.625,0.5,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722537,-0.05834961,-0.9414673000000001,0.35198975,0.3125,-0.984375,0.640625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722583,-0.056640625,-0.94122314,0.34686279999999997,0.328125,-0.5625,0.5625,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
1665698722659,-0.06542969,-0.9439086999999999,0.35247803,0.21875,-0.9375,0.34375,Respeck,Standing,100,s1925182,,Respeck_s1925182_Standing_13-10-2022_23-05-50
