timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665655447949,-0.16503906,0.1171875,-0.97558594,0.5625,-0.78125,-0.15625,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655447994,-0.16308594,0.11425781,-0.9658203000000002,0.40625,-0.53125,0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448014,-0.16015625,0.125,-0.9921875,0.09375,-0.34375,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448060,-0.16601562,0.119140625,-0.99316406,-0.09375,-0.34375,-0.15625,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448105,-0.15722656,0.11816406,-0.99902344,-0.09375,-0.34375,0.03125,66.125,4.6875,-146.75,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448149,-0.16796875,0.12109375,-1.0009766,-0.03125,-0.46875,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448195,-0.16113281,0.11328125,-0.9824219000000001,0.15625,-0.59375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448217,-0.16699219,0.12207031,-0.98046875,0.28125,-0.65625,-0.15625,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448262,-0.16894531,0.1171875,-0.99121094,0.4375,-0.59375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448307,-0.17285156,0.11328125,-0.9824219000000001,0.28125,-0.40625,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448352,-0.16992188,0.107421875,-0.9765625,0.15625,-0.53125,-0.21875,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448374,-0.16503906,0.119140625,-0.98828125,0.03125,-0.46875,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448424,-0.17382812,0.12597656,-0.9765625,-0.03125,-0.40625,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448467,-0.16894531,0.11425781,-0.9824219000000001,0.03125,-0.34375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448509,-0.17480469,0.12792969,-1.0019531,0.09375,-0.59375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
1665655448554,-0.16699219,0.12207031,-0.9794921999999998,0.28125,-0.59375,-0.21875,0.0,0.0,0.0,Thingy,Lying down on stomach,8,s1925182,,Thingy_s1925182_Lying down on stomach_13-10-2022_11-04-38
