timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665654776565,-0.39428709999999995,-0.83135986,0.42889404,-0.5,-0.28125,-0.421875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776602,-0.40380859999999996,-0.82403564,0.43475342,-0.015625,0.1875,0.0625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776643,-0.4033203,-0.8303833,0.43109129999999996,-0.734375,0.015625,0.203125,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776677,-0.39770508,-0.8284302,0.43157959999999995,-0.8125,-0.28125,0.046875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776722,-0.39819336,-0.8284302,0.43572998,-0.609375,-0.421875,-0.328125,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776760,-0.3972168,-0.8184204,0.43499756,-0.421875,-0.15625,-0.21875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776801,-0.40014648,-0.8316040000000001,0.43255615,-0.234375,-0.3125,-0.3125,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776837,-0.39404297,-0.8196411,0.44281006,-0.171875,-0.109375,-0.890625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776881,-0.40209959999999995,-0.8340453999999999,0.43280029999999997,-0.9375,-0.34375,-0.40625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776914,-0.40161133,-0.8179320999999999,0.4298706,-2.09375,-0.65625,-1.140625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654776960,-0.40161133,-0.8308716,0.43524170000000006,-1.203125,-0.09375,-0.171875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777017,-0.4033203,-0.8242798000000001,0.43377686,-1.171875,-0.0625,-0.25,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777038,-0.4074707,-0.81744385,0.43719482,-1.390625,-0.078125,-0.28125,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777071,-0.40966797,-0.81744385,0.43524170000000006,-1.46875,-0.28125,-0.734375,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777116,-0.4099121,-0.81817627,0.43426514,-0.71875,-0.828125,-0.515625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777149,-0.40820312,-0.8218384,0.43890379999999996,-1.046875,-0.390625,-0.71875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777208,-0.41088867,-0.82232666,0.44403076,-1.421875,-0.484375,-0.109375,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777229,-0.40625,-0.82037354,0.44207764,-1.4375,-0.21875,-0.25,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777285,-0.4128418,-0.81988525,0.4454956,-1.125,-0.40625,-0.5,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777308,-0.41113279999999996,-0.81622314,0.44329834,-1.5,-0.53125,-0.59375,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777363,-0.40625,-0.81573486,0.44207764,-1.34375,-0.5,-0.71875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777398,-0.40722656,-0.8167114000000001,0.44232178,-1.34375,-0.703125,-0.40625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777429,-0.41137695,-0.80792236,0.4442749,-1.046875,-0.609375,-0.25,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777475,-0.41015625,-0.8179320999999999,0.44354248,-0.9375,-0.578125,-0.390625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777510,-0.41357422,-0.81085205,0.44036865,-0.625,-0.8125,-0.515625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777555,-0.41113279999999996,-0.8142699999999999,0.43939209999999995,-0.15625,-0.5,-0.53125,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777589,-0.4140625,-0.81500244,0.44207764,-0.65625,-0.109375,-0.296875,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777634,-0.4140625,-0.8135376,0.44354248,-0.328125,-0.296875,-0.140625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
1665654777666,-0.4099121,-0.8184204,0.44329834,-0.671875,0.265625,-0.015625,Respeck,Sitting bent backward,5,s1925182,,Respeck_s1925182_Sitting bent backward_13-10-2022_10-53-27
