timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665656443978,-0.21777344,-0.109375,0.97265625,-0.9375,-0.15625,-1.0,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444020,-0.21191406,-0.12597656,0.9814453000000002,-0.4375,0.40625,-0.03125,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444044,-0.21484375,-0.13671875,0.984375,0.90625,-0.5,1.0625,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444091,-0.22265625,-0.13378906,0.96777344,0.40625,-0.4375,1.375,53.25,33.0625,-149.3125,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444133,-0.21972656,-0.123046875,1.0,0.40625,-0.25,0.6875,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444180,-0.20605469,-0.115234375,1.0019531,0.71875,0.28125,-0.34375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444203,-0.20996094,-0.109375,0.9824219000000001,-0.03125,0.21875,-0.90625,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444246,-0.21582031,-0.11621094,0.9716796999999998,-0.375,-0.09375,-0.59375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444292,-0.20605469,-0.119140625,0.98828125,0.34375,-0.15625,-0.03125,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444335,-0.20703125,-0.115234375,0.9980469000000001,0.34375,-0.21875,-0.03125,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444380,-0.21972656,-0.119140625,0.98535156,-0.6875,-0.15625,-0.15625,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444405,-0.21777344,-0.12988281,0.9628905999999999,-0.3125,-0.09375,-0.09375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444451,-0.21484375,-0.1328125,0.9736328000000002,0.59375,-0.75,0.34375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444496,-0.20214844,-0.125,0.9794921999999998,-0.09375,-0.03125,0.6875,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444540,-0.21972656,-0.123046875,0.9794921999999998,-0.03125,-0.09375,0.5,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444562,-0.20507812,-0.11816406,0.99316406,0.21875,0.53125,-0.78125,52.5,33.0625,-149.3125,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444608,-0.21386719,-0.123046875,0.9873046999999998,-0.09375,0.71875,-0.34375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444651,-0.20898438,-0.12890625,0.9902344000000001,-0.125,-0.625,0.15625,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444696,-0.21191406,-0.123046875,0.96972656,0.59375,0.15625,0.5,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444763,-0.21972656,-0.12402344,0.9902344000000001,-0.03125,0.53125,1.25,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444765,-0.21386719,-0.12011719,0.9863280999999999,0.03125,-0.09375,1.0,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444810,-0.21191406,-0.1171875,0.98828125,0.40625,0.15625,0.4375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
1665656444856,-0.21191406,-0.11230469,0.98046875,0.03125,0.03125,0.09375,0.0,0.0,0.0,Thingy,Desk work,31,s1925182,,Thingy_s1925182_Desk work_13-10-2022_11-21-14
