timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665698877037,0.41845703,0.13323975,0.93011475,0.203125,-0.140625,-0.046875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877092,0.41723633,0.1317749,0.9257201999999999,-0.15625,-0.234375,0.046875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877126,0.41894529999999996,0.12713623,0.9306030000000001,-0.28125,-0.046875,0.015625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877160,0.41259766,0.12591553,0.93621826,-0.03125,0.046875,0.015625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877203,0.41455078,0.13079834,0.93182373,-0.25,0.078125,0.046875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877231,0.41259766,0.13128662,0.9306030000000001,-0.21875,-0.296875,0.109375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877277,0.4177246,0.13568115,0.9345093000000001,0.9375,0.375,0.34375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877324,0.40771484,0.13201904,0.932312,1.171875,0.78125,0.171875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877353,0.41064453,0.12469482400000001,0.93499756,1.140625,1.15625,-0.171875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877396,0.41210938,0.12176514,0.9376831,0.0625,0.078125,-0.140625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877441,0.42138672,0.12420654,0.9371948,-0.34375,-0.125,-0.125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877472,0.4091797,0.12078857400000001,0.93133545,-0.84375,0.34375,-0.296875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877517,0.40356445,0.12591553,0.93182373,-0.921875,0.296875,0.078125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877593,0.40454102,0.12298584,0.9291381999999999,-0.984375,-0.375,0.328125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877597,0.4182129,0.12371826,0.9369506999999999,-0.5,-0.265625,0.28125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877667,0.42163086,0.12518310000000002,0.9398804000000001,-0.765625,-0.21875,0.109375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877669,0.42211914,0.1317749,0.93426514,-1.125,-0.171875,0.1875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877742,0.41601562,0.12664795,0.9269409,-0.765625,0.15625,0.46875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877756,0.41918945,0.13128662,0.9298706,0.40625,0.21875,0.28125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877835,0.42114258,0.13812256,0.93304443,-0.234375,0.15625,0.15625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877838,0.4182129,0.13372803,0.9274292,-0.53125,-0.015625,0.265625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877877,0.42333984,0.12689209,0.9254761,-0.40625,0.03125,0.109375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877907,0.41699220000000004,0.13153076,0.9303589,-0.59375,-0.40625,0.28125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877954,0.41577148,0.12908936,0.93011475,-0.625,-0.21875,0.3125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698877997,0.42138672,0.12640381,0.9279175,-0.140625,0.234375,0.421875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878027,0.42700195,0.1293335,0.9286499,0.078125,0.203125,0.421875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878074,0.42260742,0.12420654,0.9411011,2.21875,3.515625,0.609375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878148,0.41870117,0.12908936,0.9113159,1.203125,0.265625,0.453125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878150,0.42285156,0.13299560000000002,0.93255615,-0.046875,0.609375,0.109375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878195,0.42114258,0.12200928,0.9249878,-0.015625,0.015625,0.3125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878222,0.42895508,0.11956787,0.9306030000000001,0.25,-0.578125,0.171875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878297,0.42675779999999996,0.1281128,0.9227905000000001,-0.28125,-0.140625,-0.140625,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878313,0.42041016,0.12005615,0.9176636,-0.390625,-0.5,0.234375,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878355,0.41894529999999996,0.13055419999999998,0.9237671000000001,-0.546875,-0.796875,0.203125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878387,0.42016602,0.11907959,0.932312,-0.328125,-0.328125,0.078125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878433,0.42260742,0.11834717,0.9320679000000001,-0.5625,-0.4375,-0.171875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878465,0.41430664,0.12640381,0.92596436,-0.71875,-0.5,-0.171875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878510,0.41699220000000004,0.12249756,0.9310913000000001,-0.609375,-0.75,-0.1875,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
1665698878570,0.4104004,0.13031006,0.9345093000000001,-0.609375,-0.859375,0.03125,Respeck,Lying down right,6,s1925182,,Respeck_s1925182_Lying down right_13-10-2022_23-08-27
