timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695306289514,0.8935547,-0.057922363,0.49627686,4.3125,7.03125,1.46875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289554,0.87841797,-0.026672363,0.47332764,5.03125,7.15625,1.46875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289594,0.8840332,-0.06744385,0.5595093,5.78125,4.328125,0.875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289634,1.15625,-0.11871338,0.6635132,-21.484375,1.921875,3.484375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289674,0.76123047,0.14349365,0.13739014,-26.390625,13.0625,-1.640625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289714,0.84814453,-0.03765869,0.43499756,-5.9375,4.5625,-0.578125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289754,0.81347656,-0.039855957,0.49627686,-6.125,2.15625,-3.859375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289794,0.9309082,-0.0005493164,0.4154663,1.953125,1.75,0.703125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289834,1.1489258,-0.031311035,0.5253296,-25.40625,0.4375,4.140625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289874,0.93359375,0.09588623,0.22210693,-26.171875,3.015625,-12.9375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289914,0.82470703,-0.10089111,0.42279053,11.1875,7.5,-4.640625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289954,0.7319336,-0.019104004,0.5787964,0.6875,-10.140625,-4.46875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306289994,0.78930664,-0.07550049,0.41522217,17.015625,0.375,4.15625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290034,0.9658203,-0.03253174,0.46575928,26.015625,9.203125,12.75,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290074,0.8474121,0.18109131,0.38226318,-2.25,38.734375,-10.40625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290114,1.0837402,-0.08087158,0.47088623,-10.78125,-23.28125,7.234375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290154,0.7602539,-0.042541504,0.37713623,7.125,5.9375,-2.0,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290194,0.77685547,-0.03375244,0.45526123,7.546875,4.3125,5.796875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290234,1.0263672,-0.074279785,0.5621948,3.9375,-0.15625,-0.84375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290274,0.98413086,-0.020324707,0.29559326,-19.546875,1.8125,-0.21875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290314,0.87280273,0.05218506,0.29144287,-25.171875,7.140625,1.78125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
1695306290354,0.89160156,0.0033569336,0.46624756,-10.3125,0.71875,0.734375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Coughing_unprocessed_21-09-2023_15-25-23
