timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695305589808,-0.19384766,-0.99591064,0.02508545,-1.21875,0.015625,-0.390625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305589848,-0.19018555,-0.9783325,0.014099121,-2.078125,0.1875,-0.4375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305589888,-0.19042969,-0.973938,0.026062012,-1.484375,0.65625,-0.921875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305589928,-0.19360352,-0.9663696,0.018005371,2.3125,3.296875,-1.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305589968,-0.19018555,-0.98223877,0.01751709,3.96875,0.9375,-2.484375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590008,-0.22680664,-0.9807739,-0.01739502,5.953125,0.921875,-4.15625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590048,-0.18652344,-0.98638916,0.023132324,0.21875,1.609375,0.078125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590088,-0.21679688,-0.9795532,0.0004272461,3.28125,4.890625,-0.34375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590128,-0.1965332,-0.99053955,0.014831543,-0.796875,2.921875,-0.953125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590168,-0.19897461,-0.975647,0.0119018555,-1.921875,2.265625,-0.71875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590208,-0.19726562,-0.9937134,0.008239746,-3.59375,1.578125,-2.390625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590248,-0.21264648,-0.9780884,0.012390137,-3.609375,1.046875,-1.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590288,-0.20703125,-0.9812622,0.019714355,-2.65625,-0.28125,-1.4375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590328,-0.21142578,-0.95880127,0.022155762,-4.875,1.0625,-1.75,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590368,-0.21386719,-0.9841919,0.009460449,-3.703125,0.46875,-1.078125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590408,-0.22314453,-0.97906494,0.024597168,-0.375,0.953125,-1.125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590448,-0.21826172,-0.9890747,0.03387451,-1.09375,0.21875,0.3125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590488,-0.22021484,-0.98028564,0.029968262,-1.71875,0.46875,0.921875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590528,-0.21923828,-0.9981079,0.043884277,-2.265625,-0.59375,2.53125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590568,-0.21411133,-0.98443604,0.026550293,-3.4375,-1.484375,3.359375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590608,-0.20092773,-0.97662354,0.0368042,-0.296875,-2.171875,2.84375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590648,-0.20581055,-0.98687744,0.026306152,-2.75,-1.359375,2.3125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590688,-0.18725586,-0.98809814,0.04510498,0.09375,-1.875,2.5625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
1695305590728,-0.19677734,-0.9932251,0.035583496,-3.25,-1.59375,3.203125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Hyperventilating_unprocessed_21-09-2023_15-13-48
