timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1695300679366,-0.12597656,0.1875,-0.9746094,0.125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679406,-0.115234375,0.19335938,-0.98339844,0.0625,-0.125,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679446,-0.12011719,0.19140625,-0.9873047,0.125,-0.125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679486,-0.11425781,0.19628906,-0.9746094,-0.03125,-0.125,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679526,-0.1171875,0.18652344,-0.9863281,0.1875,-0.1875,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679566,-0.111328125,0.19238281,-0.98535156,0.125,-0.3125,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679606,-0.12011719,0.1875,-0.9824219,0.0625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679646,-0.11035156,0.1953125,-0.99121094,0.1875,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679686,-0.119140625,0.19433594,-0.9707031,0.125,0.03125,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679726,-0.12011719,0.1953125,-0.9873047,0.1875,-0.375,0.1875,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679766,-0.11328125,0.18261719,-0.9902344,0.125,-0.3125,0.125,-52.9375,23.75,-83.75,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679806,-0.11230469,0.18847656,-0.98535156,0.0625,-0.1875,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679846,-0.115234375,0.18554688,-0.9951172,0.1875,0.0,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679886,-0.115234375,0.18652344,-0.9824219,0.125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679926,-0.10644531,0.18554688,-0.98535156,-0.03125,-0.125,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300679966,-0.1171875,0.19726562,-0.984375,0.0625,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680006,-0.115234375,0.18554688,-0.984375,0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680046,-0.103515625,0.18359375,-0.9746094,0.0625,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680086,-0.11425781,0.19433594,-0.9785156,0.0625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680126,-0.1171875,0.19140625,-0.9707031,0.125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680166,-0.109375,0.18164062,-0.98828125,0.125,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680206,-0.109375,0.19042969,-0.9765625,0.125,-0.0625,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680246,-0.11425781,0.19238281,-0.98828125,0.125,0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680286,-0.11425781,0.19335938,-0.9707031,0.0625,0.0,0.0,-53.375,24.9375,-82.875,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680326,-0.12011719,0.18554688,-0.9863281,0.25,0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680366,-0.123046875,0.1953125,-0.9921875,0.1875,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680406,-0.10839844,0.19433594,-0.9902344,0.125,0.0,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680446,-0.119140625,0.19433594,-0.9785156,0.125,-0.1875,-0.1875,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680486,-0.11425781,0.1953125,-0.9667969,0.0625,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680526,-0.123046875,0.1953125,-0.9873047,0.0625,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680566,-0.119140625,0.19238281,-0.98535156,0.125,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680606,-0.115234375,0.18945312,-0.98339844,0.125,0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680646,-0.11816406,0.18945312,-0.984375,0.1875,0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680686,-0.11425781,0.18554688,-0.9863281,0.125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680726,-0.115234375,0.19042969,-0.9863281,0.1875,0.0,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680766,-0.119140625,0.18945312,-0.984375,0.125,-0.125,-0.0625,-52.375,25.25,-84.375,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680806,-0.12011719,0.19238281,-1.0029297,0.1875,0.09375,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
1695300680846,-0.11816406,0.19238281,-0.9814453,0.0625,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s2016022,Thingy_s2016022_Lying_down_on_stomach_Normal_unprocessed_21-09-2023_13-51-49
