timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1695301122529,-1.4306641,-0.3935547,0.3623047,53.875,-153.9375,11.03125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122569,-1.2890625,-0.37695312,-0.6357422,193.65625,-156.8125,-16.3125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122609,-1.9736328,-0.17871094,-0.15625,46.375,-126.0,-40.25,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122649,-1.2099609,-0.1484375,-0.234375,295.8125,-206.375,18.40625,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122689,-0.5830078,0.47753906,-0.125,137.0,-158.65625,40.25,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122729,-0.6826172,-0.08300781,0.016601562,23.84375,-114.21875,-4.71875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122769,-0.5058594,-0.053710938,-0.16113281,55.90625,-93.75,-4.84375,-61.8125,-9.4375,-23.1875,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122809,-0.36621094,0.04296875,-0.2265625,89.53125,-38.96875,-5.8125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122849,-0.29492188,0.08203125,0.09082031,41.75,30.6875,1.625,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122889,-0.30859375,0.19433594,0.8496094,-49.9375,99.34375,-20.71875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122929,-1.9873047,0.0859375,1.875,82.625,73.46875,-9.25,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122969,-0.5126953,-0.4375,0.7246094,3.15625,-13.125,-69.125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123009,-1.328125,-0.7597656,-0.8095703,-96.125,70.34375,1.4375,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123049,-0.4501953,1.2314453,-1.4951172,-65.8125,-43.46875,-39.21875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123089,-0.0234375,1.1005859,0.3125,47.84375,67.4375,-33.34375,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123129,-1.4414062,-0.1171875,-1.0517578,-179.8125,83.25,133.21875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123169,-1.0673828,-0.75390625,0.09472656,-128.6875,135.96875,-33.53125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123209,-0.80859375,-0.51171875,-0.1015625,-177.8125,127.90625,0.46875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123249,-0.6640625,-0.140625,0.0146484375,-156.9375,93.375,43.0,-66.4375,-14.375,-50.75,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123289,-0.98535156,-0.21582031,-0.13964844,-72.40625,78.78125,0.78125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123329,-1.0029297,0.052734375,-0.24023438,-84.65625,79.625,0.34375,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123369,-1.1748047,-0.22753906,0.2734375,16.09375,61.1875,-5.28125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123409,-1.4277344,-0.57128906,-0.14453125,-63.375,19.28125,15.84375,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123449,-1.4453125,-0.7519531,0.49804688,40.8125,-7.03125,9.6875,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123489,-1.6132812,-0.35546875,0.5595703,43.5625,-114.75,-9.125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123529,-1.3554688,-0.48242188,-0.93359375,307.25,-168.65625,-24.125,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123569,-1.9873047,-0.6894531,0.15625,56.875,-188.96875,-66.625,0.0,0.0,0.0,Thingy,Normal walking,s2016022,Thingy_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
