timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695301122648,0.67993164,-0.92315674,-0.63848877,-5.671875,-23.5,30.796875,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122688,-0.7536621,-0.87579346,-0.22906494,-5.828125,23.359375,-17.53125,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122728,0.66674805,-1.2217407,-0.19830322,-0.34375,-9.390625,21.46875,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122768,-0.05810547,-0.71588135,-0.09991455,-8.921875,-3.46875,-0.65625,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122808,-0.17993164,-0.5737915,-0.12042236,-7.046875,2.109375,0.484375,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122848,0.09741211,-0.78912354,-0.06768799,0.171875,4.5625,-2.296875,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122888,-0.095214844,-0.76275635,-0.013977051,-1.640625,1.609375,4.625,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122928,-0.12182617,-0.736145,-0.050842285,-6.1875,1.328125,4.453125,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301122968,0.11010742,-1.1900024,-0.073791504,-5.890625,-15.015625,13.5625,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123008,-0.021972656,-1.3386841,-0.04107666,-4.59375,-15.96875,4.765625,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123048,-0.17016602,-1.1213989,0.17718506,-12.5625,2.71875,-3.609375,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123088,0.14233398,-1.4607544,-0.50567627,-36.5,-49.484375,3.09375,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123128,0.46142578,-0.6104126,-0.20269775,1.078125,-5.203125,-1.578125,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123168,0.32470703,-1.3526001,-0.058166504,7.65625,7.078125,-8.421875,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123208,-0.3173828,-0.9817505,-0.1963501,2.109375,-7.359375,-13.296875,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
1695301123248,0.2836914,-0.97320557,-0.2197876,9.140625,6.953125,-9.125,Respeck,Normal walking,s2016022,Respeck_s2016022_Normal_walking_Normal_unprocessed_21-09-2023_13-59-21
