timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695304106164,0.8088379,-0.14801025,0.51776123,-0.3125,-4.71875,-2.359375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106204,0.8786621,-0.13946533,0.5133667,-7.53125,-6.140625,-0.9375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106244,0.85791016,-0.10333252,0.5360718,2.359375,0.296875,-0.921875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106284,0.85180664,-0.12261963,0.55389404,2.046875,-0.640625,-0.703125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106324,0.81933594,-0.120666504,0.576355,3.40625,1.453125,-1.625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106364,0.79833984,-0.120910645,0.5680542,2.359375,1.203125,-0.90625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106404,0.8269043,-0.13946533,0.5446167,1.109375,0.28125,-0.140625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106444,0.8300781,-0.15679932,0.5343628,-0.859375,-1.3125,0.125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106484,0.8486328,-0.15020752,0.5470581,-0.640625,-0.234375,0.515625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106524,0.8405762,-0.15557861,0.54803467,0.5625,-0.03125,0.234375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106564,0.842041,-0.14581299,0.54608154,1.75,0.5625,-0.390625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106604,0.826416,-0.14752197,0.5441284,1.984375,-0.03125,-0.046875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106644,0.8395996,-0.14117432,0.5487671,2.078125,0.671875,-0.09375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106684,0.8405762,-0.13238525,0.5404663,0.953125,-0.046875,0.390625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106724,0.8469238,-0.1428833,0.5368042,0.25,-0.234375,-0.6875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106764,0.8522949,-0.13458252,0.54315186,-0.953125,-1.46875,-0.890625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106804,0.8508301,-0.15899658,0.5446167,-3.21875,-1.078125,-1.140625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106844,0.8305664,-0.13946533,0.5387573,0.390625,2.046875,-0.59375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106884,0.84033203,-0.13897705,0.5314331,-0.625,0.140625,-1.265625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106924,0.85131836,-0.14434814,0.5397339,-0.453125,0.03125,-2.234375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304106964,0.8334961,-0.14752197,0.5360718,-1.65625,-1.328125,-1.859375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107004,0.85009766,-0.15118408,0.55462646,-1.328125,-0.484375,-2.265625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107044,0.8322754,-0.14849854,0.54071045,-3.046875,-1.953125,-2.703125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107084,0.826416,-0.16070557,0.5475464,-1.703125,-0.171875,-2.03125,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107124,0.83374023,-0.15753174,0.5507202,-2.5,-1.671875,-2.046875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107164,0.83374023,-0.16046143,0.5458374,-3.296875,-1.96875,-1.90625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107204,0.8288574,-0.15948486,0.5536499,-2.765625,-1.828125,-1.796875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107244,0.8330078,-0.15899658,0.55755615,-2.171875,-2.046875,-1.90625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107284,0.8269043,-0.16339111,0.57440186,-2.3125,-1.984375,-2.625,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107324,0.81347656,-0.16436768,0.5553589,-3.734375,-2.75,-1.875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107364,0.8173828,-0.15753174,0.56121826,-2.84375,-3.15625,-2.046875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107404,0.81884766,-0.14776611,0.572937,-2.53125,-1.703125,-0.4375,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107444,0.7949219,-0.14141846,0.54241943,-3.5625,-0.078125,3.1875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
1695304107484,0.80615234,-0.13458252,0.55926514,2.171875,4.234375,3.875,Respeck,Lying down right,s2016022,Respeck_s2016022_Lying_down_right_Talking_unprocessed_21-09-2023_14-49-08
