timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1696173796077,-0.016601562,-0.9121094,-0.40429688,-0.40625,-0.28125,0.28125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796117,-0.016601562,-0.921875,-0.39648438,-2.0625,-0.84375,0.46875,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796157,-0.024414062,-0.90722656,-0.3955078,-0.53125,-0.21875,0.15625,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796197,-0.028320312,-0.91015625,-0.40234375,-0.46875,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796237,-0.028320312,-0.91503906,-0.40625,-1.5,-0.21875,0.34375,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796277,-0.022460938,-0.90722656,-0.4013672,1.53125,0.6875,0.09375,66.875,-79.4375,-139.25,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796317,-0.018554688,-0.90527344,-0.3984375,1.96875,0.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796357,-0.026367188,-0.90722656,-0.40234375,-0.65625,-0.28125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796397,-0.024414062,-0.91015625,-0.3984375,0.625,0.1875,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796437,-0.01953125,-0.9003906,-0.39257812,-0.90625,-0.28125,0.03125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796477,-0.022460938,-0.9111328,-0.40429688,-0.53125,-0.1875,0.28125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796517,-0.026367188,-0.89941406,-0.4013672,0.09375,0.25,0.03125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796557,-0.01171875,-0.90527344,-0.40527344,-0.09375,-0.0625,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796597,-0.025390625,-0.90625,-0.39941406,0.03125,-0.0625,-0.28125,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796637,-0.025390625,-0.9082031,-0.40039062,0.625,0.125,-0.40625,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796677,-0.0234375,-0.9091797,-0.4091797,-0.34375,-0.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
1696173796717,-0.025390625,-0.9042969,-0.40527344,-1.875,-0.34375,0.15625,0.0,0.0,0.0,Thingy,Lying down right,s2016022,Thingy_s2016022_Lying down right_Normal_unprocessed_01-10-2023_16-23-56
