timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695306009793,-0.039794922,-0.98443604,-0.11871338,13.03125,7.921875,7.703125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306009833,-0.018798828,-1.0679321,-0.22442627,-9.0625,8.75,-6.59375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306009873,-0.07446289,-0.8796997,-0.0491333,-35.671875,-14.984375,9.625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306009913,-0.075927734,-0.8377075,-0.034240723,22.59375,34.109375,-17.875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306009953,-0.092285156,-1.0205688,-0.32696533,-29.375,25.25,-6.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306009993,-0.18530273,-1.1213989,0.13739014,-42.484375,-2.625,-4.140625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010033,0.09057617,-0.5811157,0.10272217,1.015625,-25.515625,11.890625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010073,-0.08081055,-1.0996704,-0.077941895,25.765625,1.953125,6.34375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010113,-0.040771484,-0.940979,-0.11383057,16.90625,-10.046875,7.578125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010153,-0.0769043,-1.0813599,-0.15753174,14.984375,-11.28125,4.203125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010193,-0.0793457,-0.9446411,-0.16485596,14.9375,-7.0,5.15625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010233,-0.036865234,-0.9570923,-0.18292236,17.4375,-3.21875,6.21875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010273,0.020019531,-0.95562744,-0.16998291,17.125,-0.984375,1.96875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010313,-0.07910156,-1.0098267,-0.18218994,5.640625,-3.390625,-0.921875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010353,-0.11303711,-1.0908813,-0.15557861,-4.9375,1.890625,-7.328125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010393,-0.03491211,-0.8152466,-0.12799072,13.1875,0.671875,4.046875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010433,-0.07885742,-0.9446411,-0.21002197,2.6875,7.984375,-5.609375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010473,-0.022460938,-0.9378052,-0.32647705,7.1875,1.03125,2.453125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010513,-0.07299805,-0.9365845,-0.34429932,-1.109375,5.015625,5.15625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010553,-0.0024414062,-0.97052,-0.24078369,4.875,-11.125,-11.859375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010593,-0.04296875,-0.8550415,-0.26934814,19.453125,0.765625,5.90625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010633,-0.024902344,-0.9805298,-0.2000122,19.140625,0.96875,6.53125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010673,-0.07373047,-1.006897,-0.23052979,27.96875,2.75,11.984375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010713,-0.080078125,-0.97662354,-0.30181885,29.234375,0.34375,7.71875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010753,-0.095458984,-0.91900635,-0.2979126,-2.09375,-2.78125,1.015625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010793,-0.033203125,-0.9475708,-0.36871338,-19.671875,-4.796875,-3.859375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010833,0.016357422,-0.86602783,-0.3098755,-16.390625,1.0625,-0.046875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010873,-0.0048828125,-0.940979,-0.41778564,-10.125,-2.140625,-3.5625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010913,0.07104492,-0.8735962,-0.40777588,2.296875,-12.125,0.03125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010953,0.0021972656,-0.90289307,-0.3887329,-6.453125,-12.203125,-2.953125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306010993,-0.06933594,-0.9168091,-0.29156494,-13.3125,-7.703125,-8.9375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011033,-0.021484375,-0.90167236,-0.26202393,-14.6875,-2.109375,0.71875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011073,0.019042969,-0.9578247,-0.33380127,-30.15625,-4.90625,-5.671875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011113,-0.014160156,-0.9595337,-0.31036377,-31.21875,-2.390625,-13.171875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011153,-0.0048828125,-0.8633423,-0.25836182,-33.75,-2.078125,-13.625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011193,-0.0026855469,-1.0012817,-0.12896729,-19.265625,1.609375,-18.21875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011233,-0.10986328,-0.98931885,-0.15142822,-31.640625,-2.640625,-16.65625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011273,-0.11401367,-0.9326782,0.046569824,-26.140625,-3.796875,-15.203125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011313,-0.30493164,-1.123352,0.13250732,-19.859375,-4.140625,-8.875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011353,-0.0925293,-1.0044556,0.024108887,5.03125,-5.1875,-5.328125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011393,-0.17578125,-1.0071411,0.06317139,-5.734375,-13.96875,-1.015625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011433,-0.25512695,-0.8189087,0.0018920898,2.3125,20.265625,-8.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011473,-0.055664062,-1.0498657,-0.09844971,10.34375,30.3125,7.703125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011513,-0.19238281,-0.8464966,-0.29962158,26.390625,38.0625,3.40625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011553,-0.12915039,-1.0916138,0.17962646,-46.59375,4.390625,-5.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011593,-0.45141602,-0.9451294,0.074401855,33.78125,-6.859375,6.015625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011633,-0.046875,-0.84625244,-0.029846191,29.921875,5.125,11.609375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011673,-0.17700195,-1.1748657,-0.2234497,34.328125,4.171875,11.453125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011713,-0.075683594,-0.88775635,-0.06500244,36.921875,-7.0625,6.40625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011753,-0.14990234,-1.1157837,-0.2991333,6.90625,0.625,2.78125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011793,-0.114746094,-0.98223877,-0.27374268,4.125,5.46875,0.109375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011833,-0.0793457,-0.88360596,-0.21807861,-9.09375,-0.65625,-1.53125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011873,-0.09667969,-0.9619751,-0.28253174,-12.171875,6.109375,-2.0,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011913,-0.15625,-0.9295044,-0.21099854,-1.9375,16.34375,-0.15625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011953,-0.18554688,-1.1592407,-0.12896729,-52.96875,-10.0625,-20.09375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306011993,-0.1574707,-0.7671509,-0.12896729,-11.34375,-11.90625,-16.75,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012033,-0.05126953,-0.78741455,-0.06109619,5.671875,0.390625,7.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012073,-0.1394043,-1.1047974,-0.117004395,16.484375,-2.890625,3.75,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012113,-0.14257812,-0.94195557,-0.1338501,21.375,-1.84375,4.1875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012153,-0.17333984,-1.0471802,-0.23272705,1.875,-2.5,1.703125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012193,-0.10913086,-0.9507446,-0.25054932,9.609375,-0.796875,0.6875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012233,-0.12646484,-0.9248657,-0.21832275,-2.9375,2.265625,0.1875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012273,-0.1628418,-1.00177,-0.21539307,-0.484375,2.28125,-4.703125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012313,-0.23999023,-0.98028564,-0.22491455,-18.15625,4.84375,-7.15625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012353,0.05102539,-0.9182739,-0.10015869,-43.53125,13.4375,-2.453125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012393,-0.24121094,-0.8599243,0.121520996,3.65625,-11.984375,1.234375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012433,-0.11206055,-0.95098877,-0.11065674,30.546875,-2.546875,8.8125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012473,-0.12060547,-1.0549927,-0.24395752,35.78125,-1.6875,11.78125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012513,-0.15112305,-1.029602,-0.19952393,10.671875,0.640625,3.625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012553,-0.095947266,-0.96051025,-0.38653564,1.671875,3.140625,0.109375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012593,-0.1340332,-0.90338135,-0.30596924,-12.234375,6.3125,-6.921875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012633,-0.12768555,-1.0352173,-0.21514893,-37.640625,10.8125,0.0625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012673,-0.020996094,-0.91412354,-0.04449463,-26.515625,16.46875,-4.546875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012713,-0.15039062,-0.8545532,0.036071777,9.640625,-3.359375,8.984375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012753,-0.13183594,-0.94854736,-0.13214111,33.734375,-0.3125,4.90625,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012793,-0.03491211,-1.0466919,-0.25909424,15.953125,-2.0,1.9375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012833,-0.08520508,-1.0203247,-0.25054932,-1.5625,-7.34375,-4.171875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012873,-0.1262207,-1.0020142,-0.23956299,-28.328125,-16.96875,-8.828125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012913,-0.12695312,-0.9710083,-0.13482666,-35.046875,-20.203125,-10.34375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012953,-0.14428711,-1.0015259,-0.08721924,-37.875,-19.515625,-10.96875,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306012993,-0.17504883,-0.9517212,-0.027404785,-35.390625,-14.359375,-6.53125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306013033,-0.13720703,-0.92681885,-0.058654785,-14.53125,-8.265625,-2.453125,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
1695306013073,-0.14697266,-0.9417114,0.014343262,-3.078125,-2.5,-0.984375,Respeck,Sitting,s2016022,Respeck_s2016022_Sitting_Coughing_unprocessed_21-09-2023_15-20-43
