timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695305481326,-0.14257812,-0.9846802,0.10247803,-3.109375,-2.109375,0.71875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481366,-0.15576172,-0.99420166,0.089538574,-2.34375,-1.078125,0.65625,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481406,-0.15039062,-0.9873657,0.089782715,-0.828125,0.453125,0.4375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481446,-0.14794922,-0.98516846,0.09832764,-2.328125,-0.6875,-0.609375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481486,-0.14624023,-0.99005127,0.10638428,-3.0625,-0.59375,-0.640625,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481526,-0.1418457,-0.99053955,0.09979248,-4.109375,-0.171875,-1.25,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481566,-0.14233398,-0.99176025,0.10443115,-4.4375,0.484375,-1.671875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481606,-0.15014648,-0.9819946,0.11663818,-4.40625,-0.078125,-1.8125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481646,-0.14941406,-0.9883423,0.11639404,-3.09375,-0.390625,-1.375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481686,-0.1574707,-0.9817505,0.12298584,-3.109375,-0.40625,-1.421875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481726,-0.15771484,-0.9780884,0.12860107,-1.453125,-0.6875,-0.84375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481766,-0.1616211,-0.9859009,0.124694824,-1.8125,-0.796875,-0.59375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481806,-0.16064453,-0.99468994,0.1293335,-3.40625,-0.5,-1.171875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481846,-0.14404297,-0.97613525,0.13983154,-3.234375,-0.4375,-1.21875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
1695305481886,-0.16625977,-0.98272705,0.1329956,-1.84375,-0.3125,-0.515625,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Eating_unprocessed_21-09-2023_15-11-56
