timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1695300626927,-0.059570312,0.9111328,0.40820312,-1.21875,0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300626967,-0.060546875,0.9140625,0.41992188,-1.28125,0.0625,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627007,-0.059570312,0.90722656,0.41308594,-1.09375,0.1875,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627047,-0.055664062,0.9111328,0.421875,-0.53125,-0.5,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627087,-0.059570312,0.9160156,0.42089844,-0.65625,-0.1875,-0.21875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627127,-0.06542969,0.92089844,0.42285156,-0.71875,-0.1875,0.375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627167,-0.06542969,0.9121094,0.42871094,-0.03125,-0.25,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627207,-0.0625,0.9121094,0.421875,1.90625,0.125,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627247,-0.059570312,0.9111328,0.4033203,-0.28125,-3.125,-0.71875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627287,-0.052734375,0.9267578,0.43066406,-1.8125,-1.53125,0.09375,-52.1875,52.8125,-18.375,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627327,-0.052734375,0.90234375,0.43554688,0.5625,-1.40625,0.9375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627367,-0.057617188,0.9042969,0.3984375,-1.5,0.21875,0.5,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627407,-0.064453125,0.9042969,0.4267578,-1.03125,1.21875,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627447,-0.064453125,0.9160156,0.4375,-0.09375,0.40625,-0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627487,-0.055664062,0.9140625,0.41503906,-0.21875,-0.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627527,-0.055664062,0.90625,0.42382812,-0.09375,-0.5,-0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627567,-0.0546875,0.9111328,0.4326172,1.0625,-0.25,-0.34375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627607,-0.060546875,0.9121094,0.41308594,0.625,0.34375,-0.59375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627647,-0.05859375,0.9169922,0.421875,0.9375,-0.0625,-0.40625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627687,-0.07128906,0.9111328,0.41601562,0.75,-0.25,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627727,-0.057617188,0.9160156,0.42089844,1.0,-1.09375,-0.46875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627767,-0.051757812,0.9248047,0.4267578,-0.65625,-1.0625,0.3125,-52.9375,53.5625,-19.6875,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627807,-0.049804688,0.90625,0.4248047,-0.40625,0.46875,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627847,-0.0546875,0.91015625,0.4169922,-0.40625,0.40625,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627887,-0.045898438,0.91015625,0.4267578,-0.46875,0.0,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627927,-0.049804688,0.91503906,0.4169922,-0.71875,-0.5625,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300627967,-0.061523438,0.9160156,0.3984375,-0.34375,-2.28125,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628007,-0.0625,0.921875,0.42089844,-0.78125,-1.34375,-0.34375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628047,-0.057617188,0.89941406,0.4140625,0.0625,-0.8125,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628087,-0.056640625,0.90527344,0.4267578,-1.15625,-0.125,0.375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628127,-0.059570312,0.9042969,0.43066406,1.25,0.53125,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628167,-0.05859375,0.9111328,0.42089844,1.96875,-1.0,0.6875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628207,-0.061523438,0.91796875,0.43554688,2.75,-1.09375,-0.65625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628247,-0.043945312,0.9091797,0.41308594,1.78125,-2.09375,-0.59375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628287,-0.055664062,0.9111328,0.43359375,1.34375,-1.40625,-0.78125,-53.25,52.8125,-19.6875,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628327,-0.048828125,0.91503906,0.4169922,0.25,-0.9375,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628367,-0.056640625,0.9042969,0.42773438,-0.03125,0.0625,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628407,-0.06347656,0.91503906,0.39941406,-0.03125,0.28125,-0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628447,-0.059570312,0.9277344,0.4013672,-0.53125,0.21875,-0.53125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628487,-0.056640625,0.9111328,0.4326172,-1.09375,0.0,0.625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628527,-0.0625,0.9042969,0.41796875,0.0625,0.71875,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628567,-0.0625,0.92871094,0.42773438,0.9375,-0.25,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628607,-0.059570312,0.9121094,0.41601562,0.5,-0.5,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628647,-0.046875,0.9189453,0.4169922,-0.03125,-0.5,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628687,-0.0546875,0.8964844,0.42285156,0.0,-0.3125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628727,-0.056640625,0.91503906,0.41796875,0.5625,-0.3125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628767,-0.056640625,0.9160156,0.42382812,0.0,0.0625,-0.09375,-51.3125,54.8125,-18.8125,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628807,-0.0625,0.91308594,0.4267578,-0.78125,0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628847,-0.051757812,0.9121094,0.42285156,-0.65625,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628887,-0.057617188,0.91503906,0.41992188,-0.28125,-0.0625,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628927,-0.0625,0.9082031,0.41992188,-0.53125,0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
1695300628967,-0.04296875,0.91308594,0.4169922,-0.28125,0.125,-0.46875,0.0,0.0,0.0,Thingy,Lying down on left,s2016022,Thingy_s2016022_Lying_down_on_left_Normal_unprocessed_21-09-2023_13-51-02
