timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695301782298,0.6682129,-0.47833252,-0.72052,-0.84375,20.5625,-2.6875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782338,0.29492188,-0.6799927,-0.52008057,22.671875,23.28125,-0.921875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782378,0.41748047,-0.5942993,-0.83013916,19.046875,36.921875,-1.578125,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782418,0.875,-0.2962036,-0.9837036,1.375,11.828125,-7.984375,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782458,0.4260254,-0.9260864,-0.95440674,-2.09375,-8.078125,-3.390625,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782498,0.24682617,-0.5003052,-0.7227173,17.296875,-7.578125,-11.484375,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782538,0.545166,-0.26226807,-0.5720825,4.9375,-20.640625,-12.46875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782578,0.06225586,-0.3652954,-0.4746704,10.796875,-9.75,-0.421875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782618,0.16064453,-0.42242432,-0.519104,17.390625,1.40625,3.828125,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782658,0.43359375,-0.53570557,-0.7451782,1.984375,7.6875,14.21875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782698,0.7524414,-0.70806885,-0.7810669,-7.25,-3.703125,4.59375,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
1695301782738,0.20336914,-0.8550415,-0.78253174,-12.90625,4.484375,-12.1875,Respeck,Shuffle walking,s2016022,Respeck_s2016022_Shuffle_walking_Normal_unprocessed_21-09-2023_14-10-23
