timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695300430707,-0.030273438,-0.99835205,0.062683105,-1.703125,-1.3125,0.203125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430747,-0.020751953,-0.9937134,0.051940918,-2.34375,-1.078125,0.203125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430787,-0.02734375,-0.9854126,0.0524292,-1.125,0.078125,0.4375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430827,-0.022460938,-0.99957275,0.04486084,-2.59375,-1.28125,0.328125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430867,-0.029052734,-0.97979736,0.06317139,-1.390625,-0.046875,0.125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430907,-0.028564453,-0.99542236,0.061462402,-1.546875,-0.734375,-0.140625,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430947,-0.029785156,-0.99346924,0.062438965,-1.125,-0.09375,-0.3125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300430987,-0.028564453,-0.9976196,0.054870605,-0.6875,0.46875,-0.21875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431027,-0.029052734,-0.98760986,0.061706543,-0.3125,0.203125,-0.171875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431067,-0.02709961,-0.9939575,0.055114746,-0.796875,0.4375,-0.09375,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431107,-0.02758789,-1.0015259,0.055603027,-0.515625,0.34375,-0.171875,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431147,-0.028808594,-0.99298096,0.05609131,-0.90625,0.234375,-0.125,Respeck,Standing,s2016022,Respeck_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
