timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1695300431266,-1.0009766,0.060546875,-0.12011719,0.46875,-0.6875,0.0625,-72.3125,16.0625,-40.875,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431306,-1.0029297,0.06640625,-0.11035156,0.53125,-0.4375,-0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431346,-1.0019531,0.06738281,-0.115234375,0.78125,-0.4375,-0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431386,-1.0058594,0.059570312,-0.11425781,0.65625,-0.21875,-0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431426,-1.0029297,0.07910156,-0.12890625,0.96875,0.03125,-0.4375,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431466,-1.0,0.06640625,-0.11621094,-0.09375,0.03125,-0.25,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431506,-1.0039062,0.052734375,-0.13085938,1.375,-1.3125,0.84375,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431546,-1.0039062,0.057617188,-0.11230469,-0.03125,-0.25,0.0625,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431586,-1.0039062,0.061523438,-0.11425781,0.53125,-0.15625,-0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431626,-0.99316406,0.068359375,-0.109375,0.59375,-0.03125,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431666,-1.0019531,0.0703125,-0.12890625,0.71875,-0.15625,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431706,-1.015625,0.06640625,-0.125,0.59375,-0.03125,0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431746,-1.0029297,0.06738281,-0.119140625,-0.03125,-0.09375,-0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431786,-1.0029297,0.07714844,-0.123046875,-0.21875,-0.25,0.1875,-71.6875,16.0625,-40.25,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431826,-1.0029297,0.0625,-0.125,-0.09375,-0.09375,-0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431866,-1.0,0.07421875,-0.11816406,-0.4375,-0.375,-0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431906,-1.0029297,0.06640625,-0.11425781,-0.6875,-0.4375,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431946,-0.99121094,0.06640625,-0.12890625,-0.6875,-0.375,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300431986,-0.9941406,0.076171875,-0.11328125,-0.21875,0.09375,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432026,-1.0009766,0.057617188,-0.10644531,0.03125,-0.03125,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432066,-1.0117188,0.056640625,-0.095703125,-0.03125,0.09375,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432106,-1.0058594,0.06738281,-0.11230469,-0.03125,0.03125,0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432146,-1.0029297,0.0625,-0.13378906,-0.21875,0.34375,0.0,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432186,-1.0009766,0.06933594,-0.10449219,-0.09375,0.21875,0.0,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432226,-1.0019531,0.06738281,-0.11621094,-0.15625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432266,-1.0029297,0.068359375,-0.119140625,0.65625,-0.09375,0.375,-73.9375,18.3125,-40.6875,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432306,-1.0087891,0.0625,-0.11035156,0.34375,0.21875,0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432346,-0.99902344,0.0703125,-0.115234375,-0.09375,0.09375,-0.125,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432386,-1.0107422,0.07128906,-0.123046875,-0.15625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432426,-1.0019531,0.06640625,-0.12695312,-0.21875,-0.03125,-0.1875,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
1695300432466,-1.0048828,0.078125,-0.11816406,-0.15625,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Standing,s2016022,Thingy_s2016022_Standing_Normal_unprocessed_21-09-2023_13-47-47
