timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,recording_id
1695301275026,-0.23510742,-1.7131958,-0.3189087,-15.140625,27.09375,-7.75,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275066,-0.24487305,-0.30181885,0.124938965,-4.953125,42.953125,-3.109375,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275106,0.12548828,-0.16217041,-0.39093018,0.953125,28.203125,19.921875,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275146,0.55859375,0.35614014,0.18060303,18.9375,5.078125,29.15625,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275186,-0.6989746,-0.004211426,-0.42730713,-53.578125,-14.21875,-8.75,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275226,0.8847656,-1.4207153,-0.13677979,-51.015625,-44.40625,14.609375,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275266,0.75561523,-1.6343384,-0.03253174,-8.671875,-31.375,-25.765625,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275306,-1.0019531,-1.2002563,-0.055480957,44.25,-14.078125,-1.4375,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275346,1.0307617,-2.0,0.26531982,-3.796875,-56.71875,-22.578125,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275386,-0.19506836,-1.3206177,0.014099121,24.84375,-41.046875,-17.640625,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275426,0.087890625,-0.68536377,0.031921387,5.078125,-7.375,-13.734375,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275466,-0.115478516,-0.08892822,0.025817871,24.96875,-21.5,-37.15625,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275506,-0.015625,0.12005615,-0.070129395,7.0,31.828125,-8.53125,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
1695301275546,0.05444336,-0.057434082,-0.99542236,2.125,-0.53125,-11.734375,Respeck,Running,s2016022,Respeck_s2016022_Running_Normal_unprocessed_21-09-2023_14-01-49
