timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,recording_id
1695905472155,-0.8574219,-0.078125,0.23242188,12.4375,6.53125,12.3125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472195,-0.8876953,-0.15429688,0.30371094,1.34375,1.84375,11.15625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472235,-0.77246094,-0.21777344,0.22363281,5.125,2.09375,8.125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472275,-0.75390625,-0.109375,0.19628906,8.34375,-6.9375,13.59375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472315,-0.8535156,-0.16601562,0.24316406,-7.21875,-19.21875,14.8125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472355,-0.7236328,-0.17675781,0.2783203,8.21875,-17.25,15.75,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472395,-1.0117188,-0.2685547,0.27929688,22.09375,-36.84375,18.5,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472435,-1.3066406,-0.036132812,0.3076172,24.03125,-94.90625,-0.90625,-94.5,23.125,-22.25,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472475,-1.4365234,0.39746094,0.3515625,26.53125,-151.78125,38.09375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472515,-1.5654297,0.20410156,0.6357422,34.46875,-169.34375,36.5625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472555,-0.9980469,0.40039062,0.6689453,-8.5,-73.40625,28.0625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472595,-0.61328125,0.2265625,0.3720703,-12.03125,-17.375,22.46875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472635,-0.68847656,0.07421875,0.41015625,-42.375,-15.5625,18.3125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472675,-0.6875,0.1328125,0.42578125,27.75,2.15625,17.4375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472715,-0.60253906,0.07421875,0.45410156,-2.28125,39.25,11.34375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472755,-0.67871094,0.048828125,0.40722656,-21.75,59.28125,6.53125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472795,-0.7519531,0.0390625,0.4375,-38.875,77.71875,-25.09375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472835,-0.625,0.09277344,0.3779297,-53.21875,126.0,-49.375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472875,-0.90527344,0.03515625,0.3876953,-7.40625,100.59375,-27.15625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472915,-0.82714844,-0.034179688,0.48339844,-20.46875,64.15625,-19.34375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472955,-0.62109375,0.041992188,0.21289062,-40.71875,44.625,-9.40625,-93.4375,21.3125,-21.9375,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905472995,-1.1005859,0.111328125,0.37890625,14.15625,37.625,-6.96875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473035,-1.515625,0.044921875,-0.08886719,-50.59375,-8.21875,-11.78125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473075,-1.140625,-0.25,0.21582031,33.375,0.8125,-22.96875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473115,-1.5429688,-0.11230469,0.18164062,21.59375,-0.90625,-17.84375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473155,-0.9902344,-0.19042969,0.24609375,-28.40625,-15.71875,-23.9375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473195,-0.9082031,-0.10839844,0.14941406,14.34375,1.1875,-20.4375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473235,-1.2177734,0.0146484375,0.18554688,24.28125,32.125,-10.6875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473275,-0.90625,-0.111328125,0.19628906,-12.34375,16.875,5.1875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473315,-0.9560547,-0.09863281,0.23632812,-1.90625,11.625,12.1875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473355,-0.8769531,-0.14355469,0.22265625,2.5,16.0,8.84375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473395,-0.8828125,-0.19042969,0.21191406,9.03125,6.0625,8.96875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473435,-0.7714844,-0.22460938,0.18652344,25.25,-3.65625,6.46875,-93.4375,16.25,-27.5,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473475,-0.80859375,-0.08300781,0.17578125,17.9375,-13.65625,9.34375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473515,-0.8310547,-0.055664062,0.08886719,0.90625,-13.53125,9.8125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473555,-0.7832031,-0.016601562,0.28320312,12.6875,-34.59375,17.875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473595,-0.8515625,-0.13085938,0.43652344,-18.375,-18.0,21.96875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473635,-1.1367188,-0.29492188,0.26171875,-18.6875,-28.1875,19.78125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473675,-1.2714844,-0.11328125,0.31347656,-5.25,-96.125,-0.375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473715,-1.3955078,0.14941406,0.34765625,36.0,-158.0,45.59375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473755,-1.2421875,0.009765625,0.49121094,73.125,-166.25,45.21875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473795,-1.0517578,0.5830078,0.7988281,-10.875,-48.625,16.15625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473835,-0.95703125,0.14160156,0.4892578,-12.78125,-19.21875,16.21875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473875,-0.69140625,-0.23925781,0.43554688,-1.65625,-9.8125,-23.625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473915,-0.2890625,0.23339844,0.5214844,0.78125,9.90625,-24.1875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473955,-0.56933594,0.17089844,0.17871094,-23.9375,85.28125,10.0,-85.1875,22.25,-9.5,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905473995,-0.9277344,-0.083984375,0.4873047,21.15625,78.4375,4.375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474035,-0.8496094,0.18261719,0.47851562,-32.40625,81.125,-27.78125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474075,-0.6591797,0.20703125,0.2578125,-44.25,60.4375,-7.75,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474115,-0.72753906,-0.068359375,0.40234375,-37.3125,12.78125,12.5,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474155,-0.7138672,0.037109375,0.35839844,-2.21875,52.8125,-5.8125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474195,-0.6591797,0.026367188,0.36523438,-9.40625,46.28125,-7.6875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474235,-1.0917969,0.23242188,0.41601562,7.75,61.78125,-6.34375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474275,-1.5947266,0.09472656,0.15722656,-6.46875,8.375,-13.6875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474315,-1.0449219,-0.12695312,0.5048828,0.84375,-19.75,-14.59375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474355,-1.3798828,-0.29296875,0.140625,6.21875,-17.5,-28.09375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474395,-1.0556641,-0.25878906,0.33007812,-28.9375,-3.09375,-51.65625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474435,-1.1337891,-0.26953125,0.16210938,14.6875,-9.375,-28.4375,-91.1875,12.9375,-23.3125,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474475,-0.9980469,-0.087890625,0.15820312,29.46875,29.0,-18.3125,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474515,-1.109375,-0.051757812,0.29589844,8.84375,29.125,-12.46875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474555,-0.8310547,-0.19335938,0.19726562,11.28125,16.875,5.5625,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474595,-0.9003906,-0.1171875,0.21875,23.0,6.3125,8.46875,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474635,-0.89160156,-0.09277344,0.26367188,18.25,3.0,7.75,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474675,-0.7841797,-0.24511719,0.1796875,9.09375,3.0625,9.34375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
1695905474715,-0.8330078,-0.125,0.25097656,12.4375,-5.125,16.84375,0.0,0.0,0.0,Thingy,Descending stairs,s2016022,Thingy_s2016022_Descending stairs_Normal_28-09-2023_13-52-59
