,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1695986359609,-0.5871582,-0.18096924,0.87054443,0.09375,-0.296875,0.6875,0
1,1695986359649,-0.5834961,-0.17633057,0.8710327,-0.578125,0.109375,0.359375,1
2,1695986359689,-0.5842285,-0.17340088,0.87542725,-0.390625,-0.265625,0.328125,2
3,1695986359729,-0.5817871,-0.17779541,0.87835693,-0.375,-0.359375,0.453125,3
4,1695986359769,-0.58251953,-0.1687622,0.8746948,0.046875,-0.46875,0.640625,4
5,1695986359809,-0.59228516,-0.17584229,0.8746948,-0.59375,-0.359375,0.59375,5
6,1695986359849,-0.58935547,-0.18218994,0.8703003,-0.859375,-0.375,0.578125,6
7,1695986359889,-0.5913086,-0.1819458,0.8746948,-0.390625,-0.28125,0.46875,7
8,1695986359929,-0.58935547,-0.17584229,0.8866577,-0.21875,0.078125,0.515625,8
9,1695986359969,-0.5817871,-0.17803955,0.8668823,-0.546875,-0.4375,0.46875,9
10,1695986360009,-0.59277344,-0.18292236,0.8793335,0.078125,-0.0625,0.390625,10
11,1695986360049,-0.5852051,-0.18218994,0.8678589,-0.828125,-0.25,0.25,11
12,1695986360089,-0.5913086,-0.16827393,0.8654175,-1.0,-0.140625,0.484375,12
13,1695986360129,-0.58862305,-0.17266846,0.8703003,-0.078125,0.0,0.828125,13
14,1695986360169,-0.58569336,-0.17852783,0.87298584,-0.4375,0.203125,0.515625,14
15,1695986360209,-0.5876465,-0.18218994,0.8751831,-0.28125,0.015625,0.375,15
16,1695986360249,-0.5900879,-0.17877197,0.8710327,-0.6875,0.140625,0.671875,16
17,1695986360289,-0.58691406,-0.1807251,0.87054443,-0.1875,0.03125,0.578125,17
18,1695986360329,-0.58496094,-0.1807251,0.87371826,-0.515625,-0.015625,0.46875,18
19,1695986360369,-0.58813477,-0.17926025,0.87420654,-0.28125,0.21875,0.5625,19
20,1695986360409,-0.592041,-0.17584229,0.87298584,-0.390625,0.015625,0.75,20
21,1695986360449,-0.5871582,-0.17926025,0.87127686,-0.3125,0.140625,0.6875,21
22,1695986360489,-0.5866699,-0.17877197,0.86761475,-0.84375,0.203125,0.484375,22
23,1695986360529,-0.58813477,-0.1807251,0.8649292,-0.375,0.15625,0.765625,23
24,1695986360569,-0.5854492,-0.18218994,0.8759155,0.0,-0.21875,0.765625,24
25,1695986360609,-0.5839844,-0.18121338,0.87957764,0.609375,0.234375,0.5625,25
26,1695986360649,-0.5810547,-0.17584229,0.86273193,-1.359375,0.125,0.296875,26
27,1695986360689,-0.5842285,-0.18878174,0.8776245,-0.375,0.078125,0.5625,27
28,1695986360729,-0.58325195,-0.18560791,0.8734741,-0.484375,-0.296875,0.46875,28
29,1695986360769,-0.59033203,-0.175354,0.8739624,-0.890625,0.203125,0.578125,29
30,1695986360809,-0.5847168,-0.17877197,0.87615967,-0.015625,0.046875,0.6875,30
31,1695986360849,-0.58081055,-0.18585205,0.8793335,-0.296875,0.265625,0.5,31
32,1695986360889,-0.5800781,-0.18511963,0.8727417,-0.1875,0.078125,0.59375,32
33,1695986360929,-0.58447266,-0.17315674,0.8703003,-0.515625,0.34375,0.625,33
34,1695986360969,-0.5827637,-0.1831665,0.8734741,-0.265625,0.171875,0.484375,34
35,1695986361009,-0.5891113,-0.18048096,0.87249756,-0.359375,0.09375,0.421875,35
36,1695986361049,-0.5830078,-0.17437744,0.87615967,-0.15625,-0.046875,0.5625,36
37,1695986361089,-0.5878906,-0.17999268,0.869812,-0.5,-0.015625,0.515625,37
38,1695986361129,-0.5859375,-0.18414307,0.87176514,-0.5625,0.015625,0.5,38
39,1695986361169,-0.5864258,-0.18243408,0.8720093,-0.390625,0.09375,0.640625,39
40,1695986361209,-0.58740234,-0.18365479,0.8751831,-0.296875,0.125,0.671875,40
41,1695986361249,-0.5852051,-0.18243408,0.8685913,-0.515625,0.203125,0.515625,41
42,1695986361289,-0.579834,-0.17730713,0.87005615,-0.375,0.0,0.546875,42
43,1695986361329,-0.5866699,-0.18218994,0.8817749,-0.078125,-0.078125,0.8125,43
44,1695986361369,-0.5793457,-0.1831665,0.8793335,-0.3125,0.21875,0.46875,44
45,1695986361409,-0.5805664,-0.18023682,0.8656616,-0.796875,0.046875,0.390625,45
46,1695986361449,-0.5859375,-0.18121338,0.8746948,-0.5,0.140625,0.25,46
47,1695986361489,-0.58618164,-0.18511963,0.87713623,-0.453125,-0.328125,0.53125,47
48,1695986361529,-0.5817871,-0.17755127,0.8707886,-1.0,-0.046875,0.46875,48
49,1695986361569,-0.5827637,-0.17852783,0.8734741,-0.390625,0.109375,0.640625,49
50,1695986361609,-0.5842285,-0.18951416,0.87957764,-0.09375,0.140625,0.5,50
51,1695986361649,-0.58032227,-0.17852783,0.87615967,-0.484375,-0.03125,0.5,51
52,1695986361689,-0.58691406,-0.1873169,0.87323,-0.4375,-0.078125,0.625,52
53,1695986361729,-0.57714844,-0.1819458,0.88201904,-0.40625,0.359375,0.4375,53
54,1695986361769,-0.5810547,-0.18414307,0.8800659,-0.140625,0.390625,0.5,54
55,1695986361809,-0.58203125,-0.190979,0.87249756,0.015625,0.0625,0.578125,55
56,1695986361849,-0.58496094,-0.18121338,0.8744507,-0.40625,0.078125,0.5,56
57,1695986361889,-0.58374023,-0.18658447,0.8788452,-0.390625,-0.03125,0.625,57
58,1695986361929,-0.5810547,-0.17974854,0.87176514,-0.421875,-0.015625,0.4375,58
59,1695986361969,-0.5830078,-0.18170166,0.88031006,-0.359375,0.046875,0.46875,59
60,1695986362009,-0.57788086,-0.1831665,0.8746948,-0.390625,0.28125,0.53125,60
61,1695986362049,-0.58251953,-0.18145752,0.87323,-0.25,-0.21875,0.578125,61
62,1695986362089,-0.59106445,-0.18023682,0.87420654,-0.703125,0.125,0.578125,62
63,1695986362129,-0.57421875,-0.18292236,0.87835693,-0.421875,0.203125,0.53125,63
64,1695986362169,-0.58203125,-0.18951416,0.87298584,-0.125,0.015625,0.4375,64
65,1695986362209,-0.5839844,-0.17926025,0.87054443,-1.0625,0.109375,0.203125,65
66,1695986362249,-0.5878906,-0.18756104,0.87615967,-0.765625,-0.0625,0.328125,66
67,1695986362289,-0.5854492,-0.18658447,0.87713623,-0.765625,-0.078125,0.21875,67
68,1695986362329,-0.58374023,-0.18341064,0.87371826,-0.328125,0.046875,0.4375,68
69,1695986362369,-0.5834961,-0.1819458,0.8812866,0.09375,0.015625,0.453125,69
70,1695986362409,-0.58154297,-0.1819458,0.86932373,-0.1875,0.140625,0.296875,70
71,1695986362449,-0.58251953,-0.18707275,0.87957764,0.1875,0.171875,0.375,71
72,1695986362489,-0.5786133,-0.1873169,0.87786865,-0.078125,0.46875,0.1875,72
73,1695986362529,-0.58374023,-0.19073486,0.8810425,0.296875,0.4375,0.265625,73
74,1695986362569,-0.58447266,-0.19342041,0.8786011,0.140625,0.09375,-0.03125,74
75,1695986362609,-0.58325195,-0.17901611,0.8739624,0.203125,0.359375,0.15625,75
76,1695986362649,-0.58569336,-0.18511963,0.883728,0.375,0.25,0.34375,76
77,1695986362689,-0.58203125,-0.18780518,0.8720093,0.25,0.3125,0.296875,77
78,1695986362729,-0.57299805,-0.18243408,0.8768921,0.28125,0.265625,0.234375,78
79,1695986362769,-0.57958984,-0.18609619,0.8744507,-0.09375,0.25,0.046875,79
80,1695986362809,-0.57788086,-0.19000244,0.8744507,0.375,0.078125,0.34375,80
81,1695986362849,-0.5854492,-0.19268799,0.8829956,0.359375,0.03125,0.28125,81
82,1695986362889,-0.57373047,-0.18463135,0.8793335,0.109375,-0.15625,0.109375,82
83,1695986362929,-0.5773926,-0.18951416,0.8690796,0.078125,0.1875,0.171875,83
84,1695986362969,-0.579834,-0.19268799,0.8876343,0.171875,0.21875,0.078125,84
85,1695986363009,-0.57714844,-0.19830322,0.8707886,-0.296875,0.390625,0.015625,85
86,1695986363049,-0.58154297,-0.19171143,0.87420654,-0.609375,0.0,-0.015625,86
87,1695986363089,-0.57373047,-0.18609619,0.8786011,0.0,0.203125,0.28125,87
88,1695986363129,-0.579834,-0.17877197,0.8786011,0.203125,0.1875,0.234375,88
89,1695986363169,-0.57836914,-0.1885376,0.87786865,-0.140625,0.21875,0.21875,89
90,1695986363209,-0.5827637,-0.19586182,0.8739624,0.09375,-0.109375,0.328125,90
91,1695986363249,-0.5800781,-0.19415283,0.8793335,0.046875,0.359375,0.109375,91
92,1695986363289,-0.5749512,-0.19195557,0.87542725,-0.125,0.515625,0.15625,92
93,1695986363329,-0.5756836,-0.19390869,0.88079834,0.359375,0.046875,0.265625,93
94,1695986363369,-0.5776367,-0.19049072,0.8773804,-0.25,-0.109375,0.21875,94
95,1695986363409,-0.58203125,-0.18365479,0.88031006,-0.328125,0.15625,0.328125,95
96,1695986363449,-0.5810547,-0.19439697,0.87493896,-0.03125,-0.109375,0.28125,96
97,1695986363489,-0.5727539,-0.19805908,0.8764038,-0.625,0.0,0.0,97
98,1695986363529,-0.57543945,-0.19610596,0.87664795,-0.25,0.140625,0.359375,98
99,1695986363569,-0.5786133,-0.19488525,0.87371826,-0.171875,-0.296875,0.421875,99
100,1695986363609,-0.5761719,-0.18682861,0.8805542,0.078125,-0.125,0.21875,100
101,1695986363649,-0.5722656,-0.19342041,0.8612671,-0.59375,-0.296875,0.171875,101
102,1695986363689,-0.58154297,-0.19537354,0.8798218,-0.25,-0.34375,0.25,102
103,1695986363729,-0.5876465,-0.20172119,0.8710327,-0.546875,-0.34375,0.359375,103
104,1695986363769,-0.5839844,-0.18780518,0.8690796,-0.71875,0.15625,0.3125,104
105,1695986363809,-0.57592773,-0.18585205,0.87298584,-0.015625,-0.0625,0.53125,105
106,1695986363849,-0.5732422,-0.18463135,0.8781128,-0.609375,-0.171875,0.296875,106
107,1695986363889,-0.5773926,-0.19366455,0.8756714,-0.21875,-0.0625,0.546875,107
108,1695986363929,-0.5854492,-0.19537354,0.87298584,-0.5,-0.25,0.6875,108
109,1695986363969,-0.57666016,-0.1951294,0.8781128,-0.296875,-0.09375,0.578125,109
110,1695986364009,-0.5751953,-0.19317627,0.8756714,-0.484375,0.015625,0.515625,110
111,1695986364049,-0.579834,-0.1975708,0.8751831,-0.265625,-0.296875,0.5,111
112,1695986364089,-0.58081055,-0.19049072,0.8710327,-0.546875,-0.328125,0.46875,112
113,1695986364129,-0.5854492,-0.18804932,0.8756714,-0.703125,-0.4375,0.609375,113
114,1695986364169,-0.58081055,-0.1975708,0.8746948,-0.578125,-0.359375,0.65625,114
115,1695986364209,-0.58374023,-0.1963501,0.87298584,-1.34375,-0.453125,0.484375,115
116,1695986364249,-0.57836914,-0.19464111,0.87054443,-1.046875,-0.046875,0.53125,116
117,1695986364289,-0.5830078,-0.19683838,0.8781128,-0.671875,-0.5,0.625,117
118,1695986364329,-0.5900879,-0.1831665,0.88616943,0.046875,-0.21875,0.71875,118
119,1695986364369,-0.57714844,-0.18609619,0.86273193,-0.9375,-0.09375,0.4375,119
120,1695986364409,-0.58447266,-0.1951294,0.8793335,-0.140625,-0.171875,0.5,120
121,1695986364449,-0.57958984,-0.19293213,0.8707886,-1.0,-0.453125,0.296875,121
122,1695986364489,-0.5864258,-0.18023682,0.8786011,-0.859375,-0.015625,0.578125,122
123,1695986364529,-0.58691406,-0.1873169,0.88031006,-0.125,-0.09375,0.8125,123
124,1695986364569,-0.57470703,-0.18243408,0.86834717,-0.5625,-0.234375,0.578125,124
125,1695986364609,-0.58374023,-0.18951416,0.87664795,-0.375,-0.171875,0.671875,125
126,1695986364649,-0.5776367,-0.19171143,0.8666382,-0.390625,-0.0625,0.828125,126
127,1695986364689,-0.5812988,-0.1897583,0.87493896,-0.203125,-0.234375,0.453125,127
128,1695986364729,-0.58081055,-0.19561768,0.8678589,-0.75,-0.09375,0.34375,128
129,1695986364769,-0.5776367,-0.19244385,0.8744507,-0.09375,0.03125,0.703125,129
130,1695986364809,-0.5842285,-0.19171143,0.8746948,-0.390625,-0.140625,0.703125,130
131,1695986364849,-0.579834,-0.19171143,0.8685913,-0.65625,-0.0625,0.578125,131
132,1695986364889,-0.5827637,-0.1951294,0.8739624,-0.953125,-0.015625,0.53125,132
133,1695986364929,-0.58154297,-0.19049072,0.8773804,-0.15625,0.359375,0.984375,133
134,1695986364969,-0.58081055,-0.1951294,0.87542725,-0.78125,0.25,0.8125,134
135,1695986365009,-0.5817871,-0.19171143,0.8673706,-1.0625,-0.078125,0.59375,135
136,1695986365049,-0.5773926,-0.19122314,0.87298584,-0.421875,-0.328125,0.703125,136
137,1695986365089,-0.576416,-0.18487549,0.8744507,0.0625,0.1875,0.671875,137
138,1695986365129,-0.57299805,-0.18927002,0.87005615,-1.59375,0.140625,0.3125,138
139,1695986365169,-0.58447266,-0.19659424,0.8768921,-0.828125,0.0625,0.5625,139
140,1695986365209,-0.58740234,-0.19586182,0.87542725,-0.484375,-0.09375,0.703125,140
141,1695986365249,-0.5834961,-0.18511963,0.869812,-0.921875,0.015625,0.421875,141
142,1695986365289,-0.57714844,-0.18560791,0.8751831,-0.484375,-0.0625,0.5625,142
143,1695986365329,-0.5773926,-0.19244385,0.8746948,-0.578125,0.265625,0.609375,143
144,1695986365369,-0.5786133,-0.19586182,0.87005615,-0.5,0.203125,0.5625,144
145,1695986365409,-0.5812988,-0.1885376,0.87054443,-0.78125,0.390625,0.671875,145
146,1695986365449,-0.57470703,-0.18585205,0.8773804,-0.546875,0.15625,0.53125,146
147,1695986365489,-0.5812988,-0.19342041,0.87786865,-0.375,0.296875,0.53125,147
148,1695986365529,-0.5810547,-0.1897583,0.87664795,0.03125,0.0,0.65625,148
149,1695986365569,-0.5822754,-0.18463135,0.8746948,-0.546875,-0.09375,0.640625,149
150,1695986365609,-0.58154297,-0.19171143,0.8773804,-0.453125,-0.015625,0.515625,150
151,1695986365649,-0.57421875,-0.18780518,0.87176514,-0.78125,0.1875,0.328125,151
152,1695986365689,-0.5773926,-0.19342041,0.8756714,-0.359375,0.078125,0.59375,152
153,1695986365729,-0.5744629,-0.18658447,0.8739624,-0.671875,0.28125,0.53125,153
154,1695986365769,-0.5744629,-0.18878174,0.87371826,-0.5625,-0.125,0.625,154
155,1695986365809,-0.5793457,-0.1921997,0.88323975,-0.671875,-0.015625,0.453125,155
156,1695986365849,-0.5852051,-0.18829346,0.8788452,-0.40625,0.0,0.328125,156
157,1695986365889,-0.5776367,-0.1885376,0.87493896,-0.15625,-0.09375,0.484375,157
158,1695986365929,-0.58374023,-0.18365479,0.87713623,-1.03125,0.03125,0.140625,158
159,1695986365969,-0.579834,-0.19317627,0.87908936,-1.015625,-0.15625,0.171875,159
160,1695986366009,-0.5842285,-0.19317627,0.8781128,-0.5,0.0625,0.25,160
161,1695986366049,-0.5834961,-0.18829346,0.87493896,-0.703125,-0.015625,0.390625,161
162,1695986366089,-0.5827637,-0.1885376,0.8817749,-0.296875,-0.0625,0.46875,162
163,1695986366129,-0.5739746,-0.19268799,0.8720093,-0.328125,0.203125,0.46875,163
164,1695986366169,-0.5788574,-0.1921997,0.87713623,-0.375,0.125,0.609375,164
165,1695986366209,-0.57910156,-0.17926025,0.8788452,-0.546875,0.34375,0.390625,165
166,1695986366249,-0.5817871,-0.1885376,0.8744507,-0.390625,-0.03125,0.40625,166
167,1695986366289,-0.5793457,-0.18804932,0.87371826,0.09375,0.296875,0.515625,167
168,1695986366329,-0.5800781,-0.18121338,0.8756714,-0.21875,-0.21875,0.328125,168
169,1695986366369,-0.57299805,-0.18756104,0.8756714,-0.265625,-0.109375,0.4375,169
170,1695986366409,-0.57910156,-0.18951416,0.8739624,-0.21875,-0.03125,0.359375,170
171,1695986366449,-0.5744629,-0.18878174,0.8805542,-0.046875,0.234375,0.46875,171
172,1695986366489,-0.5842285,-0.19244385,0.87835693,0.046875,0.09375,0.515625,172
173,1695986366529,-0.57592773,-0.18658447,0.8781128,0.53125,0.046875,0.296875,173
174,1695986366569,-0.5810547,-0.18634033,0.8810425,0.125,-0.0625,0.296875,174
175,1695986366609,-0.5773926,-0.19586182,0.87493896,0.296875,0.21875,0.21875,175
176,1695986366649,-0.57836914,-0.19659424,0.869812,0.765625,0.0,0.296875,176
177,1695986366689,-0.57958984,-0.19073486,0.8793335,1.0,0.09375,0.09375,177
178,1695986366729,-0.5695801,-0.18927002,0.86395264,-0.96875,0.46875,-0.234375,178
179,1695986366769,-0.5800781,-0.20172119,0.883728,1.015625,0.515625,0.09375,179
180,1695986366809,-0.5769043,-0.20074463,0.8727417,-0.140625,-0.078125,-0.09375,180
181,1695986366849,-0.5810547,-0.19317627,0.8710327,-0.46875,0.21875,0.1875,181
182,1695986366889,-0.57299805,-0.18267822,0.8756714,0.3125,0.109375,0.359375,182
