# Sensor type: Respeck
# Activity type: Lying down on left
# Activity subtype: Normal
# Subject id: s1950841
# Notes:
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695727131054,-0.70043945,-0.22906494,-0.64385986,0.9375,-0.34375,-0.859375
1695727131099,-0.703125,-0.23345947,-0.6553345,0.046875,1.15625,-0.75
1695727131143,-0.70214844,-0.22857666,-0.6453247,0.015625,2.046875,-0.484375
1695727131174,-0.7050781,-0.22833252,-0.6470337,0.25,1.859375,-0.65625
1695727131219,-0.7023926,-0.23028564,-0.6514282,0.015625,1.5625,-0.578125
1695727131263,-0.7092285,-0.22711182,-0.6397095,0.296875,1.484375,-0.390625
1695727131294,-0.69921875,-0.23223877,-0.645813,0.34375,0.75,-0.515625
1695727131340,-0.70581055,-0.22515869,-0.6465454,0.328125,1.09375,-0.625
1695727131383,-0.70458984,-0.23175049,-0.6524048,0.171875,0.84375,-0.5
1695727131414,-0.7102051,-0.22564697,-0.6565552,0.40625,1.125,-0.6875
1695727131459,-0.7077637,-0.22589111,-0.6502075,0.375,1.0625,-0.703125
1695727131489,-0.70336914,-0.2263794,-0.64508057,0.140625,-0.375,-0.5
1695727131534,-0.6972656,-0.2276001,-0.6460571,1.234375,-2.046875,-0.578125
1695727131579,-0.6945801,-0.22418213,-0.66119385,1.34375,-5.171875,-0.890625
1695727131653,-0.69091797,-0.22491455,-0.68634033,0.484375,-2.609375,-1.328125
1695727131656,-0.67626953,-0.22271729,-0.65826416,-0.609375,3.0,-0.5625
1695727131700,-0.6828613,-0.22955322,-0.6538696,0.84375,0.765625,-0.46875
1695727131747,-0.68969727,-0.22076416,-0.66485596,1.8125,-1.375,-1.25
1695727131777,-0.6789551,-0.21783447,-0.6782837,0.671875,-2.21875,-1.03125
1695727131821,-0.6809082,-0.21783447,-0.67974854,0.28125,0.21875,-0.375
1695727131856,-0.6809082,-0.21710205,-0.67193604,0.265625,2.59375,-0.734375
1695727131895,-0.6784668,-0.22003174,-0.66412354,0.203125,1.34375,-0.5625
1695727131941,-0.68310547,-0.21636963,-0.66729736,1.0625,0.390625,-0.59375
1695727131975,-0.6760254,-0.2210083,-0.677063,0.25,0.265625,-0.40625
1695727132016,-0.6760254,-0.22320557,-0.67266846,0.140625,1.515625,-0.65625
1695727132092,-0.6779785,-0.2197876,-0.6734009,0.40625,1.15625,-0.8125
1695727132095,-0.67578125,-0.22149658,-0.67022705,0.3125,1.421875,-0.796875
1695727132133,-0.6772461,-0.21881104,-0.6765747,0.109375,2.046875,-0.796875
1695727132166,-0.673584,-0.2131958,-0.6682739,0.28125,2.40625,-0.703125
1695727132225,-0.6813965,-0.2197876,-0.6741333,0.765625,0.90625,-0.484375
1695727132255,-0.6687012,-0.21759033,-0.6716919,0.78125,1.390625,-0.625
1695727132286,-0.6767578,-0.21954346,-0.6795044,-1.296875,1.625,-0.453125
1695727132345,-0.68188477,-0.21612549,-0.66412354,0.65625,1.890625,-0.578125
1695727132376,-0.67822266,-0.22149658,-0.6824341,1.0,-0.921875,-0.515625
1695727132407,-0.6730957,-0.2107544,-0.68341064,0.171875,-0.28125,-0.8125
1695727132464,-0.67407227,-0.21661377,-0.67803955,0.09375,1.75,-0.375
1695727132498,-0.670166,-0.21221924,-0.6773071,0.28125,1.8125,-0.625
1695727132542,-0.6726074,-0.22393799,-0.6802368,-0.015625,-0.171875,-0.421875
1695727132577,-0.6772461,-0.22027588,-0.677063,0.015625,0.96875,-0.484375
1695727132614,-0.67285156,-0.21929932,-0.6838989,0.140625,1.359375,-0.46875
1695727132646,-0.67089844,-0.22467041,-0.6790161,0.234375,1.796875,-0.640625
1695727132692,-0.6706543,-0.21539307,-0.67974854,0.140625,1.1875,-0.5
1695727132737,-0.6689453,-0.21612549,-0.68048096,-0.0625,1.6875,-0.328125
1695727132765,-0.67626953,-0.22198486,-0.675354,0.078125,2.359375,-0.484375
