timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664034078093,-0.087402344,-0.6746216,0.2111206,-5.40625,10.703125,-10.09375,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078138,0.0925293,-0.6616821,0.17059326,-9.875,6.84375,-8.0,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078221,-0.12207031,-0.7385864,0.23651123,1.265625,-0.703125,-7.96875,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078223,0.29125977,-1.2937622,-0.1026001,-3.703125,6.921875,2.8125,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078258,-0.3647461,-1.666565,-0.066467285,1.765625,-44.125,-5.3125,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078305,-0.35375977,-1.7437134,-0.112854004,3.828125,-18.03125,-3.125,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078334,-0.030273438,-1.4146118,0.12640381,-9.046875,-4.8125,-4.09375,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078379,-0.19262695,-1.1589966,0.19915771,0.40625,-4.21875,-2.546875,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078418,-0.26586914,-0.7703247,0.10467529,6.890625,1.78125,-1.4375,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078452,-0.19824219,-0.8621216,-0.0020141602,8.96875,12.515625,-2.0625,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
1664034078498,-0.20361328,-0.7288208,0.024353027,12.015625,5.734375,0.71875,Respeck,Descending stairs,13,s1901843,,Respeck_s1901843_Descending stairs_24-09-2022_16-41-49
