timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1695648101961,-0.32739258,-0.77471924,0.56585693,4.0,0.484375,0.03125,0
1695648102001,-0.3413086,-0.78375244,0.53338623,1.4375,-0.140625,-0.6875,1
1695648102041,-0.3334961,-0.7793579,0.5392456,1.109375,0.734375,-1.109375,2
1695648102081,-0.3474121,-0.7786255,0.55804443,0.75,1.75,0.84375,3
1695648102121,-0.3479004,-0.79571533,0.5524292,4.703125,2.109375,2.1875,4
1695648102161,-0.32788086,-0.7966919,0.53704834,7.65625,3.34375,0.5,5
1695648102201,-0.3305664,-0.7803345,0.5404663,7.71875,1.0,1.625,6
1695648102241,-0.3359375,-0.79229736,0.5343628,9.984375,1.265625,0.75,7
1695648102281,-0.32958984,-0.84088135,0.5231323,11.609375,3.96875,-0.890625,8
1695648102321,-0.3642578,-0.85723877,0.4923706,25.96875,-2.125,5.921875,9
1695648102361,-0.35083008,-0.8779907,0.47479248,10.5625,-5.03125,14.1875,10
1695648102401,-0.24951172,-0.80670166,0.39422607,-3.640625,-8.59375,0.234375,11
1695648102441,-0.28564453,-0.73883057,0.40985107,-5.453125,-0.53125,-4.390625,12
1695648102481,-0.30029297,-0.81085205,0.4796753,-4.484375,-0.75,-4.328125,13
1695648102521,-0.3479004,-0.8867798,0.52948,-10.96875,-3.75,-3.984375,14
1695648102561,-0.31713867,-0.83551025,0.5097046,-12.390625,3.390625,-11.328125,15
1695648102601,-0.3310547,-0.7661743,0.49847412,-7.546875,2.359375,-10.625,16
1695648102641,-0.35839844,-0.7703247,0.47821045,1.8125,-1.1875,-1.890625,17
1695648102681,-0.34301758,-0.8115845,0.49993896,13.84375,-1.875,6.390625,18
1695648102721,-0.36645508,-0.88165283,0.513855,18.984375,0.765625,11.90625,19
1695648102761,-0.34643555,-0.8870239,0.4928589,13.125,-0.984375,9.0,20
1695648102801,-0.2680664,-0.79693604,0.38934326,-7.34375,-0.28125,-1.4375,21
1695648102841,-0.25170898,-0.75372314,0.4093628,1.875,7.234375,-9.484375,22
1695648102881,-0.34643555,-0.79766846,0.48236084,-15.46875,4.109375,-5.9375,23
1695648102921,-0.41235352,-0.8652954,0.5372925,-16.75,4.96875,-4.59375,24
1695648102961,-0.39575195,-0.7954712,0.55389404,-4.703125,1.953125,-3.046875,25
1695648103001,-0.39038086,-0.7918091,0.49627686,11.65625,-4.1875,3.09375,26
1695648103041,-0.33374023,-0.76641846,0.45892334,19.265625,-5.578125,10.21875,27
1695648103081,-0.31396484,-0.84576416,0.4628296,15.984375,-4.671875,15.6875,28
1695648103121,-0.32006836,-0.96710205,0.4459839,10.40625,-0.578125,9.796875,29
1695648103161,-0.27368164,-0.83966064,0.4130249,1.765625,-0.71875,0.78125,30
1695648103201,-0.2541504,-0.78326416,0.41278076,-3.1875,1.53125,-2.1875,31
1695648103241,-0.29418945,-0.87628174,0.5162964,-3.953125,4.4375,-1.078125,32
1695648103281,-0.31054688,-0.91534424,0.48284912,-3.609375,-1.109375,-3.296875,33
1695648103321,-0.27001953,-0.75201416,0.41204834,12.015625,2.046875,-5.140625,34
1695648103361,-0.21704102,-0.6983032,0.40447998,-19.9375,20.53125,-1.203125,35
1695648103401,-0.25634766,-0.87579346,0.5507202,-26.265625,3.296875,0.0,36
1695648103441,-0.3557129,-0.802063,0.5429077,-7.71875,-2.375,1.484375,37
1695648103481,-0.40795898,-0.8389282,0.5023804,11.09375,0.828125,10.34375,38
1695648103521,-0.35351562,-0.98809814,0.53826904,20.015625,-14.046875,8.359375,39
1695648103561,-0.33398438,-0.850647,0.45648193,10.234375,-13.90625,7.375,40
1695648103601,-0.29541016,-0.77301025,0.37908936,-0.265625,-3.15625,9.0625,41
1695648103641,-0.22192383,-0.75494385,0.41619873,4.578125,2.421875,0.640625,42
1695648103681,-0.22070312,-0.8201294,0.43548584,-0.109375,7.359375,-11.6875,43
1695648103721,-0.2602539,-0.83599854,0.4850464,-1.34375,7.6875,-12.59375,44
1695648103761,-0.25170898,-0.90509033,0.4862671,-9.265625,11.1875,-8.4375,45
1695648103801,-0.2800293,-0.82818604,0.52752686,-9.84375,7.078125,-4.015625,46
1695648103841,-0.29785156,-0.7749634,0.4928589,-6.84375,3.203125,-1.015625,47
1695648103881,-0.27246094,-0.78863525,0.449646,-3.9375,-3.109375,-0.53125,48
1695648103921,-0.3251953,-0.8206177,0.47772217,-10.453125,-4.765625,0.53125,49
1695648103961,-0.33911133,-0.800354,0.5128784,-10.90625,1.859375,-0.328125,50
1695648104001,-0.3449707,-0.82598877,0.557312,0.75,1.171875,0.234375,51
1695648104041,-0.35131836,-0.8855591,0.5626831,4.421875,3.546875,4.5,52
1695648104081,-0.3076172,-0.8413696,0.5055542,9.109375,2.34375,5.3125,53
1695648104121,-0.3190918,-0.77471924,0.49993896,13.0625,0.328125,8.46875,54
1695648104161,-0.32714844,-0.8748169,0.4911499,14.78125,0.4375,7.609375,55
1695648104201,-0.3017578,-0.90167236,0.53826904,3.40625,3.234375,-1.046875,56
1695648104241,-0.29125977,-0.8406372,0.4755249,-3.75,-5.09375,-16.703125,57
1695648104281,-0.2043457,-0.7307739,0.45037842,-6.671875,-1.796875,-9.375,58
1695648104321,-0.23168945,-0.7559204,0.46575928,-5.109375,-3.578125,-1.171875,59
1695648104361,-0.2607422,-0.84576416,0.49432373,-1.796875,-7.3125,-3.578125,60
1695648104401,-0.29956055,-0.82525635,0.5050659,-3.734375,-4.203125,-1.5625,61
1695648104441,-0.31518555,-0.78253174,0.47161865,-4.625,3.90625,2.046875,62
1695648104481,-0.30151367,-0.7752075,0.50335693,-3.6875,4.359375,4.890625,63
1695648104521,-0.30566406,-0.798645,0.50994873,-9.328125,2.890625,2.5625,64
1695648104561,-0.32055664,-0.8052368,0.5336304,-7.609375,-1.1875,1.40625,65
1695648104601,-0.33447266,-0.8596802,0.55340576,1.890625,-0.09375,2.296875,66
1695648104641,-0.3413086,-0.8088989,0.5524292,12.953125,-1.96875,6.09375,67
1695648104681,-0.31933594,-0.89312744,0.49993896,19.84375,1.96875,10.4375,68
1695648104721,-0.28588867,-0.8533325,0.5097046,12.015625,7.359375,6.96875,69
1695648104761,-0.28100586,-0.84454346,0.4743042,1.875,-1.703125,2.328125,70
1695648104801,-0.28344727,-0.8118286,0.4977417,6.140625,-7.609375,-6.78125,71
1695648104841,-0.24609375,-0.7937622,0.46331787,-6.578125,-23.53125,-12.015625,72
1695648104881,-0.27075195,-0.7359009,0.45721436,-2.3125,-21.265625,-8.484375,73
1695648104921,-0.31567383,-0.772522,0.47528076,2.421875,-14.953125,-7.59375,74
1695648104961,-0.30249023,-0.81451416,0.46990967,-1.015625,0.140625,-9.140625,75
1695648105001,-0.32714844,-0.8255005,0.42889404,-14.421875,4.640625,-3.6875,76
1695648105041,-0.42993164,-0.8508911,0.48236084,-0.296875,5.125,-6.140625,77
1695648105081,-0.38378906,-0.83306885,0.4664917,-5.078125,-1.65625,0.140625,78
1695648105121,-0.41748047,-0.8953247,0.4935913,1.15625,0.90625,7.796875,79
1695648105161,-0.36206055,-0.81500244,0.48431396,2.375,0.90625,2.984375,80
1695648105201,-0.34545898,-0.78009033,0.47601318,0.703125,3.546875,5.15625,81
1695648105241,-0.35302734,-0.79473877,0.496521,0.390625,6.171875,5.875,82
1695648105281,-0.3642578,-0.85357666,0.49090576,-0.953125,4.28125,2.015625,83
1695648105321,-0.34399414,-0.81573486,0.5211792,0.3125,4.21875,1.296875,84
1695648105361,-0.32714844,-0.8040161,0.48480225,-1.828125,10.28125,2.078125,85
1695648105401,-0.27539062,-0.7786255,0.5114136,6.453125,16.0,3.828125,86
1695648105441,-0.23852539,-0.8508911,0.48260498,6.59375,5.65625,2.03125,87
1695648105481,-0.31176758,-0.81744385,0.4989624,-0.234375,-1.8125,-0.4375,88
1695648105521,-0.29003906,-0.8218384,0.44378662,-3.859375,-7.859375,-4.859375,89
1695648105561,-0.3034668,-0.80255127,0.48358154,-4.59375,-7.0625,-0.9375,90
1695648105601,-0.31396484,-0.8147583,0.48773193,-5.015625,-10.640625,-2.765625,91
1695648105641,-0.3400879,-0.7932739,0.5216675,-5.1875,-7.96875,-4.78125,92
1695648105681,-0.37548828,-0.80963135,0.53460693,-4.5625,0.171875,-0.421875,93
1695648105721,-0.34936523,-0.8335571,0.5487671,3.234375,10.328125,0.75,94
1695648105761,-0.34570312,-0.7774048,0.5182495,6.3125,6.625,0.078125,95
1695648105801,-0.2932129,-0.8023071,0.47332764,3.40625,-0.234375,-0.75,96
1695648105841,-0.29638672,-0.8110962,0.4694214,-1.671875,-0.40625,0.5625,97
1695648105881,-0.32348633,-0.80181885,0.48284912,-0.171875,-4.515625,1.296875,98
1695648105921,-0.32348633,-0.79351807,0.4862671,2.1875,-10.703125,-1.6875,99
1695648105961,-0.33251953,-0.80059814,0.49261475,2.09375,-11.1875,-5.546875,100
1695648106001,-0.3552246,-0.80474854,0.4869995,0.6875,-7.046875,-8.65625,101
1695648106041,-0.35668945,-0.80670166,0.4833374,-0.984375,-6.578125,-6.84375,102
1695648106081,-0.38891602,-0.82403564,0.52557373,4.203125,-2.3125,-6.796875,103
1695648106121,-0.37573242,-0.81695557,0.49505615,0.484375,3.546875,-0.640625,104
1695648106161,-0.39160156,-0.8374634,0.4977417,0.21875,10.78125,5.859375,105
1695648106201,-0.3947754,-0.8291626,0.526062,-2.09375,10.875,4.328125,106
1695648106241,-0.36694336,-0.81915283,0.5006714,-1.5625,8.59375,1.140625,107
1695648106281,-0.3605957,-0.7822876,0.48309326,6.3125,6.875,3.4375,108
1695648106321,-0.3564453,-0.8128052,0.4928589,7.03125,7.21875,4.4375,109
1695648106361,-0.34228516,-0.84259033,0.4869995,0.9375,1.03125,-2.484375,110
1695648106401,-0.26586914,-0.802063,0.45013428,-3.21875,-5.578125,-10.734375,111
1695648106441,-0.31103516,-0.7546997,0.46185303,-7.53125,-3.09375,-3.234375,112
1695648106481,-0.31445312,-0.8147583,0.5009155,-3.921875,0.109375,-2.8125,113
1695648106521,-0.34423828,-0.802063,0.4989624,-8.734375,-1.46875,-0.359375,114
1695648106561,-0.41601562,-0.76397705,0.52630615,-6.203125,-1.3125,-0.578125,115
1695648106601,-0.3840332,-0.76153564,0.512146,-0.78125,-1.28125,-0.1875,116
1695648106641,-0.34643555,-0.81134033,0.5204468,11.59375,1.5625,-1.765625,117
1695648106681,-0.34570312,-0.8562622,0.49871826,14.734375,6.109375,2.609375,118
1695648106721,-0.37646484,-0.894104,0.54437256,-2.609375,0.859375,2.046875,119
1695648106761,-0.38085938,-0.7595825,0.44476318,6.953125,-4.671875,-0.109375,120
1695648106801,-0.3149414,-0.7346802,0.4381714,9.25,1.78125,6.8125,121
1695648106841,-0.36010742,-0.89312744,0.50946045,6.1875,1.390625,8.71875,122
1695648106881,-0.33398438,-0.8052368,0.47210693,1.828125,-1.171875,1.171875,123
1695648106921,-0.30444336,-0.7998657,0.4520874,3.328125,1.734375,-0.703125,124
1695648106961,-0.3161621,-0.81695557,0.45281982,-1.375,1.0,0.34375,125
1695648107001,-0.31860352,-0.80010986,0.47698975,-3.921875,1.203125,-1.328125,126
1695648107041,-0.30322266,-0.83673096,0.48406982,-5.140625,2.53125,-2.28125,127
1695648107081,-0.31396484,-0.80548096,0.49505615,-5.453125,2.734375,-0.609375,128
1695648107121,-0.35131836,-0.83135986,0.5282593,-2.9375,1.265625,-0.34375,129
1695648107161,-0.38452148,-0.8323364,0.5128784,3.0625,-3.5,-0.125,130
1695648107201,-0.3864746,-0.87750244,0.47943115,13.828125,-5.25,3.90625,131
1695648107241,-0.37670898,-0.83428955,0.4694214,8.578125,-1.078125,9.171875,132
