timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1695897827492,0.044921875,-0.9434204,0.113464355,0.65625,1.34375,1.453125,56
1695897827532,0.080078125,-0.93292236,0.15252686,-7.4375,2.625,5.328125,57
1695897827572,0.08081055,-0.99224854,0.15496826,-8.546875,-4.859375,8.03125,58
1695897827612,0.051513672,-0.9573364,0.19134521,-17.90625,-9.734375,9.1875,59
1695897827652,0.13891602,-0.96832275,0.2140503,-21.265625,1.234375,8.515625,60
1695897827692,0.123046875,-1.0081177,0.24798584,-4.8125,-0.046875,6.140625,61
1695897827732,0.07763672,-0.986145,0.26531982,-10.359375,-5.546875,4.796875,62
1695897827772,0.052978516,-0.9229126,0.12225342,-12.84375,-21.578125,22.015625,63
1695897827812,0.27001953,-0.75006104,0.2831421,7.484375,24.578125,15.359375,64
1695897827852,0.18139648,-1.067688,0.41497803,17.25,-8.203125,28.625,65
1695897827892,0.06616211,-1.1150513,0.22625732,-6.703125,2.5625,0.609375,66
1695897827932,0.1875,-0.87677,0.23846436,-0.03125,9.96875,-4.90625,67
1695897827972,0.2836914,-0.91241455,0.2946167,5.734375,7.578125,-4.84375,68
1695897828012,0.20922852,-0.9614868,0.24700928,-0.625,-3.625,-1.265625,69
1695897828052,0.23852539,-0.9192505,0.18304443,7.828125,-3.84375,-2.140625,70
1695897828092,0.18164062,-0.9697876,0.28216553,14.828125,-4.546875,-2.0,71
1695897828132,0.11645508,-0.9692993,0.22332764,-5.875,-6.84375,-5.15625,72
1695897828172,0.23706055,-0.95562744,0.1984253,-23.84375,1.0625,-5.8125,73
1695897828212,0.24072266,-0.9678345,0.1984253,-18.75,-6.59375,2.875,74
1695897828252,0.31103516,-0.81329346,0.24383545,19.3125,3.46875,4.21875,75
1695897828292,0.16967773,-0.9619751,0.33026123,11.609375,-18.765625,19.71875,76
1695897828332,0.18188477,-1.0510864,0.291687,5.03125,-5.953125,-0.171875,77
1695897828372,0.012451172,-0.8882446,0.26141357,3.234375,-14.328125,-6.15625,78
1695897828412,0.28735352,-0.9517212,0.24456787,-1.5,9.796875,-9.421875,79
1695897828452,0.19604492,-0.9607544,0.2579956,1.234375,-11.546875,6.828125,80
1695897828492,0.1796875,-0.9614868,0.24505615,-4.578125,-3.453125,1.9375,81
1695897828532,0.18554688,-0.9446411,0.28216553,-1.515625,-8.765625,0.578125,82
1695897828572,0.14160156,-0.9351196,0.33807373,-9.390625,-4.78125,-0.5625,83
1695897828612,0.18725586,-0.9937134,0.33465576,-2.953125,-3.796875,-10.359375,84
1695897828652,0.16186523,-1.0222778,0.22772217,2.34375,-1.34375,-14.671875,85
1695897828692,0.12939453,-0.99542236,0.25628662,-1.265625,-6.765625,-23.765625,86
1695897828732,0.10058594,-0.81256104,0.29486084,0.234375,2.59375,-19.125,87
1695897828772,-0.015380859,-0.9011841,0.3287964,6.171875,-5.703125,-9.703125,88
1695897828812,-0.072753906,-1.0176392,0.28607178,13.828125,6.640625,-5.640625,89
1695897828852,0.024414062,-0.92315674,0.2772827,6.28125,13.875,-12.171875,90
