timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1696291680234,-0.9707031,-0.27716064,0.2086792,-0.6875,-0.125,-0.171875,0
1696291680274,-0.97680664,-0.27667236,0.20648193,-0.53125,-0.828125,0.3125,1
1696291680314,-0.9707031,-0.27593994,0.2098999,-0.25,-0.875,0.046875,2
1696291680354,-0.98461914,-0.27960205,0.19915771,-0.8125,-1.21875,0.015625,3
1696291680394,-0.97631836,-0.27838135,0.19989014,-0.75,-0.953125,0.015625,4
1696291680434,-0.9577637,-0.269104,0.22235107,0.25,0.34375,-0.046875,5
1696291680474,-0.9897461,-0.28155518,0.19573975,-2.0,-1.453125,0.171875,6
1696291680514,-0.97436523,-0.27789307,0.21453857,-0.1875,-1.40625,0.0625,7
1696291680554,-0.9765625,-0.27838135,0.20257568,-0.078125,-2.140625,0.0625,8
1696291680594,-0.9831543,-0.27764893,0.20452881,0.359375,-1.65625,0.375,9
1696291680634,-0.98657227,-0.2913208,0.20306396,2.15625,-3.890625,0.53125,10
1696291680674,-0.9719238,-0.2786255,0.1876831,-0.140625,-3.125,0.0625,11
1696291680714,-0.96606445,-0.2720337,0.19720459,1.328125,-2.65625,0.0625,12
1696291680754,-0.9812012,-0.27618408,0.1954956,1.03125,-2.765625,0.15625,13
1696291680794,-0.97998047,-0.28033447,0.18475342,1.875,-3.796875,0.046875,14
1696291680834,-0.9758301,-0.27593994,0.17352295,1.5625,-3.828125,-0.140625,15
1696291680874,-0.97631836,-0.28082275,0.17791748,1.796875,-3.9375,0.4375,16
1696291680914,-0.97875977,-0.2871704,0.16375732,1.09375,-4.515625,0.296875,17
1696291680954,-0.98291016,-0.28326416,0.16668701,1.15625,-3.203125,0.265625,18
1696291680994,-0.9831543,-0.28204346,0.16326904,0.4375,-3.1875,-0.078125,19
1696291681034,-0.98413086,-0.27618408,0.15911865,0.90625,-3.5625,-0.046875,20
1696291681074,-0.97875977,-0.28790283,0.14886475,1.203125,-4.8125,-0.171875,21
1696291681114,-0.97387695,-0.27545166,0.16668701,2.203125,-2.609375,0.03125,22
1696291681154,-0.9951172,-0.2966919,0.13079834,-1.796875,-3.796875,-0.0625,23
1696291681194,-0.9875488,-0.28302002,0.15106201,0.640625,-3.703125,-0.171875,24
