# Sensor type: Thingy
# Activity type: Descending stairs
# Activity subtype: Normal
# Subject id: s2022343
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695988337845,-1.1328125,-0.123046875,0.41015625,21.71875,-103.875,30.96875,0.0,0.0,0.0
1695988337867,-1.2646484,-0.095703125,0.18164062,-12.875,-89.9375,20.59375,0.0,0.0,0.0
1695988337913,-1.1210938,-0.19238281,0.37597656,36.96875,-98.625,8.9375,0.0,0.0,0.0
1695988337957,-0.9238281,-0.08691406,0.3046875,53.625,-77.375,11.0625,0.0,0.0,0.0
1695988338002,-0.7138672,0.111328125,0.16308594,52.0625,-63.65625,31.34375,0.0,0.0,0.0
1695988338047,-0.83203125,-0.03125,0.45410156,44.90625,-38.25,16.75,0.0,0.0,0.0
1695988338070,-0.6152344,0.020507812,0.33496094,5.90625,-12.625,6.75,0.0,0.0,0.0
1695988338116,-0.6357422,-0.001953125,0.34765625,14.28125,23.8125,5.6875,0.0,0.0,0.0
1695988338159,-0.6621094,0.10644531,0.3779297,9.5625,52.9375,12.125,-39.375,7.25,19.875
1695988338205,-0.66796875,-0.06347656,0.5595703,15.90625,79.96875,19.5,0.0,0.0,0.0
1695988338227,-0.8623047,-0.30664062,0.359375,-13.0,100.53125,4.0,0.0,0.0,0.0
1695988338295,-0.8076172,-0.040039062,0.31933594,12.5,76.125,-6.5,0.0,0.0,0.0
1695988338317,-0.71972656,0.053710938,0.4921875,36.0625,48.40625,-4.75,0.0,0.0,0.0
1695988338365,-0.7519531,-0.06640625,0.45410156,-18.5625,5.375,-10.21875,0.0,0.0,0.0
1695988338407,-0.9277344,0.0087890625,0.21777344,-21.8125,9.34375,-24.34375,0.0,0.0,0.0
1695988338431,-1.0478516,0.04296875,0.54003906,15.4375,20.71875,-17.96875,0.0,0.0,0.0
1695988338474,-0.73535156,-0.08496094,0.29882812,-18.875,3.90625,-14.6875,0.0,0.0,0.0
1695988338521,-0.83984375,-0.15917969,0.11621094,44.375,17.21875,-11.28125,0.0,0.0,0.0
1695988338565,-1.3974609,0.12011719,0.29003906,42.34375,37.25,-11.375,0.0,0.0,0.0
1695988338588,-1.2539062,0.140625,-0.1953125,-23.6875,19.84375,-21.09375,0.0,0.0,0.0
1695988338632,-1.6171875,0.26660156,0.22949219,32.15625,28.53125,8.9375,0.0,0.0,0.0
1695988338677,-1.2363281,-0.61035156,-0.23046875,-54.5625,-39.34375,3.9375,-40.75,6.625,5.0
1695988338723,-0.8076172,-0.35253906,-0.001953125,-8.5,8.375,-22.9375,0.0,0.0,0.0
1695988338768,-1.2070312,-0.1953125,0.16894531,-25.03125,54.875,-15.125,0.0,0.0,0.0
1695988338790,-0.99316406,-0.061523438,-0.041015625,45.28125,34.8125,-0.46875,0.0,0.0,0.0
1695988338835,-0.9189453,-0.053710938,0.13867188,5.46875,46.46875,-2.1875,0.0,0.0,0.0
1695988338880,-0.9355469,-0.23828125,0.10253906,-17.96875,36.15625,-2.0,0.0,0.0,0.0
1695988338926,-0.9238281,-0.18457031,0.17578125,6.46875,38.40625,2.40625,0.0,0.0,0.0
1695988338948,-0.9453125,-0.21777344,0.17871094,0.53125,25.71875,5.6875,0.0,0.0,0.0
1695988338992,-0.95996094,-0.21875,0.20410156,-9.96875,11.65625,7.46875,0.0,0.0,0.0
1695988339059,-0.94140625,-0.17089844,0.20605469,-17.65625,9.15625,2.59375,0.0,0.0,0.0
1695988339083,-0.88671875,-0.14550781,0.13769531,0.78125,12.15625,1.125,0.0,0.0,0.0
1695988339129,-0.8457031,-0.05859375,0.18847656,-23.15625,-11.21875,-2.71875,0.0,0.0,0.0
