,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695741508517,-0.095703125,0.9589844,0.24609375,0.125,-0.125,0.25,0.0,0.0,0.0,0
1,1695741508557,-0.10449219,0.9628906,0.23925781,0.4375,0.0,0.125,7.8125,60.8125,-107.125,1
2,1695741508597,-0.10253906,0.95410156,0.24804688,0.6875,-0.40625,-0.0625,0.0,0.0,0.0,2
3,1695741508637,-0.10058594,0.95996094,0.24023438,1.1875,-0.0625,-0.53125,0.0,0.0,0.0,3
4,1695741508677,-0.1015625,0.9609375,0.24121094,0.875,-0.1875,0.1875,0.0,0.0,0.0,4
5,1695741508717,-0.107421875,0.9580078,0.25,0.5,0.375,0.25,0.0,0.0,0.0,5
6,1695741508757,-0.11230469,0.95703125,0.25878906,-0.0625,-0.25,-0.1875,0.0,0.0,0.0,6
7,1695741508797,-0.09667969,0.9560547,0.24121094,0.4375,0.4375,0.0625,0.0,0.0,0.0,7
8,1695741508837,-0.1015625,0.9560547,0.2421875,0.1875,0.125,0.4375,0.0,0.0,0.0,8
9,1695741508877,-0.1015625,0.96875,0.2421875,0.0625,-0.25,-0.0625,0.0,0.0,0.0,9
10,1695741508917,-0.10449219,0.96777344,0.24414062,0.0,-0.125,-0.125,0.0,0.0,0.0,10
11,1695741508957,-0.10449219,0.96777344,0.2421875,-0.21875,0.125,-0.0625,0.0,0.0,0.0,11
12,1695741508997,-0.111328125,0.9482422,0.24511719,0.3125,0.0625,-0.3125,0.0,0.0,0.0,12
13,1695741509037,-0.099609375,0.9580078,0.2421875,0.5625,0.0625,-0.0625,0.0,0.0,0.0,13
14,1695741509077,-0.10058594,0.95214844,0.2421875,0.9375,-0.0625,0.0,7.8125,60.8125,-107.125,14
15,1695741509117,-0.10449219,0.9589844,0.24902344,0.5625,-0.0625,0.375,0.0,0.0,0.0,15
16,1695741509157,-0.10644531,0.95410156,0.24121094,0.5625,0.375,-0.1875,0.0,0.0,0.0,16
17,1695741509197,-0.103515625,0.9658203,0.23242188,1.1875,0.1875,0.125,0.0,0.0,0.0,17
18,1695741509237,-0.1015625,0.96484375,0.23632812,0.5625,1.03125,-0.3125,0.0,0.0,0.0,18
