,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.65234375,-0.26464844,0.43554688,-26.78125,-23.28125,23.40625
1,1697606005,-1.9853516,-0.15917969,0.375,-0.3125,50.8125,94.15625
2,1697606045,-0.99902344,0.24511719,0.5175781,69.34375,171.90625,-17.5
3,1697606085,-1.5771484,-0.5908203,0.4921875,-23.8125,210.53125,-36.40625
4,1697606125,-1.9853516,0.2939453,0.016601562,52.3125,231.96875,0.15625
5,1697606165,-0.90527344,0.6220703,0.47265625,32.21875,55.875,7.0625
6,1697606205,-0.015625,-0.107421875,-0.17382812,38.875,-63.1875,47.5625
7,1697606245,0.265625,-0.4169922,-0.05078125,17.59375,-95.65625,-31.65625
8,1697606285,0.06347656,0.14257812,-0.2529297,-29.90625,-130.15625,-56.5
9,1697606325,-1.0380859,0.2421875,-0.47265625,73.125,-166.46875,-38.53125
10,1697606365,-1.9853516,1.0566406,1.6259766,156.0625,-206.6875,35.125
11,1697606405,-1.9257812,0.3935547,0.75878906,-106.03125,-175.8125,-28.28125
12,1697606445,-1.7236328,-0.24023438,1.0224609,40.53125,-111.0625,-23.78125
13,1697606485,-1.0585938,0.4326172,1.1386719,78.6875,40.0,6.5625
14,1697606525,-0.38378906,0.26757812,0.53222656,-0.125,111.4375,13.15625
15,1697606565,0.5654297,-0.31152344,-0.06738281,-18.90625,28.34375,40.875
16,1697606605,0.70703125,-0.22949219,-0.41992188,-52.0625,77.375,-14.1875
17,1697606645,-0.4248047,0.4453125,-0.22460938,-126.65625,144.4375,1.90625
18,1697606685,-1.9853516,0.87597656,1.25,9.78125,-275.96875,-1.375
19,1697606725,1.0292969,-0.12402344,-0.30664062,-59.09375,68.625,-59.125
20,1697606765,-0.3203125,-0.984375,0.20507812,3.0,-8.9375,65.53125
21,1697606805,-1.9853516,0.40429688,1.1328125,31.4375,101.40625,46.59375
22,1697606845,-1.2207031,-0.44628906,0.6933594,77.8125,171.84375,-5.09375
23,1697606885,-1.9179688,-0.021484375,0.016601562,-87.78125,239.96875,-59.34375
24,1697606925,-1.5400391,0.1875,0.63964844,146.125,34.09375,34.34375
25,1697606965,-0.30664062,0.17675781,-0.25878906,66.96875,-23.875,50.0625
26,1697607005,0.22363281,-0.1015625,-0.16308594,-20.8125,-74.25,16.1875
27,1697607045,0.20410156,-0.036132812,0.07519531,-25.375,-122.65625,-21.03125
28,1697607085,-0.20605469,0.051757812,-0.6689453,10.125,-136.5,-0.53125
29,1697607125,-1.9853516,0.35351562,1.2724609,28.9375,-245.5625,-3.8125
30,1697607165,-1.9853516,1.1152344,0.88671875,-28.4375,-118.4375,-17.0625
31,1697607205,-1.8017578,-0.46484375,1.1308594,-114.75,-130.59375,-14.5625
32,1697607245,-0.9140625,-0.18359375,0.9326172,94.59375,-60.75,-13.28125
33,1697607285,-0.8964844,0.5605469,0.9589844,71.90625,75.40625,7.78125
34,1697607325,0.038085938,0.15332031,0.03125,-14.34375,99.65625,-4.0625
35,1697607365,0.48242188,-0.3564453,-0.19335938,-18.5625,31.09375,29.15625
36,1697607405,0.296875,-0.041015625,-0.3623047,-115.46875,119.46875,-27.1875
37,1697607445,-1.6191406,1.1064453,-0.38867188,-74.21875,69.0,53.625
38,1697607485,-1.9853516,0.57910156,0.38476562,-158.5,60.15625,-74.6875
39,1697607525,0.3173828,-0.6269531,0.41308594,-10.25,-12.65625,42.375
40,1697607565,-1.9853516,-0.068359375,0.3408203,27.84375,46.84375,122.15625
41,1697607605,-0.80371094,0.6201172,0.7167969,45.65625,211.65625,-14.5
42,1697607645,-1.6953125,-0.5761719,0.46777344,-81.96875,176.5625,-17.0625
43,1697607685,-1.5039062,0.2265625,0.0009765625,-56.625,185.9375,-17.625
44,1697607725,-0.28222656,0.068359375,0.45703125,70.9375,28.21875,5.53125
45,1697607765,0.21777344,-0.020507812,-0.11621094,44.25,-34.625,39.03125
46,1697607805,0.061523438,-0.1484375,-0.14453125,-35.59375,-75.71875,11.6875
47,1697607845,0.016601562,0.022460938,-0.15625,-10.0,-100.5625,-1.875
48,1697607885,-0.31347656,0.2626953,-0.30566406,65.0,-91.9375,-13.78125
49,1697607925,-1.9707031,-0.20019531,0.39453125,3.53125,-183.375,-59.84375
50,1697607965,-1.9853516,1.5263672,1.3447266,-83.90625,-127.53125,-35.6875
51,1697608005,-1.5791016,-0.8828125,0.8720703,-66.71875,-106.34375,-40.9375
52,1697608045,-0.7988281,-0.140625,0.82421875,131.09375,-71.6875,0.21875
53,1697608085,-1.0205078,0.6777344,1.0810547,93.5625,8.28125,35.71875
54,1697608125,-0.35546875,0.18945312,0.51464844,-27.65625,135.53125,-10.21875
55,1697608165,0.2607422,-0.18847656,0.040039062,-13.5625,70.21875,52.28125
56,1697608205,0.10253906,-0.24804688,-0.32617188,-0.90625,87.125,24.25
57,1697608245,-0.1796875,0.5390625,-0.036132812,16.65625,51.5625,-23.40625
58,1697608285,-1.0234375,0.19433594,0.41601562,11.0,26.59375,-22.96875
59,1697608325,-1.9853516,1.5830078,0.22460938,-38.6875,-179.84375,3.75
60,1697608365,0.08691406,-0.9863281,0.6230469,-2.375,-84.875,-2.53125
61,1697608405,-1.3798828,0.061523438,0.07910156,34.78125,93.96875,60.8125
62,1697608445,-1.75,0.7060547,1.3681641,-32.90625,104.28125,59.0625
63,1697608485,-1.2294922,-0.390625,0.80566406,-28.625,147.6875,13.09375
64,1697608525,-0.9316406,-0.5283203,0.35351562,-50.78125,94.875,-19.5625
65,1697608565,-0.703125,-0.109375,0.21289062,5.625,132.46875,-54.28125
66,1697608605,-0.14160156,0.38867188,-0.095703125,66.84375,7.46875,30.375
67,1697608645,-0.001953125,0.00390625,-0.08300781,7.21875,-51.78125,33.96875
68,1697608685,0.15234375,-0.11816406,-0.15136719,-0.125,-74.0625,-10.46875
69,1697608725,-0.31445312,0.1015625,-0.5341797,25.5,-89.8125,-18.09375
70,1697608765,-1.9853516,-0.2578125,0.4970703,78.8125,-236.21875,-50.03125
71,1697608805,-1.8583984,1.4150391,1.3945312,-69.8125,-78.15625,-52.46875
72,1697608845,-1.6767578,-0.46191406,0.70703125,-130.1875,-84.125,-28.78125
73,1697608885,-1.1064453,-0.46484375,0.70703125,121.65625,-86.21875,-31.46875
74,1697608925,-1.2578125,0.4765625,0.99316406,65.96875,46.90625,14.0
75,1697608965,-0.46484375,0.22363281,0.55078125,-25.875,105.03125,-29.5
76,1697609005,0.28320312,0.032226562,-0.0009765625,-57.4375,28.125,27.875
77,1697609045,0.111328125,-0.12792969,-0.5185547,-13.1875,85.78125,6.3125
78,1697609085,-0.54296875,0.32714844,-0.13671875,15.0625,75.96875,1.75
79,1697609125,-0.9550781,0.2607422,-0.07714844,10.9375,-24.5625,-54.90625
80,1697609165,-1.7246094,1.3798828,0.17089844,-71.34375,-62.28125,22.25
81,1697609205,-0.30078125,-1.1738281,0.41210938,12.5,13.28125,-1.0
82,1697609245,-1.8642578,0.15429688,0.24804688,85.4375,69.625,6.0
83,1697609285,-1.1445312,0.79589844,1.0068359,9.15625,176.25,34.75
84,1697609325,-1.9511719,-0.70410156,0.48535156,-79.53125,128.28125,-16.21875
85,1697609365,-1.0927734,0.022460938,-0.029296875,-15.0,107.59375,29.25
86,1697609405,-0.1328125,-0.064453125,0.3095703,48.65625,39.84375,10.28125
87,1697609445,-0.053710938,0.06640625,-0.12792969,65.1875,-22.96875,38.46875
88,1697609485,0.109375,-0.052734375,-0.10546875,-44.90625,-45.875,11.5625
89,1697609525,-0.12890625,-0.01171875,-0.29785156,-4.03125,-88.28125,1.96875
90,1697609565,-1.1855469,0.001953125,-0.11621094,121.875,-119.71875,-22.5625
91,1697609605,-1.9853516,1.203125,1.1054688,125.4375,-98.40625,-33.0
92,1697609645,-1.7294922,0.5175781,0.9003906,-201.21875,-109.875,-32.875
93,1697609685,-1.7148438,-1.0605469,0.7470703,28.6875,-95.3125,-33.59375
94,1697609725,-0.7841797,0.24414062,1.0839844,159.3125,-15.34375,33.21875
95,1697609765,-0.6767578,0.5253906,0.9013672,45.46875,83.21875,5.65625
96,1697609805,0.03125,0.25683594,0.12792969,-1.84375,71.6875,0.6875
97,1697609845,0.36523438,-0.25097656,-0.37109375,-35.75,52.40625,18.65625
98,1697609885,-0.08203125,0.23730469,-0.29296875,-62.8125,85.90625,-19.375
99,1697609925,-1.9853516,0.7011719,0.037109375,2.5625,-12.65625,-3.5
100,1697609965,-0.140625,0.6064453,-0.20507812,-69.9375,-28.84375,-62.46875
101,1697610005,-0.40722656,-1.0693359,0.29589844,-24.0,33.0,42.09375
102,1697610045,-1.9853516,0.5107422,0.8046875,44.4375,46.25,97.625
103,1697610085,-1.0087891,0.48632812,1.2324219,83.5,155.96875,28.40625
104,1697610125,-1.8466797,-0.6669922,0.31835938,-139.84375,171.125,-39.28125
105,1697610165,-1.2910156,-0.31347656,0.16113281,20.15625,171.59375,-5.28125
106,1697610205,-0.29589844,0.5205078,0.3232422,99.6875,84.25,8.625
107,1697610245,-0.15527344,0.021484375,-0.36816406,63.84375,-6.1875,48.5
108,1697610285,0.02734375,-0.037109375,-0.12011719,-12.75,-50.625,-0.03125
109,1697610325,-0.043945312,0.001953125,-0.09667969,-20.3125,-103.46875,-12.25
110,1697610365,-0.49609375,0.021484375,-0.53808594,20.25,-144.25,-11.8125
111,1697610405,-1.9853516,0.39648438,0.66308594,2.5625,-189.84375,-15.09375
112,1697610445,-1.6962891,1.1123047,1.1015625,-136.21875,-160.125,-40.6875
113,1697610485,-1.9853516,-0.90234375,1.0205078,-58.59375,-137.15625,-14.25
114,1697610525,-0.8730469,-0.107421875,0.90234375,104.4375,-53.25,1.1875
115,1697610565,-0.875,0.42773438,1.1035156,67.8125,94.8125,4.59375
116,1697610605,-0.0009765625,-0.036132812,0.08984375,27.78125,37.9375,0.15625
117,1697610645,0.47851562,-0.25097656,-0.2607422,9.15625,4.0,-1.125
