timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665740249137,0.15478516,0.7423706,-0.07745361,-18.65625,16.484375,-50.828125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249179,0.3684082,0.015808105,-0.237854,-6.375,-0.0625,11.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249224,0.3095703,-0.97003174,-0.61602783,-24.828125,-57.28125,19.734375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249256,-0.2006836,-2.0,1.7894897,-19.71875,-56.03125,71.265625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249300,-0.02758789,-2.0,-0.5249634,-12.28125,-68.984375,25.875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249331,-1.0554199,-1.0044556,-0.18341064,55.40625,-9.765625,-32.484375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249375,-0.25952148,-1.1255493,0.19232178,44.5625,24.390625,-27.125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249422,0.20629883,-0.70928955,0.30145264,-1.40625,15.78125,-17.421875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249450,0.18774414,0.49163818,-0.034484863,-27.578125,5.828125,-1.890625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249496,0.1862793,1.1859741,-0.31427002,-34.78125,15.546875,-63.25,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249543,0.11816406,0.06732178,-0.039855957,20.03125,-15.890625,-49.4375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249569,-0.15942383,-0.29718018,-0.37554932,-32.3125,10.90625,5.78125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249614,-0.57373047,-0.6802368,-0.89971924,-34.21875,7.171875,54.765625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249663,0.92700195,-2.0,1.2704468,-2.53125,-60.0625,79.09375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249691,-0.7661133,-2.0,-0.53863525,-1.296875,47.5,18.28125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249734,-0.7290039,-0.91412354,-0.3640747,24.046875,31.515625,16.625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249763,0.5852051,-1.3516235,-0.089416504,17.9375,-4.734375,-19.203125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249811,0.1184082,-0.71588135,0.40496826,60.6875,60.3125,57.15625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249860,-0.22509766,0.01776123,-0.5462036,-51.46875,-19.453125,80.828125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249888,-0.3581543,0.67962646,-0.3670044,-52.75,-10.703125,-18.421875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249930,-0.16455078,0.98114014,-0.003479004,-1.984375,17.921875,-90.125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740249975,0.32836914,0.05218506,-0.23736572,-8.953125,11.890625,-24.078125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250008,0.44580078,-0.32843018,-0.40802002,0.9375,-0.71875,2.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250050,-0.49951172,-2.0,1.999939,-71.78125,-156.48438,39.875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250097,0.27978516,-1.6843872,-0.5154419,-24.28125,55.421875,47.828125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250124,-0.5205078,-1.3379517,-0.79034424,13.109375,-50.21875,-29.125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250175,-0.17578125,-1.3743286,0.22015381,56.796875,15.671875,-47.53125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250217,0.06201172,-1.1204224,0.52264404,14.734375,7.34375,-17.15625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250245,-0.14233398,0.12835693,-0.13775635,-26.796875,18.25,14.28125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250291,-0.32373047,0.9789429,-0.32891846,-19.171875,18.265625,-8.015625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250322,0.50097656,0.809021,-0.04058838,13.75,23.9375,-76.296875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250366,0.2446289,-0.2979126,-0.20123291,-6.09375,-6.6875,-22.21875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250411,-0.048095703,-0.37945557,-0.7046509,-47.0,-23.671875,38.4375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250443,-2.0,-2.0,-1.8198853,200.79688,-81.796875,-109.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250485,-0.5776367,-1.736145,0.014831543,-53.359375,65.890625,-13.921875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250530,-1.8581543,-1.2236938,-0.2197876,30.78125,43.15625,57.453125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250561,0.4958496,-1.7036743,-0.6194458,11.296875,6.203125,-5.671875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250607,0.37670898,-1.0105591,0.50042725,50.375,40.28125,23.8125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250654,0.099853516,-0.52789307,-0.10235596,-17.140625,22.21875,56.0,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250683,-0.50805664,0.37298584,-0.41949463,-59.84375,-43.875,15.296875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250723,-0.5317383,1.3331909,-0.27642822,-17.859375,15.296875,-79.796875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250755,0.33007812,0.34197998,0.078063965,7.046875,26.84375,-32.171875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250800,0.4675293,-0.21148682,-0.2390747,17.609375,30.5,11.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250845,0.0043945312,-1.9751587,-0.89923096,-81.8125,-43.421875,41.09375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250875,-0.1472168,-1.7207642,0.81951904,-72.4375,163.25,11.40625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250921,-0.2006836,-1.4890747,-0.76812744,10.234375,-82.171875,11.515625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250965,-1.0285645,-1.4746704,0.11785889,62.859375,-7.453125,-56.9375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740250994,0.22094727,-1.500061,0.28118896,7.203125,17.5625,-40.359375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251041,0.24194336,-0.71051025,0.3287964,-6.0625,7.109375,-5.4375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251086,0.042236328,0.54852295,-0.440979,-40.046875,-12.265625,27.421875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251115,0.109375,1.2579956,-0.17486572,-28.484375,8.5625,-39.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251160,0.39916992,0.33294678,-0.054748535,26.0625,-20.890625,-46.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251204,-0.04321289,-0.2588501,-0.38580322,-15.953125,-37.53125,28.375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251234,-0.967041,-0.6589966,-0.8233032,-8.703125,-15.53125,67.8125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251281,0.7314453,-2.0,1.3927612,-48.25,-105.21875,31.3125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251309,-0.767334,-2.0,-0.31573486,-3.28125,65.296875,28.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251354,-0.8405762,-1.1687622,-0.34405518,-1.046875,34.40625,34.4375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251401,0.28955078,-1.2879028,-0.16705322,32.34375,19.59375,3.625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251429,0.34277344,-0.61846924,0.12005615,59.671875,40.390625,33.140625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251474,0.29736328,0.05657959,-0.34869385,-46.109375,-16.734375,38.6875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251520,-0.26660156,0.43206787,-0.14263916,-65.484375,-15.109375,18.78125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251552,-0.8269043,1.2648315,-0.35699463,14.578125,37.109375,-19.0,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251595,0.16821289,0.1618042,-0.21392822,29.515625,40.28125,-32.640625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251641,0.4033203,-0.6939087,-0.28009033,-5.109375,14.09375,-13.28125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251674,-0.52075195,-2.0,1.999939,83.546875,-140.92188,31.203125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251718,0.5476074,-1.7962036,-0.4824829,-10.78125,39.46875,27.75,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251748,-0.59399414,-1.3501587,-0.25689697,36.046875,-36.078125,-25.765625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251790,-0.2775879,-1.8284302,0.2453003,35.109375,21.375,-36.546875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251835,0.088134766,-0.9336548,0.06072998,-0.78125,-7.03125,-23.828125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251866,0.14550781,-0.17901611,-0.11968994,-23.921875,13.859375,13.546875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251910,0.18237305,0.66033936,-0.23443604,-41.625,-15.046875,3.046875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251955,0.2956543,1.3458862,-0.12506104,14.953125,-9.484375,-62.828125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740251986,0.26245117,-0.02520752,-0.40924072,13.765625,-43.5625,-23.1875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252030,-0.24365234,-0.5462036,-0.7156372,-52.234375,-66.40625,35.328125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252075,-2.0,-2.0,0.39715576,150.07812,-99.234375,-83.484375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252105,-0.4572754,-1.5986938,-0.4439087,-40.625,61.234375,-19.265625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252150,-1.2407227,-2.0,0.018737793,32.921875,2.375,22.640625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252195,0.39697266,-1.9888306,-0.38702393,8.921875,-13.78125,13.65625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252225,0.040527344,-0.8652954,0.25946045,29.375,35.25,29.65625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252270,-0.11352539,-0.38726807,-0.12213135,8.953125,15.921875,45.453125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252299,-0.32348633,0.4274292,-0.4126587,-44.359375,-59.78125,15.40625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252345,-0.18383789,0.9352417,-0.09454346,-24.9375,7.65625,-49.640625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252390,0.06958008,0.5631714,-0.0725708,5.375,23.328125,-28.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252419,0.19067383,0.024597168,-0.22833252,8.46875,33.9375,3.84375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252466,0.19189453,-1.2554321,-0.29327393,-35.53125,-28.5,24.359375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252510,0.11743164,-1.3250122,0.76434326,-41.53125,62.4375,13.953125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252541,-0.12890625,-2.0,-0.3118286,7.640625,-34.6875,16.453125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252585,-0.3786621,-1.4995728,0.13861084,51.75,12.984375,-27.234375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252630,-0.25341797,-0.59698486,0.9645386,35.359375,51.046875,-53.25,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252660,0.29248047,-0.8340454,-0.18585205,-3.609375,30.25,-17.296875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252707,0.0769043,0.14447021,-0.09625244,-22.34375,-10.5625,27.171875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252734,0.14672852,0.7201538,-0.030334473,-3.46875,-11.484375,-26.90625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252782,0.45776367,0.69744873,-0.15631104,7.265625,-36.59375,-53.890625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252825,0.11328125,-0.03326416,-0.4216919,-27.90625,-31.328125,39.0625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252854,-0.8215332,-0.5796509,-1.1221313,-21.515625,-15.1875,82.515625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252900,0.50268555,-2.0,0.29779053,32.453125,-127.359375,-18.453125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252947,-0.46899414,-2.0,0.07269287,0.75,137.40625,-2.875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740252977,-0.68066406,-1.6240845,-0.5786743,-3.3125,8.453125,58.34375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253019,0.3557129,-1.4675903,-0.09503174,12.96875,10.796875,37.484375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253065,0.09667969,-0.68927,0.22161865,58.15625,25.25,38.265625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253094,-0.17285156,-0.46246338,-0.13482666,-41.65625,1.515625,44.359375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253141,-0.7775879,0.42791748,-0.49249268,-56.828125,-39.015625,-4.734375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253170,-0.14868164,1.291687,-0.000549,-31.671875,37.40625,-60.546875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253214,0.4868164,0.24432373,-0.03277588,0.625,10.765625,-31.859375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253262,0.35961914,-0.2210083,-0.37017822,12.390625,20.953125,-10.0,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253294,-0.06640625,-2.0,-1.4956665,-81.1875,-118.46875,41.875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253337,0.28027344,-1.2971802,-0.18536377,-78.359375,98.84375,19.34375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253381,-0.1784668,-1.5527954,-0.6824341,10.515625,-69.234375,-14.53125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253411,-0.5197754,-1.8269653,0.3637085,68.28125,5.734375,-39.796875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253455,0.006591797,-1.15094,0.20550537,0.234375,-2.984375,-40.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253500,0.10449219,-0.35845947,-0.051330566,-27.90625,7.953125,-0.6875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253530,-0.035888672,0.701355,-0.24371338,-21.265625,5.8125,13.046875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253575,0.18603516,1.0873413,-0.04864502,-2.734375,14.640625,-52.515625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253622,0.40649414,-0.11968994,-0.0569458,25.8125,-19.109375,-49.421875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253649,-0.059814453,-0.22149658,-0.53009033,-42.8125,-40.1875,30.09375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253694,-1.9272461,-1.4160767,-0.8740845,8.765625,5.796875,72.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253725,0.6274414,-1.9138794,0.4850464,-26.5,29.703125,28.515625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253772,-1.3173828,-2.0,-0.082092285,34.65625,22.421875,23.171875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253814,-0.26391602,-1.4741821,-0.611145,-12.3125,-4.203125,6.171875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253849,0.28198242,-1.190979,-0.0012817383,43.25,-7.578125,17.5625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253892,0.20239258,-0.69976807,0.21038818,44.640625,39.359375,44.28125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253935,-0.18066406,-0.124816895,-0.36798096,-47.171875,-9.859375,49.4375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740253965,-0.4934082,0.5726929,-0.3255005,-53.21875,-30.421875,-16.46875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254010,-0.23876953,0.99139404,-0.054748535,2.34375,29.984375,-62.3125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254056,0.37939453,0.21551514,-0.21051025,3.890625,19.15625,-22.46875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254084,0.21923828,-0.5071411,-0.44903564,1.65625,14.578125,8.015625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254129,0.2849121,-2.0,1.999939,252.73438,-171.39062,-10.578125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254160,0.78100586,-1.7339478,-0.6880493,-69.828125,56.15625,21.203125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254207,-0.30493164,-1.5540161,-0.46905518,35.84375,-49.21875,-13.125,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254254,-0.45385742,-1.6487427,0.28411865,40.84375,18.046875,-8.140625,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254326,-0.014404297,-0.95440674,0.16375732,11.78125,-13.59375,-18.96875,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
1665740254329,-0.06225586,-0.10357666,-0.0017700195,-15.1875,17.109375,4.109375,Respeck,Running,11,s1935680,,Respeck_s1935680_Running_14-10-2022_10-37-59
