,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695898385706,-0.953125,-0.24511719,0.08105469,-220.28125,116.34375,-7.34375,0.0,0.0,0.0,0
1,1695898385746,-0.91015625,-0.053710938,-0.07324219,-228.34375,94.3125,-21.25,0.0,0.0,0.0,1
2,1695898385786,-0.9941406,-0.12792969,-0.015625,-267.90625,49.375,-37.0,0.0,0.0,0.0,2
3,1695898385826,-1.0283203,-0.083984375,0.21582031,-240.5,25.40625,-34.625,-53.25,-11.5,-125.4375,3
4,1695898385866,-0.7763672,-0.16113281,0.11816406,-190.125,-8.125,-12.15625,0.0,0.0,0.0,4
5,1695898385906,-0.81640625,-0.25878906,0.099609375,-179.15625,-22.15625,17.4375,0.0,0.0,0.0,5
6,1695898385946,-0.98535156,-0.32128906,-0.0029296875,-96.03125,-36.8125,47.9375,0.0,0.0,0.0,6
7,1695898385986,-1.1796875,-0.25878906,0.11328125,22.375,17.71875,71.8125,0.0,0.0,0.0,7
8,1695898386026,-1.1630859,-0.18457031,0.32226562,-32.78125,76.84375,58.03125,0.0,0.0,0.0,8
9,1695898386066,-0.9902344,-0.2607422,0.025390625,-55.75,4.46875,20.5625,0.0,0.0,0.0,9
10,1695898386106,-1.4453125,-0.03515625,0.14550781,-68.3125,-42.28125,-17.90625,0.0,0.0,0.0,10
11,1695898386146,-1.6699219,-0.23242188,0.44921875,-32.0625,-128.46875,-21.875,0.0,0.0,0.0,11
12,1695898386186,-0.86328125,0.39746094,0.07324219,73.59375,-188.40625,-28.40625,0.0,0.0,0.0,12
13,1695898386226,-1.65625,0.44335938,0.23046875,-7.03125,-235.28125,-34.8125,0.0,0.0,0.0,13
14,1695898386266,-1.0332031,0.7910156,0.1953125,41.84375,-148.375,65.65625,0.0,0.0,0.0,14
15,1695898386306,-0.8691406,0.46484375,0.2578125,9.6875,-44.90625,85.0,0.0,0.0,0.0,15
16,1695898386346,-0.7792969,0.21191406,0.4580078,-59.03125,-40.46875,80.25,-58.375,-6.6875,-97.375,16
17,1695898386386,-0.6435547,0.0,0.041992188,-148.8125,-14.78125,40.5,0.0,0.0,0.0,17
18,1695898386426,-0.59375,-0.022460938,0.09082031,-49.03125,6.15625,21.84375,0.0,0.0,0.0,18
19,1695898386466,-0.53125,0.03125,0.13769531,-24.90625,29.71875,11.28125,0.0,0.0,0.0,19
20,1695898386506,-0.46484375,0.0859375,0.068359375,-8.375,48.65625,7.90625,0.0,0.0,0.0,20
21,1695898386546,-0.4716797,0.0,0.08984375,12.5625,54.75,4.1875,0.0,0.0,0.0,21
22,1695898386586,-0.53125,-0.09667969,0.2265625,74.75,78.6875,-17.125,0.0,0.0,0.0,22
23,1695898386626,-0.83496094,0.20507812,0.73046875,16.40625,125.25,-35.53125,0.0,0.0,0.0,23
24,1695898386666,-0.9375,0.04296875,0.61816406,-8.75,47.0625,-31.625,0.0,0.0,0.0,24
25,1695898386706,-1.0732422,0.17578125,0.28710938,75.1875,8.5625,-53.5625,0.0,0.0,0.0,25
26,1695898386746,-0.6357422,0.0859375,0.16113281,-17.09375,3.96875,-64.84375,0.0,0.0,0.0,26
27,1695898386786,-1.0107422,0.28125,-0.103515625,8.96875,-32.59375,-63.6875,0.0,0.0,0.0,27
28,1695898386826,-1.9921875,0.01171875,0.14160156,-9.96875,-17.28125,-25.46875,-62.375,-10.3125,-105.625,28
29,1695898386866,-1.5332031,0.08300781,1.03125,-155.59375,51.6875,34.15625,0.0,0.0,0.0,29
30,1695898386906,-0.47460938,-0.3251953,-0.41796875,-82.46875,-97.46875,54.96875,0.0,0.0,0.0,30
31,1695898386946,-2.0,-0.30273438,0.34472656,-132.03125,38.53125,1.9375,0.0,0.0,0.0,31
32,1695898386986,-0.8046875,-0.5449219,-0.36035156,-259.15625,32.53125,-1.1875,0.0,0.0,0.0,32
33,1695898387026,-0.59765625,-0.107421875,0.18164062,74.875,139.15625,-10.34375,0.0,0.0,0.0,33
34,1695898387066,-0.6142578,0.0087890625,0.05078125,14.21875,96.6875,-15.71875,0.0,0.0,0.0,34
35,1695898387106,-0.8486328,-0.10058594,-0.020507812,18.125,74.65625,-4.78125,0.0,0.0,0.0,35
36,1695898387146,-0.8701172,0.048828125,0.8935547,39.59375,-26.53125,-27.5,0.0,0.0,0.0,36
37,1695898387186,-0.5498047,0.12011719,0.1640625,-182.9375,-142.6875,40.09375,0.0,0.0,0.0,37
38,1695898387226,-0.52734375,-0.36328125,0.18359375,137.75,-126.78125,91.84375,0.0,0.0,0.0,38
39,1695898387266,-1.0175781,-0.15917969,0.032226562,143.34375,-21.40625,68.875,0.0,0.0,0.0,39
40,1695898387306,-0.9580078,-0.20703125,0.16503906,55.96875,-26.53125,30.0625,0.0,0.0,0.0,40
41,1695898387346,-0.85253906,-0.03125,0.43554688,-15.03125,-44.0625,3.03125,-63.75,-7.4375,-102.1875,41
42,1695898387386,-1.1181641,-0.07910156,0.24121094,99.78125,-126.34375,18.03125,0.0,0.0,0.0,42
43,1695898387426,-2.0,0.21972656,0.6503906,133.21875,-171.0625,4.5,0.0,0.0,0.0,43
44,1695898387466,-2.0,0.49609375,0.6796875,31.46875,-171.4375,-32.5625,0.0,0.0,0.0,44
45,1695898387506,-0.6660156,0.50878906,0.34765625,91.46875,-101.9375,16.9375,0.0,0.0,0.0,45
46,1695898387546,-0.7871094,0.32226562,0.35839844,1.15625,-8.0,11.09375,0.0,0.0,0.0,46
47,1695898387586,-0.7285156,0.21875,0.2529297,-38.65625,20.8125,-13.3125,0.0,0.0,0.0,47
48,1695898387626,-0.55371094,0.20019531,0.08886719,-37.0,70.625,-24.6875,0.0,0.0,0.0,48
49,1695898387666,-0.29101562,0.22851562,0.07519531,-26.0625,98.5625,-13.5625,0.0,0.0,0.0,49
50,1695898387706,-0.30371094,0.036132812,0.022460938,-38.40625,133.71875,-1.4375,0.0,0.0,0.0,50
51,1695898387746,-0.7988281,-0.16992188,-0.08300781,92.03125,129.21875,-27.78125,0.0,0.0,0.0,51
52,1695898387786,-1.0146484,0.001953125,0.40429688,99.78125,169.1875,-73.1875,0.0,0.0,0.0,52
53,1695898387826,-0.9658203,0.51660156,0.95410156,-9.46875,90.59375,-66.0,-65.5625,-2.1875,-102.9375,53
54,1695898387866,-0.8623047,0.2548828,0.21289062,-158.09375,-44.5625,-88.65625,0.0,0.0,0.0,54
55,1695898387906,-0.5136719,0.14746094,-0.06542969,-128.5625,14.40625,-43.78125,0.0,0.0,0.0,55
56,1695898387946,-2.0,0.14941406,-0.3486328,55.84375,-58.71875,1.0625,0.0,0.0,0.0,56
57,1695898387986,-1.3388672,0.041992188,0.55371094,36.0625,-19.40625,67.78125,0.0,0.0,0.0,57
58,1695898388026,-1.6396484,-0.8017578,0.93066406,-153.53125,-28.9375,42.9375,0.0,0.0,0.0,58
59,1695898388066,-1.0429688,-0.42578125,-0.2578125,-18.1875,-66.34375,28.65625,0.0,0.0,0.0,59
