,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695995749907,-1.0703125,-0.21289062,-0.032226562,-1.78125,-7.34375,2.84375,0.0,0.0,0.0,0
1,1695995749947,-1.1435547,-0.25097656,0.013671875,4.9375,-14.40625,-0.6875,0.0,0.0,0.0,1
2,1695995749987,-1.09375,-0.16796875,-0.08105469,-13.0625,-33.65625,-9.40625,0.0,0.0,0.0,2
3,1695995750027,-1.0664062,-0.020507812,-0.14941406,-16.9375,-36.28125,-8.8125,0.0,0.0,0.0,3
4,1695995750067,-1.0097656,-0.07324219,-0.23632812,16.78125,-29.4375,3.21875,0.0,0.0,0.0,4
5,1695995750107,-0.9658203,-0.16015625,-0.24609375,0.65625,-5.03125,-0.5625,0.0,0.0,0.0,5
6,1695995750147,-0.9785156,-0.13867188,-0.16992188,24.34375,5.21875,-4.03125,0.0,0.0,0.0,6
7,1695995750187,-0.9736328,-0.08203125,-0.09863281,46.6875,5.0625,-5.3125,0.0,0.0,0.0,7
8,1695995750227,-0.94628906,-0.009765625,0.018554688,36.125,2.65625,-1.0,0.0,0.0,0.0,8
9,1695995750267,-0.8652344,-0.12988281,0.032226562,9.6875,3.46875,4.125,0.0,0.0,0.0,9
10,1695995750307,-0.84472656,-0.27929688,0.0068359375,-5.25,5.40625,1.5625,0.0,0.0,0.0,10
11,1695995750347,-0.79589844,-0.21875,0.10644531,-5.5,7.3125,-13.0625,-39.125,-11.8125,-143.625,11
12,1695995750387,-0.99902344,-0.107421875,-0.08691406,-21.875,10.0,-19.0,0.0,0.0,0.0,12
13,1695995750427,-1.6347656,-0.3642578,-0.0107421875,-47.8125,5.96875,-18.5625,0.0,0.0,0.0,13
14,1695995750467,-0.6972656,-0.030273438,-0.1328125,-92.65625,-52.375,-24.375,0.0,0.0,0.0,14
15,1695995750507,-0.9277344,0.0068359375,-0.14941406,-26.0625,-36.15625,16.40625,0.0,0.0,0.0,15
16,1695995750547,-1.0712891,-0.5263672,-0.3359375,-105.1875,-22.65625,7.8125,0.0,0.0,0.0,16
17,1695995750587,-0.99609375,-0.5605469,-0.44726562,-37.5625,-16.375,7.90625,0.0,0.0,0.0,17
18,1695995750627,-1.0292969,-0.31054688,-0.11816406,32.09375,34.96875,-11.0625,0.0,0.0,0.0,18
19,1695995750667,-1.0410156,-0.15917969,-0.09375,37.8125,12.25,-3.0625,0.0,0.0,0.0,19
20,1695995750707,-0.9785156,-0.20117188,-0.17382812,-6.5,7.84375,-0.625,0.0,0.0,0.0,20
21,1695995750747,-0.9375,-0.2529297,-0.15234375,18.65625,7.0,5.59375,0.0,0.0,0.0,21
22,1695995750787,-0.9199219,-0.30371094,-0.13769531,-6.90625,5.28125,3.34375,0.0,0.0,0.0,22
23,1695995750827,-0.86621094,-0.19433594,-0.099609375,-12.96875,13.53125,2.5625,0.0,0.0,0.0,23
24,1695995750867,-0.95410156,-0.22753906,-0.13085938,-11.71875,23.1875,6.5625,-38.375,-13.9375,-141.1875,24
25,1695995750907,-0.95703125,-0.2626953,-0.055664062,-31.09375,29.53125,7.5,0.0,0.0,0.0,25
26,1695995750947,-0.9824219,-0.32910156,-0.036132812,-38.78125,17.9375,11.03125,0.0,0.0,0.0,26
27,1695995750987,-1.0605469,-0.46679688,-0.20898438,0.78125,2.3125,1.6875,0.0,0.0,0.0,27
28,1695995751027,-1.1933594,-0.15527344,0.005859375,25.625,-19.59375,-15.28125,0.0,0.0,0.0,28
29,1695995751067,-1.0898438,-0.0859375,-0.0234375,-26.875,-38.71875,-8.375,0.0,0.0,0.0,29
30,1695995751107,-1.0419922,-0.11425781,-0.15234375,-6.1875,-54.8125,-1.90625,0.0,0.0,0.0,30
31,1695995751147,-1.0839844,-0.14160156,-0.26757812,-8.375,-41.53125,-0.625,0.0,0.0,0.0,31
32,1695995751187,-1.0625,-0.055664062,-0.32421875,-11.25,-22.0625,4.6875,0.0,0.0,0.0,32
33,1695995751227,-0.95214844,-0.15917969,-0.16113281,-37.6875,-15.03125,1.4375,0.0,0.0,0.0,33
34,1695995751267,-0.95214844,-0.14648438,-0.20898438,-7.21875,2.5,-2.15625,0.0,0.0,0.0,34
35,1695995751307,-0.9160156,-0.140625,-0.08691406,12.625,0.40625,11.40625,0.0,0.0,0.0,35
36,1695995751347,-0.97753906,-0.06640625,-0.030273438,24.09375,-3.25,10.375,-38.5625,-11.5,-138.5,36
37,1695995751387,-0.9345703,-0.2763672,-0.0048828125,41.84375,-13.5625,0.21875,0.0,0.0,0.0,37
38,1695995751427,-0.87402344,-0.24023438,-0.013671875,30.0,4.4375,1.625,0.0,0.0,0.0,38
39,1695995751467,-0.8408203,-0.2529297,0.076171875,9.5625,13.0,-0.125,0.0,0.0,0.0,39
40,1695995751507,-0.8125,-0.12109375,0.12792969,-1.125,20.5625,-5.625,0.0,0.0,0.0,40
41,1695995751547,-1.0273438,-0.20996094,-0.20410156,-9.40625,26.53125,-14.59375,0.0,0.0,0.0,41
42,1695995751587,-1.59375,-0.10839844,0.12207031,-46.15625,13.78125,-2.625,0.0,0.0,0.0,42
43,1695995751627,-0.7089844,0.07128906,-0.53125,10.40625,-9.21875,-1.90625,0.0,0.0,0.0,43
44,1695995751667,-1.1152344,-0.36328125,-0.16503906,27.875,19.625,21.53125,0.0,0.0,0.0,44
45,1695995751707,-1.0185547,-0.4189453,-0.19824219,-28.8125,19.09375,-10.5625,0.0,0.0,0.0,45
46,1695995751747,-0.9140625,-0.16015625,-0.15136719,-19.84375,23.375,4.6875,0.0,0.0,0.0,46
47,1695995751787,-1.0185547,-0.4013672,-0.2421875,-27.3125,16.34375,-0.1875,0.0,0.0,0.0,47
48,1695995751827,-0.9511719,-0.17675781,-0.13085938,37.15625,23.59375,-9.59375,0.0,0.0,0.0,48
49,1695995751867,-0.9941406,-0.25585938,-0.17480469,14.09375,12.5,-3.96875,-38.5625,-11.5,-144.0625,49
50,1695995751907,-0.9902344,-0.2626953,-0.18066406,0.0,23.71875,2.25,0.0,0.0,0.0,50
51,1695995751947,-0.96972656,-0.2734375,-0.21875,-8.6875,13.46875,1.75,0.0,0.0,0.0,51
52,1695995751987,-0.9628906,-0.17675781,-0.140625,-3.875,20.375,10.59375,0.0,0.0,0.0,52
53,1695995752027,-0.9970703,-0.24121094,-0.07324219,-35.40625,11.34375,9.8125,0.0,0.0,0.0,53
54,1695995752067,-0.9863281,-0.3046875,-0.12597656,5.34375,6.8125,11.8125,0.0,0.0,0.0,54
55,1695995752107,-0.9169922,-0.45214844,-0.13183594,15.96875,13.53125,1.09375,0.0,0.0,0.0,55
56,1695995752147,-1.0361328,-0.2890625,-0.18652344,24.40625,-36.46875,-11.375,0.0,0.0,0.0,56
57,1695995752187,-1.1142578,0.09765625,-0.25683594,12.4375,-43.21875,-6.375,0.0,0.0,0.0,57
58,1695995752227,-1.0322266,-0.080078125,-0.19824219,-40.25,-27.0,0.96875,0.0,0.0,0.0,58
