timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695733727065,0.0087890625,0.0126953125,-1.0126953,-0.09375,-0.15625,0.0625,0.0,0.0,0.0
1695733727105,0.0087890625,0.01953125,-1.0029297,-0.09375,-0.09375,0.03125,0.0,0.0,0.0
1695733727145,0.005859375,0.016601562,-1.0048828,-0.09375,-0.03125,0.0625,0.0,0.0,0.0
1695733727185,0.0107421875,0.0048828125,-1.0146484,-0.03125,-0.15625,0.125,0.0,0.0,0.0
1695733727225,0.0078125,0.016601562,-1.0097656,-0.09375,-0.09375,0.0625,0.0,0.0,0.0
1695733727265,0.01171875,0.01953125,-1.0126953,-0.09375,-0.15625,0.25,0.0,0.0,0.0
1695733727305,0.0029296875,0.020507812,-0.9970703,-0.09375,-0.15625,0.0625,0.8125,-21.1875,-75.25
1695733727345,0.005859375,0.0126953125,-1.0009766,-0.09375,-0.09375,0.125,0.0,0.0,0.0
1695733727385,0.0107421875,0.0087890625,-1.0039062,-0.09375,-0.09375,0.0625,0.0,0.0,0.0
1695733727425,0.009765625,0.0126953125,-1.0058594,-0.09375,-0.15625,0.125,0.0,0.0,0.0
1695733727465,0.001953125,-0.001953125,-1.015625,-0.09375,-0.03125,0.03125,0.0,0.0,0.0
1695733727505,0.00390625,0.0087890625,-0.9970703,-0.03125,0.03125,0.03125,0.0,0.0,0.0
1695733727545,0.0009765625,0.017578125,-1.0146484,-0.09375,-0.09375,0.0625,0.0,0.0,0.0
1695733727585,0.005859375,0.015625,-1.0117188,-0.09375,-0.03125,0.1875,0.0,0.0,0.0
1695733727625,0.005859375,0.018554688,-1.0097656,-0.09375,-0.09375,0.1875,0.0,0.0,0.0
1695733727665,0.0107421875,0.0107421875,-0.9970703,0.03125,0.03125,0.03125,0.0,0.0,0.0
1695733727705,0.0048828125,0.015625,-1.0166016,0.03125,0.03125,0.125,0.0,0.0,0.0
1695733727745,0.0087890625,0.016601562,-1.015625,-0.03125,0.03125,0.03125,0.0,0.0,0.0
1695733727785,-0.00390625,0.0107421875,-1.015625,-0.15625,-0.21875,0.125,1.8125,-22.25,-75.25
1695733727825,0.0068359375,0.0068359375,-1.0039062,-0.09375,-0.28125,0.125,0.0,0.0,0.0
1695733727865,0.0068359375,0.01171875,-1.0058594,-0.15625,-0.21875,0.1875,0.0,0.0,0.0
