timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695295191319,0.051757812,-0.63378906,-0.8066406,-0.03125,-0.125,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,6
1695295191359,0.048828125,-0.6357422,-0.79785156,0.1875,-0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,7
1695295191399,0.04296875,-0.6347656,-0.80078125,0.03125,0.125,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,8
1695295191439,0.044921875,-0.6230469,-0.7832031,0.15625,0.125,-0.28125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,9
1695295191479,0.0390625,-0.62597656,-0.7919922,-0.09375,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,10
1695295191519,0.052734375,-0.6201172,-0.8125,0.15625,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,11
1695295191559,0.052734375,-0.62402344,-0.80078125,0.375,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,12
1695295191599,0.041015625,-0.6171875,-0.8105469,0.1875,0.0,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,13
1695295191639,0.041992188,-0.62890625,-0.7910156,0.3125,0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,14
1695295191679,0.045898438,-0.61621094,-0.7939453,0.15625,0.0,-0.15625,-37.1875,-21.5625,-82.125,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,15
1695295191719,0.047851562,-0.6201172,-0.79785156,0.03125,0.0625,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,16
1695295191759,0.051757812,-0.63183594,-0.78808594,0.15625,0.125,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,17
1695295191799,0.055664062,-0.6230469,-0.79003906,0.3125,0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,18
1695295191839,0.045898438,-0.6328125,-0.80078125,0.09375,-0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,19
1695295191879,0.052734375,-0.6230469,-0.7841797,0.09375,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,20
1695295191919,0.047851562,-0.62890625,-0.79785156,-0.03125,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,21
1695295191959,0.046875,-0.6328125,-0.8027344,-0.09375,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,22
1695295191999,0.04296875,-0.6308594,-0.796875,-0.28125,0.0,-0.21875,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,23
1695295192039,0.043945312,-0.62890625,-0.7988281,-0.28125,0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down right_Normal_21-09-2023_12-20-31,24
