timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695309639869,0.115478516,-0.81573486,0.055358887,0.3125,0.796875,11.515625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,0
1695309639909,-0.15917969,-0.8789673,0.12786865,0.03125,12.734375,-3.25,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,1
1695309639949,-0.076416016,-0.9380493,0.21795654,-10.34375,-16.59375,-4.953125,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,2
1695309639989,-0.060058594,-1.0064087,0.0848999,-15.53125,-10.734375,-7.40625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,3
1695309640029,-0.07470703,-1.0745239,0.23529053,19.0,30.46875,9.796875,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,4
1695309640069,-0.03100586,-1.2356567,0.18890381,4.625,-3.5,6.359375,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,5
1695309640109,-0.07446289,-0.83673096,0.15985107,-10.34375,11.140625,-8.265625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,6
1695309640149,-0.08325195,-0.71417236,0.0848999,-7.359375,-11.40625,-5.765625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,7
1695309640189,-0.03100586,-0.9290161,0.15594482,-17.59375,-9.90625,-0.625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,8
1695309640229,-0.2006836,-1.0942993,0.19598389,26.015625,10.359375,7.921875,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,9
1695309640269,0.123046875,-1.5183716,0.30828857,26.375,15.375,12.265625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,10
1695309640309,-0.20288086,-0.8118286,0.09295654,-20.671875,10.109375,-9.671875,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,11
1695309640349,-0.12939453,-0.71466064,0.06756592,-2.71875,-11.171875,-3.53125,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,12
1695309640389,-0.0034179688,-0.87750244,0.05633545,-21.671875,-9.5,-0.234375,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,13
1695309640429,-0.036376953,-1.2634888,0.23162842,16.609375,18.0,4.390625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,14
1695309640469,-0.028808594,-1.15802,0.2267456,5.984375,-0.03125,8.078125,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,15
1695309640509,-0.088134766,-0.8196411,0.085876465,-9.3125,5.78125,-7.171875,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,16
1695309640549,-0.14916992,-0.8569946,0.18182373,-9.4375,-14.109375,-1.21875,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,17
1695309640589,0.00390625,-0.8936157,0.0368042,-7.078125,-14.25,1.734375,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,18
1695309640629,0.009765625,-1.2476196,0.16351318,23.625,20.75,5.75,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,19
1695309640669,-0.009521484,-1.067688,0.2333374,2.640625,0.46875,8.375,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,20
1695309640709,-0.12475586,-0.81573486,0.07977295,-5.84375,4.890625,-8.453125,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,21
1695309640749,-0.14501953,-0.89849854,0.20257568,-13.5,-13.390625,-3.65625,Respeck,Standing,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Standing_Laughing_21-09-2023_16-21-16,22
