timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695309948328,0.2553711,-0.061340332,-0.911438,-1.265625,-7.28125,-1.125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,11
1695309948368,0.28833008,-0.054016113,-0.861145,0.703125,-1.4375,0.0,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,12
1695309948408,0.27368164,-0.05670166,-0.8701782,-1.875,3.328125,-0.0625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,13
1695309948448,0.27685547,-0.06085205,-0.880188,-0.5625,7.515625,0.125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,14
1695309948488,0.25976562,-0.055236816,-0.9204712,-0.859375,2.703125,-0.625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,15
1695309948528,0.27954102,-0.06085205,-0.9290161,2.59375,-7.46875,-0.078125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,16
1695309948568,0.28344727,-0.051818848,-0.87286377,-2.296875,-1.25,-0.796875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,17
1695309948608,0.26879883,-0.05718994,-0.8381958,-0.046875,4.890625,0.296875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,18
1695309948648,0.25976562,-0.03692627,-0.8843384,1.75,11.765625,0.59375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,19
1695309948688,0.24438477,-0.04840088,-0.8831177,3.53125,11.59375,0.984375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,20
1695309948728,0.23608398,-0.03741455,-0.8648071,7.171875,17.671875,1.984375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,21
1695309948768,0.20239258,-0.022277832,-0.94488525,5.65625,18.953125,1.859375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,22
1695309948808,0.18920898,-0.02154541,-0.95562744,4.96875,12.546875,0.84375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,23
1695309948848,0.17407227,-0.003967285,-0.9331665,4.15625,8.0625,0.40625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,24
1695309948888,0.16357422,-0.007873535,-0.95635986,-0.171875,3.390625,-0.25,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,25
1695309948928,0.16357422,-0.0051879883,-0.94122314,-2.59375,-0.515625,-0.640625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,26
1695309948968,0.16577148,-0.012512207,-0.9192505,-2.46875,-1.40625,-0.453125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,27
1695309949008,0.16772461,-0.008850098,-0.9194946,-3.390625,-3.15625,-0.578125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,28
1695309949048,0.16967773,-0.02520752,-0.92681885,-4.203125,-2.953125,-0.59375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,29
1695309949088,0.17358398,-0.018615723,-0.9273071,-4.21875,-3.328125,-0.71875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,30
1695309949128,0.17700195,-0.019836426,-0.93878174,-5.484375,-7.078125,-0.6875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,31
1695309949168,0.20483398,-0.042785645,-0.9314575,-0.375,-2.203125,-0.09375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,32
1695309949208,0.18432617,-0.040100098,-0.8687134,-1.84375,-2.78125,-0.484375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,33
1695309949248,0.19750977,-0.034973145,-0.9006958,-1.0,0.078125,-0.421875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,34
1695309949288,0.19213867,-0.026428223,-0.9319458,-0.359375,2.65625,-0.265625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,35
1695309949328,0.1953125,-0.031555176,-0.9302368,1.8125,-4.09375,-0.09375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,36
1695309949368,0.203125,-0.024719238,-0.9360962,-0.875,-0.0625,-0.28125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,37
1695309949408,0.20703125,-0.02935791,-0.9116821,-4.796875,-5.390625,-1.265625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,38
1695309949448,0.20703125,-0.036193848,-0.892395,-4.28125,-0.5625,-1.0625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,39
1695309949488,0.20043945,-0.047180176,-0.91119385,-1.515625,-4.3125,-1.0625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,40
1695309949528,0.22070312,-0.041809082,-0.9065552,2.15625,1.828125,0.0,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,41
1695309949568,0.20214844,-0.04473877,-0.86138916,-0.671875,0.421875,-0.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,42
1695309949608,0.2121582,-0.028381348,-0.92388916,-1.4375,3.453125,-0.328125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,43
1695309949648,0.1965332,-0.03668213,-0.91656494,-1.28125,0.3125,-0.375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,44
1695309949688,0.21948242,-0.045715332,-0.9241333,0.421875,-1.5,-0.078125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,45
1695309949728,0.21459961,-0.04083252,-0.8948364,-1.546875,-0.984375,-0.34375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,46
1695309949768,0.20336914,-0.045959473,-0.88238525,-0.9375,-0.890625,-0.375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Laughing_21-09-2023_16-26-26,47
