timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695912140745,-0.9902344,-0.25390625,0.3408203,-17.5,53.90625,31.96875,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,0
1695912140785,-1.3242188,-0.6357422,0.72265625,15.09375,17.46875,18.25,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,1
1695912140825,-1.2695312,-0.47265625,0.45703125,42.375,-26.21875,-16.59375,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,2
1695912140865,-0.47460938,0.047851562,0.20214844,-13.84375,1.84375,-23.75,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,3
1695912140905,-0.78027344,0.047851562,0.038085938,-83.21875,42.8125,25.25,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,4
1695912140945,-1.4619141,-0.11816406,-0.2265625,-82.375,32.84375,47.1875,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,5
1695912140985,-1.4355469,-0.5078125,0.53125,103.15625,45.0,40.21875,-90.4375,51.3125,-37.6875,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,6
1695912141025,-0.72558594,-0.048828125,-0.3330078,-82.1875,44.34375,-11.84375,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,7
1695912141065,-0.86328125,0.63378906,0.47460938,-145.84375,-16.71875,4.6875,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,8
1695912141105,-0.9941406,-0.171875,-0.3876953,69.78125,7.34375,43.5625,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,9
1695912141145,-1.0595703,-0.9277344,-0.18847656,-52.28125,40.78125,4.34375,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,10
1695912141185,-1.0019531,0.14941406,-0.08496094,15.84375,24.6875,-6.21875,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,11
1695912141225,-1.0136719,-0.04296875,0.0,-1.4375,21.25,13.375,0.0,0.0,0.0,Thingy,Normal walking,-1,s2047783,,Thingy_s2047783_Normal walking_Normal_28-09-2023_15-43-02,12
