timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695295065208,-0.1015625,0.7529297,0.57714844,-0.3125,-0.5,-0.4375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,31
1695295065248,-0.10058594,0.75,0.5878906,-0.3125,0.09375,-0.375,-42.75,45.625,-15.0625,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,32
1695295065288,-0.08886719,0.7402344,0.5703125,-0.5,-0.125,-0.6875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,33
1695295065328,-0.0859375,0.75390625,0.5761719,1.03125,0.09375,-0.5625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,34
1695295065368,-0.08886719,0.7529297,0.58203125,-0.25,0.0,-0.5,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,35
1695295065408,-0.09667969,0.75097656,0.56933594,0.1875,-0.125,-0.3125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,36
1695295065448,-0.09667969,0.74609375,0.5839844,0.65625,0.21875,-0.3125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,37
1695295065488,-0.09667969,0.7519531,0.57421875,0.1875,-0.4375,-0.125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,38
1695295065528,-0.09765625,0.7451172,0.5644531,0.0625,-0.0625,-0.1875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,39
1695295065568,-0.09375,0.74316406,0.5810547,0.46875,0.21875,-0.0625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Lying down on left_Normal_21-09-2023_12-18-23,40
