timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695811999830,-0.20898438,-0.46484375,0.86816406,0.0,-0.03125,0.03125,0.0,0.0,0.0,181
1695811999870,-0.20214844,-0.47265625,0.8691406,-0.125,0.03125,-0.03125,0.0,0.0,0.0,182
1695811999910,-0.20800781,-0.46972656,0.87402344,0.03125,0.15625,0.03125,0.0,0.0,0.0,183
1695811999950,-0.21484375,-0.46777344,0.87109375,0.03125,0.03125,0.03125,0.0,0.0,0.0,184
1695811999990,-0.21191406,-0.46777344,0.8671875,-0.0625,-0.03125,-0.15625,0.0,0.0,0.0,185
1695812000030,-0.21582031,-0.45996094,0.8808594,-0.0625,-0.25,0.03125,0.0,0.0,0.0,186
1695812000070,-0.21484375,-0.47558594,0.859375,-0.25,0.03125,0.03125,0.0,0.0,0.0,187
1695812000110,-0.20703125,-0.46679688,0.87109375,-0.0625,-0.03125,0.28125,0.0,0.0,0.0,188
1695812000150,-0.21191406,-0.46777344,0.8613281,0.0,-0.03125,-0.03125,0.0,0.0,0.0,189
1695812000190,-0.21582031,-0.47851562,0.86035156,0.0,0.03125,0.15625,-52.0625,-17.1875,-59.4375,190
1695812000230,-0.20605469,-0.4658203,0.8701172,0.21875,0.03125,-0.03125,0.0,0.0,0.0,191
1695812000270,-0.2109375,-0.4638672,0.8720703,0.09375,-0.09375,0.15625,0.0,0.0,0.0,192
1695812000310,-0.21386719,-0.47265625,0.86816406,0.09375,-0.03125,0.03125,0.0,0.0,0.0,193
1695812000350,-0.203125,-0.46972656,0.8515625,-0.125,-0.09375,-0.09375,0.0,0.0,0.0,194
1695812000390,-0.2109375,-0.46777344,0.8671875,-0.0625,0.09375,-0.03125,0.0,0.0,0.0,195
1695812000430,-0.21191406,-0.4736328,0.8613281,-0.25,-0.03125,-0.03125,0.0,0.0,0.0,196
1695812000470,-0.21484375,-0.4765625,0.87597656,-0.1875,-0.09375,0.09375,0.0,0.0,0.0,197
1695812000510,-0.20898438,-0.46191406,0.88378906,0.09375,0.03125,0.15625,0.0,0.0,0.0,198
1695812000550,-0.21386719,-0.46777344,0.87109375,0.0,0.09375,-0.03125,0.0,0.0,0.0,199
1695812000590,-0.21191406,-0.46679688,0.8623047,0.09375,-0.03125,0.15625,0.0,0.0,0.0,200
