timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695812072002,-1.2871094,0.15429688,0.009765625,34.78125,-158.15625,-32.5625,0.0,0.0,0.0,0
1695812072042,-1.0595703,0.76464844,-0.09472656,54.4375,-222.625,-20.71875,0.0,0.0,0.0,1
1695812072082,-1.328125,0.26367188,0.087890625,-36.8125,-181.1875,-25.84375,0.0,0.0,0.0,2
1695812072122,-1.0458984,0.2607422,0.068359375,-14.71875,-147.1875,-38.40625,0.0,0.0,0.0,3
1695812072162,-1.2519531,0.05859375,0.07519531,4.25,-133.03125,-52.5625,0.0,0.0,0.0,4
1695812072202,-0.6767578,0.18554688,0.07519531,59.0625,-106.40625,-62.90625,-99.4375,-3.5625,-87.0625,5
1695812072242,-0.5283203,0.25195312,0.171875,58.625,-59.78125,-44.40625,0.0,0.0,0.0,6
1695812072282,-0.40527344,0.25390625,0.18261719,42.90625,-31.46875,-25.0,0.0,0.0,0.0,7
1695812072322,-0.3095703,0.19238281,0.15722656,10.1875,4.8125,6.5625,0.0,0.0,0.0,8
1695812072362,-0.37695312,0.07714844,0.3173828,-5.25,66.4375,23.21875,0.0,0.0,0.0,9
1695812072402,-0.7470703,0.171875,0.80371094,-9.15625,159.03125,35.75,0.0,0.0,0.0,10
1695812072442,-1.9970703,-0.080078125,1.0390625,74.15625,37.75,20.96875,0.0,0.0,0.0,11
1695812072482,-0.5205078,0.41210938,1.09375,-70.5625,-63.25,-76.125,0.0,0.0,0.0,12
1695812072522,0.09277344,-0.080078125,-0.40429688,38.125,61.125,5.90625,0.0,0.0,0.0,13
1695812072562,-1.9970703,0.3984375,-0.44726562,-67.65625,136.28125,17.84375,0.0,0.0,0.0,14
1695812072602,0.43359375,0.51171875,0.25195312,12.1875,-16.75,-42.75,0.0,0.0,0.0,15
1695812072642,-0.6044922,0.6035156,-0.3095703,-53.1875,70.0,105.4375,0.0,0.0,0.0,16
1695812072682,-1.9970703,-0.8652344,-0.2421875,-93.53125,91.03125,-7.96875,-103.9375,-2.375,-98.4375,17
1695812072722,-0.65625,0.41601562,0.15234375,-12.59375,65.15625,0.34375,0.0,0.0,0.0,18
1695812072762,-0.8173828,0.09765625,-0.095703125,-47.0625,90.1875,9.6875,0.0,0.0,0.0,19
1695812072802,-1.0390625,0.12402344,-0.11621094,-11.4375,66.875,28.125,0.0,0.0,0.0,20
1695812072842,-0.890625,0.11816406,0.0126953125,-14.65625,67.65625,26.40625,0.0,0.0,0.0,21
1695812072882,-0.90722656,0.09765625,-0.047851562,-17.65625,64.25,25.625,0.0,0.0,0.0,22
1695812072922,-0.9296875,0.20703125,-0.016601562,-31.21875,62.65625,30.8125,0.0,0.0,0.0,23
1695812072962,-1.0136719,0.14550781,0.10644531,-38.90625,63.46875,29.46875,0.0,0.0,0.0,24
1695812073002,-1.09375,-0.27734375,0.028320312,-33.28125,34.78125,14.1875,0.0,0.0,0.0,25
1695812073042,-1.2314453,-0.076171875,-0.044921875,-6.125,1.3125,-5.15625,0.0,0.0,0.0,26
1695812073082,-1.4755859,0.2626953,0.29296875,33.96875,-65.875,-19.875,0.0,0.0,0.0,27
1695812073122,-1.2832031,0.049804688,0.13964844,-25.03125,-154.375,-44.9375,0.0,0.0,0.0,28
1695812073162,-1.3662109,0.65625,-0.31054688,40.875,-218.53125,-35.78125,0.0,0.0,0.0,29
1695812073202,-1.5117188,0.5214844,-0.017578125,-42.5,-171.28125,-36.59375,-103.5,-1.0,-102.1875,30
1695812073242,-1.1357422,0.06933594,0.29882812,-32.125,-140.21875,-55.3125,0.0,0.0,0.0,31
1695812073282,-1.1162109,0.13085938,-0.051757812,33.8125,-120.03125,-50.8125,0.0,0.0,0.0,32
1695812073322,-0.5966797,0.09765625,0.0146484375,93.3125,-112.4375,-48.375,0.0,0.0,0.0,33
1695812073362,-0.42089844,0.23144531,0.14453125,80.96875,-83.15625,-26.15625,0.0,0.0,0.0,34
1695812073402,-0.44335938,0.3125,0.109375,43.0625,-33.59375,-17.40625,0.0,0.0,0.0,35
1695812073442,-0.3076172,0.16210938,0.036132812,14.15625,17.125,3.15625,0.0,0.0,0.0,36
1695812073482,-0.38671875,0.07910156,0.26367188,4.625,107.59375,11.5,0.0,0.0,0.0,37
