,Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
222,222.0,1695553609777,-0.9746094,-0.31933594,-0.1953125,-3.3125,2.03125,1.34375,0.0,0.0,0.0,222
223,223.0,1695553609817,-1.0634766,-0.33984375,-0.22753906,-6.8125,6.0,2.6875,0.0,0.0,0.0,223
224,224.0,1695553609857,-1.2089844,-0.37695312,-0.3544922,-4.25,4.8125,-5.0625,0.0,0.0,0.0,224
225,225.0,1695553609897,-1.3027344,-0.30566406,-0.4501953,4.59375,8.0,-11.46875,0.0,0.0,0.0,225
226,226.0,1695553609937,-1.2363281,-0.19628906,-0.45117188,15.65625,8.5,-11.0625,0.0,0.0,0.0,226
227,227.0,1695553609977,-1.1396484,-0.103515625,-0.41503906,20.71875,-17.875,11.09375,0.0,0.0,0.0,227
228,228.0,1695553610017,-1.046875,-0.08300781,-0.49902344,26.53125,-49.5625,41.8125,0.0,0.0,0.0,228
229,229.0,1695553610057,-0.8378906,-0.047851562,-0.31347656,-2.15625,-61.46875,33.4375,-90.75,-30.875,-102.5,229
230,230.0,1695553610097,-0.90527344,-0.0107421875,-0.16015625,0.03125,-95.625,20.9375,0.0,0.0,0.0,230
231,231.0,1695553610137,-1.0537109,-0.15429688,-0.19042969,7.0625,-100.65625,26.4375,0.0,0.0,0.0,231
232,232.0,1695553610177,-0.93066406,-0.11425781,-0.18261719,-1.6875,-78.3125,40.28125,0.0,0.0,0.0,232
233,233.0,1695553610217,-0.86816406,-0.07519531,-0.030273438,-24.125,-30.5625,49.5625,0.0,0.0,0.0,233
234,234.0,1695553610257,-0.8232422,0.0107421875,-0.009765625,-39.09375,-6.59375,52.1875,0.0,0.0,0.0,234
235,235.0,1695553610297,-0.7607422,-0.034179688,0.00390625,-52.03125,20.15625,46.125,0.0,0.0,0.0,235
236,236.0,1695553610337,-0.7470703,-0.013671875,0.015625,-47.21875,27.78125,34.125,0.0,0.0,0.0,236
237,237.0,1695553610377,-0.80078125,0.034179688,0.016601562,-23.84375,16.59375,30.03125,0.0,0.0,0.0,237
238,238.0,1695553610417,-0.80371094,0.046875,0.034179688,-13.15625,11.125,15.875,0.0,0.0,0.0,238
239,239.0,1695553610457,-0.8251953,0.08203125,0.047851562,-7.125,-4.15625,1.53125,0.0,0.0,0.0,239
240,240.0,1695553610497,-0.9707031,0.00390625,0.099609375,-8.5,-0.90625,-5.875,0.0,0.0,0.0,240
241,241.0,1695553610537,-1.0927734,-0.051757812,0.12792969,-5.65625,1.21875,-8.25,0.0,0.0,0.0,241
242,242.0,1695553610577,-1.2958984,-0.05859375,0.030273438,-5.84375,17.15625,-20.375,-98.125,-20.9375,-96.375,242
243,243.0,1695553610617,-1.8330078,-0.16210938,-0.018554688,1.0625,-3.53125,-16.53125,0.0,0.0,0.0,243
244,244.0,1695553610657,-1.2724609,0.032226562,-0.06933594,-6.75,9.46875,1.28125,0.0,0.0,0.0,244
245,245.0,1695553610697,-0.9160156,0.0146484375,-0.15234375,17.1875,17.03125,-11.34375,0.0,0.0,0.0,245
246,246.0,1695553610737,-0.87402344,0.08984375,-0.24707031,32.5625,23.6875,-23.875,0.0,0.0,0.0,246
247,247.0,1695553610777,-1.1279297,0.06347656,-0.29003906,18.28125,23.9375,-28.9375,0.0,0.0,0.0,247
248,248.0,1695553610817,-0.9892578,-0.055664062,-0.29296875,9.0,11.96875,-28.6875,0.0,0.0,0.0,248
249,249.0,1695553610857,-0.8486328,-0.06347656,-0.24316406,-3.9375,17.40625,-38.21875,0.0,0.0,0.0,249
250,250.0,1695553610897,-0.84277344,-0.040039062,-0.18359375,-14.375,25.53125,-48.28125,0.0,0.0,0.0,250
251,251.0,1695553610937,-0.82128906,-0.078125,-0.19238281,-18.21875,32.125,-45.96875,0.0,0.0,0.0,251
252,252.0,1695553610977,-0.7988281,-0.14941406,-0.23339844,-15.53125,41.21875,-39.375,0.0,0.0,0.0,252
253,253.0,1695553611017,-0.81933594,-0.15625,-0.22265625,-9.3125,35.78125,-38.5625,0.0,0.0,0.0,253
254,254.0,1695553611057,-0.8046875,-0.11328125,-0.25097656,-4.0625,29.53125,-34.78125,-92.125,-28.75,-105.375,254
255,255.0,1695553611097,-0.875,-0.14257812,-0.23632812,-10.40625,17.9375,-28.25,0.0,0.0,0.0,255
256,256.0,1695553611137,-0.85546875,-0.16210938,-0.24804688,-19.0625,10.0,-20.625,0.0,0.0,0.0,256
257,257.0,1695553611177,-0.8144531,-0.2763672,-0.21875,-18.28125,4.40625,-9.34375,0.0,0.0,0.0,257
258,258.0,1695553611217,-0.84277344,-0.29492188,-0.24511719,-8.875,1.71875,4.28125,0.0,0.0,0.0,258
259,259.0,1695553611257,-0.93359375,-0.30664062,-0.21679688,-2.09375,4.9375,9.03125,0.0,0.0,0.0,259
260,260.0,1695553611297,-0.9238281,-0.3251953,-0.17285156,-5.15625,7.75,8.71875,0.0,0.0,0.0,260
261,261.0,1695553611337,-1.0214844,-0.359375,-0.1796875,-2.71875,11.53125,8.53125,0.0,0.0,0.0,261
262,262.0,1695553611377,-1.1914062,-0.27539062,-0.19726562,-8.21875,20.9375,8.53125,0.0,0.0,0.0,262
263,263.0,1695553611417,-1.3085938,-0.3720703,-0.3720703,-22.8125,-2.3125,5.75,0.0,0.0,0.0,263
264,264.0,1695553611457,-1.4091797,-0.28710938,-0.34375,-16.21875,24.65625,-6.34375,0.0,0.0,0.0,264
265,265.0,1695553611497,-1.1835938,-0.1875,-0.42089844,-20.78125,-6.9375,-1.96875,0.0,0.0,0.0,265
266,266.0,1695553611537,-1.0849609,-0.24804688,-0.4951172,-3.21875,-29.28125,17.875,0.0,0.0,0.0,266
267,267.0,1695553611577,-0.9267578,-0.16308594,-0.54589844,16.875,-33.0625,18.1875,-84.75,-27.875,-111.1875,267
268,268.0,1695553611617,-0.9111328,-0.041015625,-0.49609375,26.9375,-51.15625,15.5,0.0,0.0,0.0,268
269,269.0,1695553611657,-0.9013672,-0.0068359375,-0.31347656,13.65625,-76.65625,13.96875,0.0,0.0,0.0,269
270,270.0,1695553611697,-0.94140625,-0.26660156,-0.17773438,-21.5,3.3125,12.5,0.0,0.0,0.0,270
271,271.0,1695553611737,-0.8964844,-0.328125,-0.23046875,-10.09375,2.6875,13.375,0.0,0.0,0.0,271
272,272.0,1695553611777,-0.9560547,-0.3251953,-0.17773438,4.59375,2.1875,11.34375,0.0,0.0,0.0,272
273,273.0,1695553611817,-0.97753906,-0.24609375,-0.18457031,12.90625,-2.1875,9.28125,-79.1875,-34.3125,-111.1875,273
274,274.0,1695553611857,-1.1582031,-0.23046875,-0.5,25.96875,-2.5625,2.9375,0.0,0.0,0.0,274
275,275.0,1695553611897,-1.2705078,0.0029296875,-0.4970703,19.875,0.3125,11.65625,0.0,0.0,0.0,275
276,276.0,1695553611937,-0.9589844,0.17871094,-0.3671875,-29.4375,-49.875,3.78125,0.0,0.0,0.0,276
277,277.0,1695553611977,-0.9667969,0.20996094,-0.13671875,-22.1875,-71.78125,3.65625,0.0,0.0,0.0,277
278,278.0,1695553612017,-1.2509766,-0.016601562,-0.20800781,-30.96875,-82.875,13.5,0.0,0.0,0.0,278
279,279.0,1695553612057,-1.1748047,-0.19042969,-0.12792969,-49.96875,-90.28125,24.46875,0.0,0.0,0.0,279
280,280.0,1695553612097,-1.1708984,-0.16699219,-0.034179688,-58.6875,-47.84375,29.84375,0.0,0.0,0.0,280
281,281.0,1695553612137,-0.8964844,-0.028320312,0.0546875,-45.3125,-24.78125,25.9375,0.0,0.0,0.0,281
282,282.0,1695553612177,-1.0009766,0.087890625,0.14550781,6.625,-21.53125,-15.875,0.0,0.0,0.0,282
283,283.0,1695553612217,-1.0273438,0.07910156,0.13769531,-3.03125,-21.25,-18.0,0.0,0.0,0.0,283
284,284.0,1695553612257,-1.3300781,0.16601562,-0.020507812,-50.8125,9.15625,-28.875,0.0,0.0,0.0,284
285,285.0,1695553612297,-1.6113281,-0.19824219,0.24609375,-79.0625,47.4375,5.1875,0.0,0.0,0.0,285
286,286.0,1695553612337,-1.0029297,0.01171875,-0.052734375,-0.65625,-10.1875,-6.59375,0.0,0.0,0.0,286
287,287.0,1695553612377,-1.3613281,0.036132812,-0.16992188,15.90625,22.96875,-12.875,0.0,0.0,0.0,287
288,288.0,1695553612417,-1.0478516,0.22070312,-0.3173828,3.09375,40.21875,1.03125,0.0,0.0,0.0,288
289,289.0,1695553612457,-1.0664062,0.12109375,-0.25878906,-12.0,46.28125,-11.34375,-85.0625,-48.5625,-131.625,289
290,290.0,1695553612497,-0.97265625,0.017578125,-0.24902344,-20.21875,24.65625,-26.5,0.0,0.0,0.0,290
291,291.0,1695553612537,-0.93359375,-0.07519531,-0.20507812,-26.40625,15.8125,-37.65625,0.0,0.0,0.0,291
292,292.0,1695553612577,-0.8779297,-0.0390625,-0.19140625,-36.03125,15.875,-43.03125,0.0,0.0,0.0,292
293,293.0,1695553612617,-0.9169922,-0.12695312,-0.1875,-40.4375,26.6875,-38.6875,0.0,0.0,0.0,293
294,294.0,1695553612657,-0.87402344,-0.15917969,-0.18261719,-35.5,38.15625,-39.125,0.0,0.0,0.0,294
295,295.0,1695553612697,-0.8125,-0.125,-0.19238281,-27.1875,46.8125,-36.3125,0.0,0.0,0.0,295
296,296.0,1695553612737,-0.82714844,-0.11230469,-0.21582031,-25.53125,47.5,-35.28125,0.0,0.0,0.0,296
297,297.0,1695553612777,-0.8574219,-0.16210938,-0.19824219,-23.90625,42.0,-31.4375,0.0,0.0,0.0,297
298,298.0,1695553612817,-0.86328125,-0.24316406,-0.21484375,-16.03125,10.5,-29.1875,0.0,0.0,0.0,298
299,299.0,1695553612857,-0.8671875,-0.1953125,-0.28125,-8.5625,5.75,-22.71875,0.0,0.0,0.0,299
300,300.0,1695553612897,-0.91503906,-0.16113281,-0.23144531,-18.40625,1.34375,-11.84375,0.0,0.0,0.0,300
301,301.0,1695553612937,-0.92871094,-0.21582031,-0.19140625,-21.8125,-6.03125,-3.0625,0.0,0.0,0.0,301
302,302.0,1695553612977,-0.9765625,-0.29003906,-0.23535156,-13.03125,-0.78125,1.21875,-68.6875,-39.875,-139.6875,302
303,303.0,1695553613017,-1.1318359,-0.31054688,-0.23339844,-10.59375,3.25,-0.625,0.0,0.0,0.0,303
304,304.0,1695553613057,-1.2216797,-0.41015625,-0.37695312,7.96875,-4.4375,-7.21875,0.0,0.0,0.0,304
305,305.0,1695553613097,-1.2324219,-0.2685547,-0.44335938,38.90625,8.625,-9.03125,0.0,0.0,0.0,305
306,306.0,1695553613137,-1.2226562,-0.16503906,-0.42382812,34.09375,-5.0,7.625,0.0,0.0,0.0,306
307,307.0,1695553613177,-1.0693359,-0.16503906,-0.46484375,14.75,-25.5,19.34375,0.0,0.0,0.0,307
308,308.0,1695553613217,-0.9951172,-0.16601562,-0.46777344,20.53125,-43.8125,33.03125,0.0,0.0,0.0,308
309,309.0,1695553613257,-0.8964844,-0.05859375,-0.4091797,21.28125,-72.875,25.21875,0.0,0.0,0.0,309
310,310.0,1695553613297,-1.0351562,-0.05078125,-0.23339844,9.0,-85.75,17.625,0.0,0.0,0.0,310
311,311.0,1695553613337,-1.1064453,-0.12109375,-0.1953125,7.15625,-92.28125,31.0,0.0,0.0,0.0,311
312,312.0,1695553613377,-0.9824219,-0.12011719,-0.16015625,-0.46875,-71.71875,34.65625,0.0,0.0,0.0,312
313,313.0,1695553613417,-0.9296875,-0.109375,-0.053710938,-19.625,-31.5625,40.84375,0.0,0.0,0.0,313
314,314.0,1695553613457,-0.7988281,0.0009765625,-0.01171875,-34.875,-0.59375,50.21875,-92.5625,-32.375,-128.625,314
315,315.0,1695553613497,-0.73535156,-0.024414062,0.01953125,-52.03125,35.96875,49.9375,0.0,0.0,0.0,315
316,316.0,1695553613537,-0.7294922,-0.026367188,-0.020507812,-44.59375,39.75,45.21875,0.0,0.0,0.0,316
317,317.0,1695553613577,-0.796875,0.0009765625,-0.030273438,-21.46875,34.96875,38.09375,0.0,0.0,0.0,317
318,318.0,1695553613617,-0.79003906,0.028320312,-0.0146484375,-4.0625,1.53125,20.03125,0.0,0.0,0.0,318
319,319.0,1695553613657,-0.84472656,0.09765625,0.0068359375,5.65625,-17.21875,-0.84375,0.0,0.0,0.0,319
320,320.0,1695553613697,-0.9736328,0.034179688,0.0859375,12.84375,-28.5625,-12.6875,0.0,0.0,0.0,320
321,321.0,1695553613737,-1.0195312,-0.018554688,0.12402344,12.90625,-30.625,-15.3125,0.0,0.0,0.0,321
322,322.0,1695553613777,-1.1513672,-0.11621094,0.01953125,-5.71875,2.09375,-25.8125,0.0,0.0,0.0,322
323,323.0,1695553613817,-1.5761719,0.044921875,-0.04296875,8.28125,3.125,-16.25,0.0,0.0,0.0,323
324,324.0,1695553613857,-1.4951172,0.020507812,-0.16699219,-36.15625,11.28125,2.3125,0.0,0.0,0.0,324
325,325.0,1695553613897,-0.8984375,0.0126953125,-0.1171875,-1.0,25.09375,-4.9375,0.0,0.0,0.0,325
326,326.0,1695553613937,-0.91015625,0.013671875,-0.23828125,9.6875,28.625,-21.3125,0.0,0.0,0.0,326
327,327.0,1695553613977,-1.0810547,-0.037109375,-0.3251953,11.625,27.84375,-22.40625,-89.875,-31.4375,-129.5,327
328,328.0,1695553614017,-1.0751953,-0.047851562,-0.29296875,7.0625,21.3125,-17.40625,0.0,0.0,0.0,328
329,329.0,1695553614057,-0.9199219,-0.061523438,-0.23535156,-1.4375,24.3125,-21.125,0.0,0.0,0.0,329
330,330.0,1695553614097,-0.8935547,-0.0087890625,-0.19628906,-11.09375,31.1875,-31.875,0.0,0.0,0.0,330
331,331.0,1695553614137,-0.8564453,-0.0625,-0.17773438,-19.3125,32.125,-39.125,0.0,0.0,0.0,331
332,332.0,1695553614177,-0.7939453,-0.19433594,-0.23828125,-17.96875,42.4375,-35.90625,0.0,0.0,0.0,332
333,333.0,1695553614217,-0.77734375,-0.1875,-0.25097656,-6.25,51.46875,-34.96875,0.0,0.0,0.0,333
334,334.0,1695553614257,-0.79589844,-0.09277344,-0.21972656,5.53125,49.9375,-31.125,0.0,0.0,0.0,334
335,335.0,1695553614297,-0.8222656,-0.099609375,-0.23828125,0.03125,35.78125,-26.75,0.0,0.0,0.0,335
336,336.0,1695553614337,-0.85058594,-0.21289062,-0.2685547,-2.53125,18.9375,-17.03125,0.0,0.0,0.0,336
337,337.0,1695553614377,-0.91308594,-0.2734375,-0.23046875,4.4375,11.96875,-6.34375,0.0,0.0,0.0,337
338,338.0,1695553614417,-0.9003906,-0.265625,-0.234375,8.34375,7.8125,1.78125,0.0,0.0,0.0,338
339,339.0,1695553614457,-0.9082031,-0.25585938,-0.22265625,10.59375,3.90625,6.09375,-75.625,-33.25,-135.0625,339
340,340.0,1695553614497,-1.0126953,-0.26953125,-0.2705078,11.9375,4.15625,8.0625,0.0,0.0,0.0,340
341,341.0,1695553614537,-1.2685547,-0.36035156,-0.33789062,4.84375,-3.03125,-0.6875,0.0,0.0,0.0,341
342,342.0,1695553614577,-1.2958984,-0.39746094,-0.52246094,15.78125,-8.40625,-7.21875,0.0,0.0,0.0,342
343,343.0,1695553614617,-1.2636719,-0.31152344,-0.55566406,42.9375,11.46875,-7.21875,0.0,0.0,0.0,343
344,344.0,1695553614657,-1.2070312,-0.05078125,-0.5576172,41.65625,2.03125,6.28125,0.0,0.0,0.0,344
345,345.0,1695553614697,-1.1318359,-0.07714844,-0.46875,29.03125,-40.21875,29.71875,0.0,0.0,0.0,345
346,346.0,1695553614737,-0.98828125,-0.043945312,-0.4189453,4.375,-59.6875,37.96875,0.0,0.0,0.0,346
347,347.0,1695553614777,-0.8300781,-0.05078125,-0.2529297,-5.71875,-93.0,25.75,0.0,0.0,0.0,347
348,348.0,1695553614817,-1.078125,-0.21191406,-0.20996094,5.28125,-113.40625,27.84375,0.0,0.0,0.0,348
349,349.0,1695553614857,-0.8339844,-0.17578125,-0.21679688,19.4375,-89.46875,37.84375,0.0,0.0,0.0,349
350,350.0,1695553614897,-0.91015625,-0.07128906,-0.1640625,-2.40625,-48.28125,56.75,0.0,0.0,0.0,350
351,351.0,1695553614937,-0.6738281,0.06738281,0.043945312,-34.9375,-19.78125,56.625,0.0,0.0,0.0,351
352,352.0,1695553614977,-0.7167969,-0.032226562,0.0048828125,-54.90625,20.9375,55.53125,-97.5,-24.125,-125.3125,352
353,353.0,1695553615017,-0.6376953,-0.04296875,0.032226562,-49.40625,30.71875,46.1875,0.0,0.0,0.0,353
354,354.0,1695553615057,-0.7871094,-0.018554688,0.01953125,-32.9375,34.0,32.40625,0.0,0.0,0.0,354
355,355.0,1695553615097,-0.7832031,0.0078125,-0.043945312,-3.09375,8.25,19.34375,0.0,0.0,0.0,355
356,356.0,1695553615137,-0.90527344,0.09472656,0.021484375,5.46875,-7.8125,-1.46875,0.0,0.0,0.0,356
357,357.0,1695553615177,-0.9296875,0.12792969,0.01171875,9.1875,-29.28125,-16.59375,0.0,0.0,0.0,357
358,358.0,1695553615217,-1.0058594,0.0703125,0.123046875,5.84375,-25.375,-22.46875,0.0,0.0,0.0,358
359,359.0,1695553615257,-1.0478516,-0.08496094,0.11230469,12.46875,-30.5625,-29.96875,0.0,0.0,0.0,359
360,360.0,1695553615297,-1.2529297,-0.20800781,0.20019531,15.34375,3.65625,-26.625,0.0,0.0,0.0,360
361,361.0,1695553615337,-1.5302734,-0.12011719,-0.107421875,1.1875,-23.96875,-26.0,0.0,0.0,0.0,361
362,362.0,1695553615377,-1.5722656,0.017578125,0.053710938,4.1875,27.59375,19.15625,0.0,0.0,0.0,362
363,363.0,1695553615417,-0.9091797,-0.017578125,-0.0068359375,-1.0,23.4375,6.03125,0.0,0.0,0.0,363
364,364.0,1695553615457,-0.76660156,-0.03515625,-0.20117188,30.5,26.0625,-20.15625,-94.5,-24.875,-123.1875,364
365,365.0,1695553615497,-1.0380859,-0.015625,-0.28027344,34.46875,34.5625,-26.5,0.0,0.0,0.0,365
366,366.0,1695553615537,-1.1455078,0.001953125,-0.23242188,24.3125,34.375,-25.34375,0.0,0.0,0.0,366
367,367.0,1695553615577,-0.8564453,-0.103515625,-0.14355469,11.6875,26.3125,-28.1875,0.0,0.0,0.0,367
368,368.0,1695553615617,-0.7753906,-0.103515625,-0.15722656,6.875,31.4375,-38.625,0.0,0.0,0.0,368
369,369.0,1695553615657,-0.80371094,-0.08691406,-0.20117188,6.3125,43.59375,-40.09375,0.0,0.0,0.0,369
370,370.0,1695553615697,-0.796875,-0.1484375,-0.22558594,3.21875,62.375,-33.03125,0.0,0.0,0.0,370
371,371.0,1695553615737,-0.82714844,-0.17285156,-0.23339844,8.75,58.0,-30.59375,0.0,0.0,0.0,371
372,372.0,1695553615777,-0.8623047,-0.15039062,-0.19628906,13.9375,45.96875,-29.65625,0.0,0.0,0.0,372
373,373.0,1695553615817,-0.8955078,-0.14550781,-0.24121094,11.625,28.25,-23.9375,0.0,0.0,0.0,373
374,374.0,1695553615857,-0.93066406,-0.18554688,-0.24316406,2.21875,12.59375,-16.65625,0.0,0.0,0.0,374
375,375.0,1695553615897,-0.90527344,-0.29882812,-0.2265625,-1.9375,3.46875,-6.90625,0.0,0.0,0.0,375
376,376.0,1695553615937,-0.87109375,-0.28320312,-0.23339844,4.71875,4.40625,4.15625,0.0,0.0,0.0,376
377,377.0,1695553615977,-0.90625,-0.30273438,-0.22070312,2.59375,4.40625,4.6875,-79.8125,-27.5625,-127.5625,377
378,378.0,1695553616017,-0.93359375,-0.35546875,-0.19824219,5.15625,9.96875,5.125,0.0,0.0,0.0,378
379,379.0,1695553616057,-1.0761719,-0.31445312,-0.28125,8.625,17.15625,7.8125,0.0,0.0,0.0,379
380,380.0,1695553616097,-1.2460938,-0.32421875,-0.3701172,-5.84375,8.375,0.125,0.0,0.0,0.0,380
381,381.0,1695553616137,-1.2783203,-0.4267578,-0.52441406,-2.15625,0.625,-7.8125,0.0,0.0,0.0,381
382,382.0,1695553616177,-1.3642578,-0.26757812,-0.5097656,18.84375,15.5625,-8.1875,0.0,0.0,0.0,382
383,383.0,1695553616217,-1.2294922,-0.057617188,-0.41015625,19.3125,-30.625,14.9375,0.0,0.0,0.0,383
384,384.0,1695553616257,-1.0410156,-0.08496094,-0.41992188,10.03125,-65.375,35.71875,0.0,0.0,0.0,384
385,385.0,1695553616297,-0.8466797,-0.09277344,-0.39257812,-10.96875,-79.59375,38.09375,0.0,0.0,0.0,385
386,386.0,1695553616337,-0.88378906,-0.08105469,-0.20703125,-9.75,-91.375,24.84375,0.0,0.0,0.0,386
387,387.0,1695553616377,-1.0751953,-0.13574219,-0.22363281,-3.8125,-100.15625,32.21875,0.0,0.0,0.0,387
388,388.0,1695553616417,-0.8935547,-0.12109375,-0.17089844,-10.15625,-83.625,42.40625,0.0,0.0,0.0,388
389,389.0,1695553616457,-0.92578125,-0.08496094,-0.045898438,-35.3125,-45.15625,49.4375,-94.5,-15.6875,-119.875,389
390,390.0,1695553616497,-0.78027344,-0.041992188,-0.0126953125,-42.8125,-21.53125,60.90625,0.0,0.0,0.0,390
391,391.0,1695553616537,-0.6640625,-0.040039062,0.018554688,-58.1875,23.25,58.21875,0.0,0.0,0.0,391
392,392.0,1695553616577,-0.6738281,0.041992188,0.04296875,-55.6875,37.46875,46.5,0.0,0.0,0.0,392
393,393.0,1695553616617,-0.7832031,0.013671875,0.026367188,-37.1875,26.4375,27.71875,0.0,0.0,0.0,393
394,394.0,1695553616657,-0.73828125,0.061523438,0.049804688,-13.6875,2.15625,13.65625,0.0,0.0,0.0,394
395,395.0,1695553616697,-0.94628906,0.029296875,0.10839844,-2.40625,-21.84375,-8.84375,0.0,0.0,0.0,395
396,396.0,1695553616737,-0.86328125,0.061523438,0.10644531,7.0625,-22.53125,-17.59375,0.0,0.0,0.0,396
397,397.0,1695553616777,-1.0117188,-0.00390625,0.1484375,13.15625,-6.65625,-25.34375,0.0,0.0,0.0,397
398,398.0,1695553616817,-1.328125,-0.17382812,0.13183594,0.8125,21.125,-26.84375,0.0,0.0,0.0,398
399,399.0,1695553616857,-1.6972656,0.059570312,-0.13476562,31.03125,-23.0,-19.03125,0.0,0.0,0.0,399
400,400.0,1695553616897,-1.4394531,0.123046875,-0.08691406,-9.0625,28.75,8.46875,0.0,0.0,0.0,400
401,401.0,1695553616937,-0.8535156,-0.02734375,-0.040039062,2.84375,25.8125,1.09375,0.0,0.0,0.0,401
402,402.0,1695553616977,-0.84277344,-0.016601562,-0.19628906,28.78125,18.625,-22.875,-92.125,-7.625,-120.8125,402
403,403.0,1695553617017,-1.0742188,-0.0087890625,-0.29492188,22.6875,28.21875,-25.34375,0.0,0.0,0.0,403
404,404.0,1695553617057,-1.0869141,0.072265625,-0.265625,11.4375,23.25,-23.3125,0.0,0.0,0.0,404
405,,1695553617097,-1.1269531,-0.27246094,-0.28125,-1.5,20.34375,-8.375,0.0,0.0,0.0,561
406,,1695553617137,-1.2724609,-0.31347656,-0.3486328,-7.46875,9.34375,-11.0,0.0,0.0,0.0,562
407,,1695553617177,-1.2832031,-0.24902344,-0.41601562,-4.84375,-3.71875,-7.4375,0.0,0.0,0.0,563
408,,1695553617217,-1.0273438,-0.1171875,-0.4111328,0.875,-24.71875,-0.6875,0.0,0.0,0.0,564
409,,1695553617257,-1.0625,-0.091796875,-0.40039062,18.84375,-36.25,17.03125,0.0,0.0,0.0,565
410,,1695553617297,-1.0810547,-0.11230469,-0.29882812,14.6875,-52.375,30.15625,0.0,0.0,0.0,566
411,,1695553617337,-0.9707031,-0.07519531,-0.21679688,3.4375,-68.0,24.09375,0.0,0.0,0.0,567
412,,1695553617377,-1.1005859,-0.20117188,-0.17089844,13.75,-79.9375,23.625,0.0,0.0,0.0,568
413,,1695553617417,-0.9628906,-0.13085938,-0.20507812,25.125,-69.9375,35.09375,0.0,0.0,0.0,569
414,,1695553617457,-0.9921875,-0.033203125,-0.10253906,7.65625,-68.15625,47.125,0.0,0.0,0.0,570
415,,1695553617497,-0.85058594,-0.0009765625,-0.07910156,-14.3125,-36.6875,56.40625,0.0,0.0,0.0,571
416,,1695553617537,-0.7314453,-0.03125,0.015625,-27.75,-12.6875,55.78125,-101.25,-8.6875,-125.4375,572
417,,1695553617577,-0.70410156,-0.026367188,0.0390625,-39.21875,7.28125,49.625,0.0,0.0,0.0,573
418,,1695553617617,-0.73339844,0.009765625,0.051757812,-28.53125,5.1875,35.8125,0.0,0.0,0.0,574
419,,1695553617657,-0.81347656,0.030273438,0.10253906,-15.09375,-0.4375,23.9375,0.0,0.0,0.0,575
420,,1695553617697,-0.84765625,0.052734375,0.119140625,-6.375,-6.40625,9.75,0.0,0.0,0.0,576
421,,1695553617737,-0.9042969,0.09375,0.15332031,-0.65625,-14.34375,0.4375,0.0,0.0,0.0,577
422,,1695553617777,-0.9970703,0.046875,0.123046875,-0.875,-13.78125,-5.375,0.0,0.0,0.0,578
423,,1695553617817,-0.984375,0.056640625,0.14257812,3.75,-7.875,-6.46875,0.0,0.0,0.0,579
424,,1695553617857,-1.1035156,0.13574219,0.078125,-5.59375,16.0625,-12.9375,0.0,0.0,0.0,580
425,,1695553617897,-1.2753906,0.053710938,0.103515625,-9.4375,27.78125,-3.59375,0.0,0.0,0.0,581
426,,1695553617937,-1.2871094,-0.016601562,0.024414062,-7.96875,10.375,-11.71875,0.0,0.0,0.0,582
427,,1695553617977,-1.4023438,0.02734375,-0.0087890625,12.46875,5.5625,-9.78125,0.0,0.0,0.0,583
428,,1695553618017,-0.94433594,0.080078125,-0.13085938,18.34375,18.6875,-16.71875,-99.625,-5.9375,-124.25,584
429,,1695553618057,-0.9765625,-0.0078125,-0.23535156,22.78125,29.65625,-30.53125,0.0,0.0,0.0,585
430,,1695553618097,-1.0556641,-0.07324219,-0.25585938,18.40625,28.25,-27.90625,0.0,0.0,0.0,586
431,,1695553618137,-1.0039062,-0.0146484375,-0.22265625,5.78125,22.96875,-18.75,0.0,0.0,0.0,587
432,,1695553618177,-0.9267578,-0.064453125,-0.2109375,-4.25,29.4375,-17.28125,0.0,0.0,0.0,588
433,,1695553618217,-0.8847656,-0.049804688,-0.13378906,-18.09375,34.6875,-27.59375,0.0,0.0,0.0,589
434,,1695553618257,-0.8076172,-0.07910156,-0.111328125,-21.875,30.34375,-35.46875,0.0,0.0,0.0,590
435,,1695553618297,-0.73828125,-0.19140625,-0.16015625,-17.25,34.375,-39.1875,0.0,0.0,0.0,591
436,,1695553618337,-0.8330078,-0.20214844,-0.20507812,-2.65625,41.09375,-38.9375,0.0,0.0,0.0,592
437,,1695553618377,-0.8876953,-0.11230469,-0.20703125,6.9375,33.8125,-33.15625,0.0,0.0,0.0,593
438,,1695553618417,-0.9140625,-0.08886719,-0.19726562,0.625,22.46875,-26.75,0.0,0.0,0.0,594
439,,1695553618457,-0.8876953,-0.19433594,-0.24023438,-6.75,9.59375,-20.625,0.0,0.0,0.0,595
440,,1695553618497,-0.9501953,-0.26464844,-0.19140625,-5.09375,7.375,-12.40625,0.0,0.0,0.0,596
441,,1695553618537,-0.9091797,-0.27441406,-0.20410156,-1.125,9.46875,-5.875,-87.75,-17.0625,-134.625,597
442,,1695553618577,-0.9140625,-0.265625,-0.20703125,3.375,11.0625,3.53125,0.0,0.0,0.0,598
443,,1695553618617,-0.9296875,-0.26171875,-0.23535156,2.15625,9.15625,6.46875,0.0,0.0,0.0,599
444,,1695553618657,-0.953125,-0.28808594,-0.19140625,3.25,11.78125,7.0625,0.0,0.0,0.0,600
445,,1695553618697,-1.0351562,-0.3203125,-0.22460938,4.4375,10.0,5.5,0.0,0.0,0.0,601
