# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Laughing
# Subject id: s2558433
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696246868841,-0.12573242,-0.8652954,-0.41705322,6.640625,3.46875,2.328125
1696246868873,-0.1965332,-0.9299927,-0.42364502,17.453125,-0.09375,0.578125
1696246868915,-0.12011719,-0.9627075,-0.45074463,-3.625,1.234375,-0.046875
1696246868960,-0.13476562,-0.817688,-0.5857544,-7.25,4.171875,-1.0
1696246868990,-0.059814453,-0.8335571,-0.45928955,25.953125,5.421875,5.609375
1696246869035,-0.1352539,-0.91729736,-0.4163208,12.359375,0.609375,10.453125
1696246869080,-0.24316406,-0.9168091,-0.44024658,-6.0625,2.6875,5.25
1696246869114,-0.14746094,-0.8870239,-0.5562134,-16.421875,2.84375,-2.84375
1696246869155,-0.03955078,-0.737854,-0.4336548,-0.875,3.078125,0.4375
1696246869200,-0.080322266,-0.86798096,-0.60040283,23.53125,0.296875,7.078125
1696246869231,-0.06591797,-0.8616333,-0.39874268,-1.734375,-5.0,1.75
1696246869275,-0.17993164,-0.9168091,-0.50982666,1.625,-2.765625,-1.4375
1696246869320,-0.14404297,-0.8311157,-0.48101807,-11.890625,-0.875,-2.484375
1696246869350,-0.08520508,-0.8518677,-0.4805298,2.015625,0.828125,5.3125
1696246869396,-0.08203125,-0.84625244,-0.50860596,2.203125,-0.59375,5.96875
1696246869440,-0.0769043,-0.8694458,-0.4920044,2.734375,-1.0,1.765625
1696246869471,-0.045166016,-0.9014282,-0.5261841,-5.59375,-1.109375,1.0
1696246869515,-0.12524414,-0.8081665,-0.503479,-1.765625,-4.015625,0.046875
1696246869560,-0.12036133,-0.8440552,-0.49420166,5.453125,-2.8125,0.359375
1696246869591,-0.12207031,-0.86016846,-0.45367432,-1.65625,1.0625,1.625
1696246869635,-0.12109375,-0.81451416,-0.46710205,-0.640625,4.46875,4.296875
1696246869665,-0.111328125,-0.8916626,-0.5215454,5.03125,5.4375,3.65625
1696246869715,-0.04638672,-0.9290161,-0.5227661,2.859375,4.859375,6.546875
1696246869755,-0.032226562,-0.8701782,-0.5261841,-1.03125,3.015625,3.96875
1696246869786,-0.041503906,-0.8508911,-0.5120239,-5.5,3.28125,-0.890625
1696246869831,-0.100097656,-0.83917236,-0.472229,0.65625,3.515625,3.015625
1696246869876,-0.11352539,-0.8352661,-0.4439087,-0.609375,2.4375,2.078125
1696246869906,-0.11035156,-0.86260986,-0.45562744,-2.078125,3.046875,3.46875
1696246869950,-0.05029297,-0.8726196,-0.4746704,1.96875,3.65625,3.40625
1696246869995,-0.052978516,-0.8670044,-0.5303345,4.046875,-1.171875,-0.375
1696246870026,-0.05029297,-0.85601807,-0.5286255,3.015625,-2.078125,-4.109375
