,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1696244961342,-0.0546875,0.1171875,-1.0136719,-0.125,0.0625,-0.21875,0.0,0.0,0.0
1,1696244961371,-0.06542969,0.12792969,-0.9970703,0.0,0.125,0.1875,0.0,0.0,0.0
2,1696244961403,-0.064453125,0.1171875,-1.0166016,-0.125,0.0,0.0,-79.375,58.8125,-89.875
3,1696244961461,-0.061523438,0.12207031,-1.0068359,-0.125,-0.0625,0.0,0.0,0.0,0.0
4,1696244961490,-0.052734375,0.11425781,-1.0117188,-0.25,-0.125,-0.09375,0.0,0.0,0.0
5,1696244961524,-0.060546875,0.12402344,-1.0048828,-0.4375,-0.125,-0.0625,0.0,0.0,0.0
6,1696244961582,-0.068359375,0.12207031,-1.0068359,-0.5,-0.125,0.0,0.0,0.0,0.0
7,1696244961612,-0.055664062,0.12109375,-1.0058594,-0.25,0.0625,0.125,0.0,0.0,0.0
8,1696244961643,-0.06347656,0.1171875,-1.0087891,-0.5,0.0,0.0,0.0,0.0,0.0
9,1696244961703,-0.06347656,0.1171875,-1.0107422,-0.3125,-0.125,-0.0625,0.0,0.0,0.0
10,1696244961734,-0.064453125,0.12207031,-1.0009766,-0.3125,0.125,0.0,0.0,0.0,0.0
11,1696244961763,-0.068359375,0.12207031,-1.0058594,0.0,0.3125,0.0,0.0,0.0,0.0
12,1696244961824,-0.057617188,0.12207031,-0.9951172,-0.25,0.0625,-0.0625,0.0,0.0,0.0
13,1696244961853,-0.060546875,0.1171875,-1.0068359,-0.25,-0.1875,0.0625,0.0,0.0,0.0
14,1696244961882,-0.068359375,0.11328125,-0.9970703,-0.3125,-0.375,-0.15625,-78.625,57.0625,-89.3125
15,1696244961943,-0.060546875,0.12207031,-1.0058594,-0.0625,-0.25,-0.0625,0.0,0.0,0.0
16,1696244961972,-0.068359375,0.12597656,-1.0097656,-0.125,0.0,-0.15625,0.0,0.0,0.0
17,1696244962004,-0.064453125,0.115234375,-0.99902344,-0.0625,-0.1875,0.0,0.0,0.0,0.0
18,1696244962063,-0.05859375,0.12597656,-1.0048828,-0.1875,0.125,0.0,0.0,0.0,0.0
19,1696244962099,-0.056640625,0.12207031,-0.99609375,-0.0625,0.0,0.1875,0.0,0.0,0.0
20,1696244962122,-0.061523438,0.123046875,-1.0107422,-0.125,0.1875,0.0,0.0,0.0,0.0
21,1696244962186,-0.0625,0.12597656,-1.0136719,-0.0625,0.0625,0.0625,0.0,0.0,0.0
22,1696244962212,-0.05859375,0.11425781,-1.0,-0.0625,0.0,-0.0625,0.0,0.0,0.0
23,1696244962241,-0.0625,0.12597656,-0.99902344,-0.125,-0.125,0.0,0.0,0.0,0.0
24,1696244962304,-0.0703125,0.123046875,-1.0078125,-0.1875,-0.125,-0.15625,0.0,0.0,0.0
25,1696244962343,-0.056640625,0.11816406,-1.0107422,-0.3125,-0.1875,-0.09375,0.0,0.0,0.0
26,1696244962361,-0.06542969,0.11230469,-1.0019531,-0.125,0.125,-0.0625,0.0,0.0,0.0
27,1696244962424,-0.059570312,0.12207031,-1.0,-0.3125,0.0,0.125,-79.5,57.9375,-88.6875
28,1696244962456,-0.05859375,0.11621094,-1.0136719,-0.0625,0.0,-0.15625,0.0,0.0,0.0
29,1696244962488,-0.05859375,0.11035156,-1.0087891,-0.1875,0.0625,0.0625,0.0,0.0,0.0
30,1696244962544,-0.06640625,0.11816406,-1.0048828,-0.1875,0.0625,0.0,0.0,0.0,0.0
31,1696244962576,-0.061523438,0.12695312,-1.0029297,-0.125,-0.125,0.0,0.0,0.0,0.0
32,1696244962602,-0.0625,0.12402344,-1.0126953,-0.0625,0.0,-0.09375,0.0,0.0,0.0
33,1696244962665,-0.059570312,0.13378906,-0.9892578,-0.0625,-0.0625,-0.09375,0.0,0.0,0.0
34,1696244962692,-0.0625,0.12402344,-1.0058594,0.0,-0.0625,-0.09375,0.0,0.0,0.0
35,1696244962723,-0.0625,0.125,-1.0107422,-0.125,-0.1875,-0.0625,0.0,0.0,0.0
36,1696244962816,-0.06542969,0.1171875,-1.0058594,-0.0625,-0.0625,-0.0625,0.0,0.0,0.0
37,1696244962824,-0.06347656,0.12109375,-1.0009766,-0.1875,-0.0625,0.0625,0.0,0.0,0.0
38,1696244962842,-0.055664062,0.115234375,-1.0117188,0.0625,0.25,0.0625,0.0,0.0,0.0
39,1696244962902,-0.059570312,0.119140625,-1.0195312,0.125,0.0,0.0,-77.375,57.5,-89.625
40,1696244962931,-0.07324219,0.123046875,-1.0039062,0.0625,-0.125,0.0,0.0,0.0,0.0
41,1696244962992,-0.059570312,0.11230469,-1.0117188,-0.0625,-0.125,-0.09375,0.0,0.0,0.0
42,1696244963021,-0.06542969,0.12890625,-1.0087891,-0.0625,-0.3125,-0.09375,0.0,0.0,0.0
43,1696244963052,-0.064453125,0.11816406,-0.99902344,-0.125,-0.0625,-0.09375,0.0,0.0,0.0
44,1696244963081,-0.06933594,0.12695312,-1.0019531,0.0,0.0625,-0.09375,0.0,0.0,0.0
45,1696244963145,-0.064453125,0.123046875,-1.0009766,0.0,0.125,-0.0625,0.0,0.0,0.0
46,1696244963172,-0.059570312,0.1171875,-1.0136719,0.0625,-0.0625,-0.0625,0.0,0.0,0.0
47,1696244963203,-0.07128906,0.119140625,-1.0,-0.0625,0.1875,-0.0625,0.0,0.0,0.0
48,1696244963265,-0.05859375,0.12109375,-0.99902344,0.25,0.125,-0.09375,0.0,0.0,0.0
49,1696244963294,-0.06347656,0.12890625,-1.0,0.1875,0.0,-0.0625,0.0,0.0,0.0
50,1696244963386,-0.06542969,0.12792969,-1.0126953,0.125,-0.125,-0.15625,0.0,0.0,0.0
51,1696244963392,-0.068359375,0.12109375,-1.0117188,0.1875,-0.1875,-0.09375,0.0,0.0,0.0
52,1696244963411,-0.064453125,0.11816406,-1.0097656,-0.0625,0.0,-0.15625,-78.75,56.875,-88.6875
53,1696244963507,-0.06347656,0.12207031,-1.0058594,0.0625,-0.0625,-0.0625,0.0,0.0,0.0
54,1696244963513,-0.06347656,0.12402344,-1.0078125,0.0625,-0.125,-0.0625,0.0,0.0,0.0
55,1696244963531,-0.060546875,0.125,-1.0029297,0.0625,-0.1875,0.0625,0.0,0.0,0.0
56,1696244963563,-0.05859375,0.1171875,-1.0039062,-0.0625,0.125,-0.0625,0.0,0.0,0.0
57,1696244963622,-0.053710938,0.11425781,-1.0068359,0.0,0.0625,-0.0625,0.0,0.0,0.0
58,1696244963657,-0.056640625,0.10546875,-1.0058594,0.0,-0.0625,-0.09375,0.0,0.0,0.0
59,1696244963681,-0.061523438,0.12109375,-1.0097656,-0.0625,-0.1875,-0.09375,0.0,0.0,0.0
60,1696244963746,-0.06738281,0.11621094,-1.0205078,0.0625,-0.1875,-0.0625,0.0,0.0,0.0
61,1696244963803,-0.07421875,0.12109375,-0.9970703,0.0,-0.125,0.0,0.0,0.0,0.0
62,1696244963808,-0.06347656,0.12011719,-0.99609375,0.0,0.1875,-0.09375,0.0,0.0,0.0
63,1696244963895,-0.0703125,0.12402344,-0.9980469,-0.0625,-0.0625,-0.09375,0.0,0.0,0.0
64,1696244963900,-0.06640625,0.11230469,-0.9980469,0.0,0.0625,0.0,-78.625,57.8125,-89.625
65,1696244963922,-0.0546875,0.111328125,-1.0146484,-0.0625,0.0,-0.0625,0.0,0.0,0.0
66,1696244963983,-0.0546875,0.107421875,-1.0048828,0.0,0.125,-0.09375,0.0,0.0,0.0
67,1696244964012,-0.06640625,0.125,-1.0009766,0.0,0.0625,-0.0625,0.0,0.0,0.0
68,1696244964042,-0.0625,0.12109375,-0.9951172,0.0625,0.0625,-0.0625,0.0,0.0,0.0
69,1696244964135,-0.06542969,0.11816406,-1.0029297,-0.0625,-0.0625,0.125,0.0,0.0,0.0
70,1696244964140,-0.06738281,0.12207031,-0.9951172,0.125,0.125,-0.0625,0.0,0.0,0.0
71,1696244964193,-0.064453125,0.11328125,-1.0107422,0.0,0.0,-0.15625,0.0,0.0,0.0
72,1696244964224,-0.056640625,0.12597656,-1.0126953,-0.125,-0.0625,0.0,0.0,0.0,0.0
73,1696244964253,-0.068359375,0.11816406,-0.9970703,-0.0625,-0.0625,0.0,0.0,0.0,0.0
74,1696244964285,-0.061523438,0.12597656,-1.0107422,-0.125,-0.0625,-0.15625,0.0,0.0,0.0
75,1696244964353,-0.0625,0.115234375,-0.9951172,-0.0625,0.0,-0.0625,0.0,0.0,0.0
76,1696244964401,-0.06542969,0.12109375,-1.0205078,-0.0625,0.0,0.0,0.0,0.0,0.0
77,1696244964433,-0.0625,0.11230469,-1.0097656,-0.125,-0.0625,0.0,-78.875,58.0625,-88.875
78,1696244964465,-0.064453125,0.115234375,-1.0039062,0.0,0.0,0.125,0.0,0.0,0.0
79,1696244964496,-0.06640625,0.11425781,-0.99902344,0.1875,0.0,-0.09375,0.0,0.0,0.0
80,1696244964524,-0.06347656,0.115234375,-1.0195312,0.0625,0.0,-0.0625,0.0,0.0,0.0
81,1696244964585,-0.061523438,0.12402344,-1.0009766,-0.0625,-0.0625,-0.0625,0.0,0.0,0.0
82,1696244964618,-0.053710938,0.12109375,-1.0068359,-0.0625,0.0,0.125,0.0,0.0,0.0
83,1696244964677,-0.052734375,0.119140625,-1.0019531,-0.125,-0.125,-0.03125,0.0,0.0,0.0
84,1696244964701,-0.057617188,0.12011719,-0.9980469,-0.125,-0.0625,-0.03125,0.0,0.0,0.0
85,1696244964732,-0.06640625,0.12011719,-1.0058594,-0.125,-0.0625,0.09375,0.0,0.0,0.0
86,1696244964827,-0.07128906,0.119140625,-1.015625,-0.125,-0.0625,-0.03125,0.0,0.0,0.0
87,1696244964834,-0.057617188,0.11425781,-1.0058594,-0.0625,-0.0625,0.03125,0.0,0.0,0.0
88,1696244964850,-0.057617188,0.125,-1.0097656,0.0,0.0625,-0.03125,0.0,0.0,0.0
89,1696244964914,-0.053710938,0.11816406,-1.0068359,-0.125,-0.125,0.15625,-79.8125,57.9375,-89.4375
90,1696244964944,-0.05859375,0.111328125,-1.0068359,-0.0625,-0.0625,0.09375,0.0,0.0,0.0
91,1696244964973,-0.06738281,0.115234375,-1.0253906,0.0,0.0625,0.09375,0.0,0.0,0.0
92,1696244965035,-0.06542969,0.12597656,-1.0146484,-0.0625,0.0,-0.03125,0.0,0.0,0.0
93,1696244965096,-0.064453125,0.119140625,-1.0058594,-0.0625,-0.125,0.03125,0.0,0.0,0.0
94,1696244965101,-0.06542969,0.12695312,-1.0019531,-0.4375,0.375,0.09375,0.0,0.0,0.0
95,1696244965153,-0.06640625,0.11425781,-1.0107422,0.0,0.1875,0.03125,0.0,0.0,0.0
96,1696244965184,-0.06933594,0.1171875,-1.0078125,-0.0625,0.0,0.09375,0.0,0.0,0.0
97,1696244965212,-0.05859375,0.11425781,-1.0019531,-0.125,-0.0625,-0.15625,0.0,0.0,0.0
98,1696244965274,-0.06542969,0.11328125,-0.9951172,0.0625,0.1875,-0.15625,0.0,0.0,0.0
99,1696244965303,-0.06640625,0.11816406,-1.0048828,-0.0625,-0.0625,0.03125,0.0,0.0,0.0
100,1696244965332,-0.06542969,0.12207031,-1.0097656,-0.0625,-0.0625,-0.09375,0.0,0.0,0.0
101,1696244965392,-0.06933594,0.11621094,-1.0107422,0.0,-0.125,-0.15625,0.0,0.0,0.0
102,1696244965422,-0.057617188,0.1171875,-1.0087891,-0.0625,-0.1875,-0.03125,-78.3125,58.375,-89.75
103,1696244965453,-0.06347656,0.12109375,-1.0019531,-0.0625,-0.0625,-0.09375,0.0,0.0,0.0
104,1696244965515,-0.06347656,0.11621094,-1.0068359,0.0,0.0625,0.09375,0.0,0.0,0.0
105,1696244965542,-0.057617188,0.12402344,-1.0087891,-0.0625,-0.0625,-0.15625,0.0,0.0,0.0
106,1696244965573,-0.06933594,0.11328125,-1.0087891,0.0,0.0625,0.03125,0.0,0.0,0.0
107,1696244965632,-0.059570312,0.12988281,-0.99316406,-0.125,-0.0625,-0.09375,0.0,0.0,0.0
108,1696244965664,-0.061523438,0.11816406,-1.0107422,-0.125,-0.3125,-0.03125,0.0,0.0,0.0
109,1696244965695,-0.06640625,0.123046875,-1.0126953,-0.0625,-0.1875,-0.03125,0.0,0.0,0.0
110,1696244965753,-0.05859375,0.12597656,-1.0058594,-0.25,-0.3125,0.09375,0.0,0.0,0.0
111,1696244965783,-0.061523438,0.11035156,-1.0068359,-0.3125,-0.0625,-0.03125,0.0,0.0,0.0
112,1696244965812,-0.068359375,0.11816406,-1.0048828,-0.375,-0.25,0.09375,0.0,0.0,0.0
113,1696244965872,-0.061523438,0.12109375,-0.9892578,-0.1875,-0.0625,-0.09375,0.0,0.0,0.0
114,1696244965903,-0.0625,0.11816406,-1.0126953,0.0,0.0625,0.09375,-78.875,57.8125,-89.875
115,1696244965932,-0.0625,0.11425781,-1.0068359,-0.125,0.0,0.09375,0.0,0.0,0.0
116,1696244965994,-0.057617188,0.11621094,-0.99902344,0.0,0.0625,0.03125,0.0,0.0,0.0
117,1696244966020,-0.06347656,0.125,-1.0048828,-0.0625,0.0,0.03125,0.0,0.0,0.0
118,1696244966053,-0.061523438,0.115234375,-1.0195312,-0.0625,-0.0625,0.03125,0.0,0.0,0.0
119,1696244966112,-0.06347656,0.119140625,-0.99902344,-0.0625,-0.0625,0.03125,0.0,0.0,0.0
120,1696244966143,-0.06738281,0.115234375,-1.0273438,-0.375,0.375,-0.03125,0.0,0.0,0.0
121,1696244966177,-0.059570312,0.12597656,-0.99902344,-0.3125,0.1875,0.09375,0.0,0.0,0.0
122,1696244966235,-0.06347656,0.123046875,-1.0,-0.3125,-0.1875,0.03125,0.0,0.0,0.0
123,1696244966263,-0.055664062,0.12207031,-1.0078125,-0.125,-0.125,-0.09375,0.0,0.0,0.0
124,1696244966293,-0.064453125,0.12109375,-1.0019531,-0.0625,-0.0625,0.09375,0.0,0.0,0.0
125,1696244966354,-0.05859375,0.1171875,-1.0,-0.1875,0.0,0.09375,0.0,0.0,0.0
126,1696244966384,-0.057617188,0.12109375,-1.0048828,0.0,0.0625,-0.09375,-78.75,57.625,-89.75
127,1696244966412,-0.056640625,0.123046875,-1.0048828,-0.0625,-0.125,-0.09375,0.0,0.0,0.0
128,1696244966475,-0.06542969,0.11425781,-1.0068359,-0.125,-0.0625,-0.03125,0.0,0.0,0.0
129,1696244966504,-0.059570312,0.1171875,-1.0019531,-0.0625,0.0625,-0.09375,0.0,0.0,0.0
130,1696244966536,-0.056640625,0.12109375,-1.0136719,-0.125,0.125,0.03125,0.0,0.0,0.0
131,1696244966593,-0.061523438,0.12402344,-1.0136719,-0.3125,-0.125,-0.09375,0.0,0.0,0.0
