,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,-0.23535156,-0.14263916,0.96136475,-2.109375,-4.3125,-0.203125
1,1697606005,-0.25048828,-0.14215088,0.9581909,-3.671875,-4.640625,0.03125
2,1697606045,-0.25317383,-0.15216064,0.96698,-2.203125,-3.859375,-0.515625
3,1697606085,-0.25170898,-0.13873291,0.95965576,-2.28125,-4.421875,-0.265625
4,1697606125,-0.27172852,-0.13165283,0.95477295,-3.015625,-1.90625,-0.078125
5,1697606165,-0.26098633,-0.1260376,0.965271,-2.328125,-2.203125,-0.296875
6,1697606205,-0.26611328,-0.13043213,0.9640503,-2.078125,-2.84375,-0.296875
7,1697606245,-0.2722168,-0.13067627,0.961853,-1.59375,-2.578125,-0.171875
8,1697606285,-0.26391602,-0.12408447,0.95770264,-2.140625,-2.9375,-0.03125
9,1697606325,-0.26757812,-0.13018799,0.9569702,-2.109375,-3.1875,-0.171875
10,1697606365,-0.28076172,-0.12506104,0.9574585,-1.515625,-2.703125,-0.109375
11,1697606405,-0.27783203,-0.11260986,0.95721436,-0.296875,-1.953125,-0.171875
12,1697606445,-0.2783203,-0.10992432,0.9450073,-0.984375,-0.84375,-0.171875
13,1697606485,-0.2849121,-0.1182251,0.9467163,0.015625,2.328125,-0.390625
14,1697606525,-0.27124023,-0.11846924,0.95428467,1.734375,4.078125,0.046875
15,1697606565,-0.27368164,-0.12628174,0.9503784,2.40625,4.359375,-0.015625
16,1697606605,-0.26464844,-0.13458252,0.9633179,3.015625,5.578125,-0.234375
17,1697606645,-0.25341797,-0.13922119,0.96624756,4.0625,6.15625,-0.28125
18,1697606685,-0.24414062,-0.13946533,0.97161865,3.03125,3.578125,-0.203125
19,1697606725,-0.2446289,-0.14068604,0.96502686,1.53125,2.3125,-0.0625
20,1697606765,-0.23779297,-0.14190674,0.97161865,3.21875,3.1875,0.109375
21,1697606805,-0.23803711,-0.15533447,0.9743042,0.6875,1.6875,-0.09375
22,1697606845,-0.234375,-0.15118408,0.96868896,0.9375,3.421875,-0.3125
23,1697606885,-0.21875,-0.15362549,0.9664917,1.296875,3.78125,-0.078125
24,1697606925,-0.22314453,-0.15631104,0.96990967,0.171875,4.25,-0.03125
25,1697606965,-0.21044922,-0.15704346,0.96990967,0.46875,3.234375,-0.25
26,1697607005,-0.20458984,-0.15289307,0.9657593,-0.0625,1.765625,0.03125
27,1697607045,-0.20507812,-0.16021729,0.97576904,0.90625,2.546875,-0.140625
28,1697607085,-0.20678711,-0.16021729,0.9660034,0.53125,0.828125,0.0625
29,1697607125,-0.20825195,-0.16607666,0.9755249,0.765625,0.1875,0.015625
30,1697607165,-0.19360352,-0.16534424,0.96746826,0.625,0.171875,-0.03125
31,1697607205,-0.20117188,-0.16802979,0.9682007,1.21875,1.3125,0.109375
32,1697607245,-0.19335938,-0.16143799,0.9682007,0.203125,0.328125,-0.21875
33,1697607285,-0.20239258,-0.16998291,0.96746826,0.546875,0.9375,-0.25
34,1697607325,-0.19384766,-0.16192627,0.9682007,0.59375,0.078125,-0.03125
35,1697607365,-0.1928711,-0.17340088,0.97332764,0.46875,0.484375,0.125
36,1697607405,-0.18603516,-0.1716919,0.9701538,0.53125,0.46875,0.109375
37,1697607445,-0.18945312,-0.17095947,0.9706421,0.3125,0.046875,0.140625
38,1697607485,-0.18432617,-0.17364502,0.96868896,0.15625,-0.6875,-0.125
39,1697607525,-0.19604492,-0.1807251,0.9730835,0.125,-0.328125,-0.140625
40,1697607565,-0.19262695,-0.17779541,0.97454834,-0.21875,-0.625,0.234375
41,1697607605,-0.21484375,-0.17315674,0.95355225,-4.703125,-5.46875,-0.375
42,1697607645,-0.2084961,-0.16851807,0.96868896,-1.578125,-3.203125,-0.28125
43,1697607685,-0.22143555,-0.15875244,0.9567261,-2.078125,-2.953125,-0.0625
44,1697607725,-0.22558594,-0.1572876,0.96868896,-2.703125,-3.25,-0.21875
45,1697607765,-0.23217773,-0.1531372,0.9657593,-2.640625,-3.75,-0.0625
46,1697607805,-0.23925781,-0.14898682,0.9706421,-2.375,-2.828125,-0.0625
47,1697607845,-0.24194336,-0.14996338,0.96014404,-2.46875,-3.296875,0.0
48,1697607885,-0.23999023,-0.15435791,0.9694214,-2.40625,-3.265625,-0.046875
49,1697607925,-0.23730469,-0.15167236,0.9694214,-2.25,-3.53125,-0.375
50,1697607965,-0.24316406,-0.13677979,0.96673584,-1.46875,-3.8125,-0.28125
51,1697608005,-0.25585938,-0.14215088,0.9557495,-1.984375,-4.15625,-0.015625
52,1697608045,-0.25561523,-0.14263916,0.9569702,-2.546875,-4.0625,-0.140625
53,1697608085,-0.26245117,-0.13482666,0.963562,-2.28125,-3.96875,-0.078125
54,1697608125,-0.2697754,-0.1350708,0.96087646,-2.421875,-4.0,0.03125
55,1697608165,-0.27612305,-0.1404419,0.9606323,-2.09375,-3.296875,-0.09375
56,1697608205,-0.27612305,-0.1338501,0.9525757,-2.078125,-2.9375,-0.203125
57,1697608245,-0.27172852,-0.1260376,0.9545288,-1.4375,-3.28125,-0.390625
58,1697608285,-0.2788086,-0.12921143,0.9515991,-1.1875,-2.015625,-0.375
59,1697608325,-0.28076172,-0.12750244,0.94329834,-1.0,-1.03125,-0.25
60,1697608365,-0.27856445,-0.12652588,0.9484253,0.21875,0.515625,-0.171875
61,1697608405,-0.2854004,-0.121154785,0.95599365,1.59375,3.265625,-0.25
62,1697608445,-0.26245117,-0.13677979,0.9550171,1.6875,5.078125,-0.40625
63,1697608485,-0.25683594,-0.1404419,0.9616089,3.140625,6.015625,-0.40625
64,1697608525,-0.24194336,-0.14483643,0.96746826,2.484375,5.78125,-0.25
65,1697608565,-0.23706055,-0.144104,0.9701538,1.65625,3.671875,-0.375
66,1697608605,-0.23168945,-0.14068604,0.97039795,1.796875,4.296875,-0.234375
67,1697608645,-0.2133789,-0.1560669,0.9633179,1.453125,3.46875,0.125
68,1697608685,-0.21582031,-0.16241455,0.9682007,1.71875,1.625,0.296875
69,1697608725,-0.21508789,-0.1663208,0.96380615,1.09375,0.59375,0.078125
70,1697608765,-0.21533203,-0.16436768,0.9711304,1.75,1.65625,-0.125
71,1697608805,-0.2109375,-0.16534424,0.97039795,1.546875,2.703125,-0.015625
72,1697608845,-0.20385742,-0.16485596,0.9689331,0.546875,0.65625,-0.046875
73,1697608885,-0.20874023,-0.16900635,0.9747925,0.84375,0.859375,-0.0625
74,1697608925,-0.20214844,-0.17486572,0.9689331,0.484375,0.515625,0.0625
75,1697608965,-0.20483398,-0.1729126,0.9701538,0.484375,1.34375,-0.03125
76,1697609005,-0.19824219,-0.1765747,0.9660034,0.734375,1.203125,0.03125
77,1697609045,-0.19873047,-0.17584229,0.97528076,0.375,0.953125,-0.171875
78,1697609085,-0.19848633,-0.17144775,0.96551514,0.65625,0.6875,-0.046875
79,1697609125,-0.19580078,-0.17486572,0.96698,0.546875,0.546875,-0.125
80,1697609165,-0.19873047,-0.17877197,0.9682007,0.859375,0.671875,0.15625
81,1697609205,-0.20043945,-0.17926025,0.9684448,0.0625,1.171875,0.203125
82,1697609245,-0.18530273,-0.17559814,0.9743042,-0.46875,0.5,0.1875
83,1697609285,-0.17163086,-0.18365479,0.98431396,1.21875,-0.859375,-0.3125
84,1697609325,-0.19702148,-0.18804932,0.97576904,-1.75,-4.265625,-0.0625
85,1697609365,-0.19482422,-0.1897583,0.97332764,-1.4375,-2.328125,-0.625
86,1697609405,-0.19506836,-0.17877197,0.97332764,-0.6875,-1.75,-0.015625
87,1697609445,-0.21313477,-0.17755127,0.9701538,-2.03125,-2.890625,0.03125
88,1697609485,-0.20922852,-0.16973877,0.9779663,-2.234375,-4.234375,0.015625
89,1697609525,-0.2121582,-0.16827393,0.96380615,-3.03125,-4.40625,0.15625
90,1697609565,-0.21899414,-0.17340088,0.9723511,-2.703125,-3.703125,0.015625
91,1697609605,-0.22167969,-0.16046143,0.9555054,-3.171875,-4.9375,0.296875
92,1697609645,-0.22192383,-0.17144775,0.9657593,-3.390625,-3.984375,-0.046875
93,1697609685,-0.22021484,-0.15533447,0.96673584,-2.375,-4.109375,-0.171875
94,1697609725,-0.23339844,-0.15777588,0.96307373,-1.96875,-3.921875,-0.3125
95,1697609765,-0.2290039,-0.14923096,0.9581909,-2.71875,-4.15625,-0.171875
96,1697609805,-0.23828125,-0.1453247,0.9603882,-2.296875,-4.796875,-0.171875
97,1697609845,-0.25219727,-0.15093994,0.96502686,-2.40625,-4.609375,-0.078125
98,1697609885,-0.2565918,-0.14654541,0.95892334,-2.59375,-4.109375,0.015625
99,1697609925,-0.2619629,-0.14263916,0.95965576,-2.75,-3.890625,-0.078125
100,1697609965,-0.26782227,-0.13726807,0.9694214,-2.4375,-3.578125,-0.28125
101,1697610005,-0.26171875,-0.13653564,0.9606323,-2.078125,-3.734375,-0.453125
