timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
1695645540808,-0.96875,0.22851562,0.0087890625,-0.875,42.0625,-6.9375,-100.0625,18.8125,-87.625,66
1695645540848,-1.0126953,0.13574219,-0.14160156,-11.9375,-15.78125,7.78125,0.0,0.0,0.0,67
1695645540888,-0.99316406,0.016601562,-0.18847656,24.34375,-4.375,14.5625,0.0,0.0,0.0,68
1695645540928,-0.9873047,0.080078125,-0.10546875,39.46875,16.5,10.46875,0.0,0.0,0.0,69
1695645540968,-1.0683594,0.18652344,0.1015625,31.78125,43.34375,9.375,0.0,0.0,0.0,70
1695645541008,-0.9980469,-0.061523438,0.11816406,-48.71875,4.09375,12.84375,0.0,0.0,0.0,71
1695645541048,-1.1171875,-0.0625,-0.13378906,22.5625,-55.09375,-5.78125,0.0,0.0,0.0,72
1695645541088,-1.0898438,0.15917969,-0.005859375,45.6875,-4.375,-12.1875,0.0,0.0,0.0,73
1695645541128,-0.80566406,0.71875,-0.2578125,15.53125,-46.4375,-2.59375,0.0,0.0,0.0,74
1695645541168,-0.9941406,0.328125,-0.296875,-6.25,-15.3125,7.125,0.0,0.0,0.0,75
1695645541208,-1.1298828,-0.045898438,-0.11035156,-2.09375,-7.65625,-1.96875,0.0,0.0,0.0,76
1695645541248,-1.0898438,0.029296875,0.06738281,-29.5,16.5,-27.1875,0.0,0.0,0.0,77
1695645541288,-1.0195312,0.2783203,0.12011719,-40.1875,-5.09375,-44.34375,-98.6875,18.3125,-88.125,78
1695645541328,-0.8457031,0.28808594,-0.24804688,26.15625,-46.1875,-15.90625,0.0,0.0,0.0,79
1695645541368,-0.8886719,0.107421875,-0.20507812,14.5,-7.96875,-7.46875,0.0,0.0,0.0,80
1695645541408,-1.0644531,-0.0546875,0.08886719,9.8125,6.5625,-12.65625,0.0,0.0,0.0,81
1695645541448,-0.88964844,0.27929688,-0.10449219,32.8125,-14.1875,-22.125,0.0,0.0,0.0,82
1695645541488,-0.80371094,0.19628906,-0.043945312,45.09375,-6.8125,-1.9375,0.0,0.0,0.0,83
1695645541528,-0.9423828,0.07714844,-0.08984375,20.59375,1.65625,-4.25,0.0,0.0,0.0,84
1695645541568,-0.89453125,0.28320312,-0.08691406,17.875,12.59375,6.3125,0.0,0.0,0.0,85
1695645541608,-0.90625,0.29785156,-0.11328125,23.28125,14.25,21.75,0.0,0.0,0.0,86
1695645541648,-1.203125,0.053710938,0.021484375,7.78125,26.25,18.28125,0.0,0.0,0.0,87
1695645541688,-0.9296875,0.13867188,-0.111328125,-51.34375,0.3125,-9.90625,0.0,0.0,0.0,88
1695645541728,-0.9716797,0.12011719,-0.05859375,-29.875,10.53125,-7.125,0.0,0.0,0.0,89
1695645541768,-1.1474609,0.0703125,-0.18359375,-2.46875,-18.90625,-3.75,0.0,0.0,0.0,90
1695645541808,-0.95703125,0.17773438,-0.18847656,15.84375,0.8125,0.21875,-101.25,18.625,-89.125,91
1695645541848,-1.0087891,0.16113281,-0.18066406,-25.21875,8.8125,-1.875,0.0,0.0,0.0,92
1695645541888,-0.9482422,0.123046875,-0.16113281,-0.6875,6.71875,5.59375,0.0,0.0,0.0,93
1695645541928,-0.9560547,0.18164062,-0.09277344,-16.9375,20.15625,6.0,0.0,0.0,0.0,94
1695645541968,-1.0253906,0.060546875,-0.08984375,-21.4375,8.5,7.65625,0.0,0.0,0.0,95
1695645542008,-0.98046875,-0.068359375,-0.111328125,11.21875,-3.03125,8.5,0.0,0.0,0.0,96
1695645542048,-1.0205078,0.059570312,-0.125,9.5,9.28125,1.5625,0.0,0.0,0.0,97
1695645542088,-0.98339844,0.12109375,-0.09667969,-5.40625,11.0625,-1.0,0.0,0.0,0.0,98
1695645542128,-0.9716797,0.1484375,-0.09375,-7.03125,9.34375,5.78125,0.0,0.0,0.0,99
1695645542168,-0.9716797,0.22949219,-0.11621094,-10.40625,15.46875,10.96875,0.0,0.0,0.0,100
1695645542208,-0.93652344,0.15917969,-0.10839844,-19.3125,19.3125,16.6875,0.0,0.0,0.0,101
1695645542248,-1.0498047,-0.0126953125,-0.08984375,-13.375,10.9375,20.84375,0.0,0.0,0.0,102
1695645542288,-1.1767578,-0.08886719,-0.068359375,20.59375,-8.28125,14.8125,-99.4375,20.875,-90.9375,103
1695645542328,-1.0029297,0.18261719,-0.005859375,-15.65625,24.0,-1.75,0.0,0.0,0.0,104
1695645542368,-1.0,0.31054688,-0.033203125,-49.46875,-14.25,-4.90625,0.0,0.0,0.0,105
1695645542408,-1.0664062,0.030273438,-0.018554688,-20.59375,-27.5,-3.03125,0.0,0.0,0.0,106
1695645542448,-0.94140625,0.16015625,-0.13769531,23.09375,-37.59375,-7.125,0.0,0.0,0.0,107
1695645542488,-0.9580078,0.4560547,-0.31835938,2.40625,-34.84375,-10.15625,0.0,0.0,0.0,108
1695645542528,-0.9873047,0.09863281,-0.0029296875,-28.59375,9.1875,-13.15625,0.0,0.0,0.0,109
1695645542568,-1.0703125,0.046875,0.14746094,-31.875,4.28125,-22.375,0.0,0.0,0.0,110
1695645542608,-0.8359375,0.453125,-0.2734375,21.53125,-51.0625,-11.3125,0.0,0.0,0.0,111
1695645542648,-0.9169922,0.26464844,-0.20117188,28.125,-9.9375,7.96875,0.0,0.0,0.0,112
1695645542688,-1.1279297,0.013671875,0.034179688,-2.09375,19.0625,-0.6875,0.0,0.0,0.0,113
1695645542728,-1.0039062,0.17382812,0.08984375,-20.34375,16.125,-21.625,0.0,0.0,0.0,114
1695645542768,-0.92285156,0.2265625,0.049804688,5.84375,-14.1875,-13.6875,0.0,0.0,0.0,115
1695645542808,-0.99902344,0.028320312,0.051757812,-5.09375,-15.53125,-12.0625,-102.0,17.875,-84.375,116
1695645542848,-0.71777344,0.36035156,-0.49414062,15.28125,-34.09375,-4.96875,0.0,0.0,0.0,117
1695645542888,-0.98828125,0.33496094,-0.19238281,39.46875,27.3125,18.09375,0.0,0.0,0.0,118
1695645542928,-1.3037109,-0.19042969,0.2421875,3.40625,36.59375,5.59375,0.0,0.0,0.0,119
1695645542968,-0.75,0.21289062,-0.10546875,16.625,-15.53125,-6.4375,0.0,0.0,0.0,120
1695645543008,-0.7138672,0.23046875,-0.083984375,37.875,-6.21875,5.15625,0.0,0.0,0.0,121
1695645543048,-1.2998047,0.18945312,-0.034179688,60.71875,-8.03125,9.84375,0.0,0.0,0.0,122
1695645543088,-1.0224609,0.095703125,0.026367188,-14.0625,26.9375,0.6875,0.0,0.0,0.0,123
1695645543128,-0.87402344,0.19140625,-0.025390625,-18.09375,22.84375,-9.4375,0.0,0.0,0.0,124
1695645543168,-1.0439453,0.06542969,-0.1953125,-5.40625,-10.84375,-5.65625,0.0,0.0,0.0,125
1695645543208,-1.03125,0.046875,-0.20019531,30.6875,-5.0,-4.5,0.0,0.0,0.0,126
1695645543248,-1.0585938,0.19921875,-0.22851562,-9.65625,17.0625,-2.03125,0.0,0.0,0.0,127
1695645543288,-0.9628906,0.17480469,-0.17480469,-11.9375,25.40625,-2.28125,-101.5625,19.0625,-88.125,128
1695645543328,-0.93359375,0.21386719,-0.013671875,4.3125,32.84375,-5.65625,0.0,0.0,0.0,129
1695645543368,-1.0136719,0.21386719,-0.11035156,-15.90625,4.59375,-1.0625,0.0,0.0,0.0,130
1695645543408,-0.9970703,0.107421875,-0.16601562,-15.40625,2.75,7.15625,0.0,0.0,0.0,131
1695645543448,-0.9941406,-0.033203125,-0.20703125,5.78125,2.28125,9.625,0.0,0.0,0.0,132
