timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696176308291,-0.06347656,0.083984375,-0.9628906,0.3125,0.03125,-0.15625,0.0,0.0,0.0
1696176308331,-0.06542969,0.09472656,-0.97753906,0.0625,0.15625,-0.09375,0.0,0.0,0.0
1696176308371,-0.053710938,0.08984375,-0.98046875,-0.125,-0.03125,0.09375,0.0,0.0,0.0
1696176308411,-0.057617188,0.09765625,-0.95703125,-0.125,-0.21875,0.09375,0.0,0.0,0.0
1696176308451,-0.061523438,0.103515625,-0.9609375,0.0,-0.21875,-0.03125,0.0,0.0,0.0
1696176308491,-0.06542969,0.08984375,-0.9658203,0.0,-0.03125,-0.03125,0.0,0.0,0.0
1696176308531,-0.059570312,0.09277344,-0.96484375,0.0625,0.03125,-0.03125,0.0,0.0,0.0
1696176308571,-0.064453125,0.099609375,-0.9707031,0.0625,0.09375,-0.03125,0.0,0.0,0.0
1696176308611,-0.064453125,0.09082031,-0.9638672,-0.1875,0.03125,-0.03125,0.0,0.0,0.0
1696176308651,-0.055664062,0.095703125,-0.98046875,0.0625,-0.15625,-0.03125,0.0,0.0,0.0
1696176308691,-0.06347656,0.09277344,-0.9746094,-0.0625,-0.15625,-0.09375,0.0,0.0,0.0
1696176308731,-0.06738281,0.09472656,-0.96972656,-0.1875,-0.09375,0.03125,0.0,0.0,0.0
1696176308771,-0.056640625,0.08984375,-0.95410156,-0.3125,0.03125,0.09375,0.0,0.0,0.0
1696176308811,-0.06347656,0.10253906,-0.953125,-0.125,-0.21875,0.03125,0.0,0.0,0.0
1696176308851,-0.06640625,0.09472656,-0.96191406,0.0,-0.03125,-0.03125,0.0,0.0,0.0
1696176308891,-0.06542969,0.0859375,-0.9667969,0.0,0.03125,0.09375,0.0,0.0,0.0
1696176308931,-0.05859375,0.10058594,-0.96484375,0.125,0.09375,-0.03125,0.0,0.0,0.0
1696176308971,-0.057617188,0.099609375,-0.9580078,-0.125,-0.15625,-0.15625,0.0,0.0,0.0
1696176309011,-0.06933594,0.09667969,-0.95703125,-0.0625,-0.09375,0.03125,0.0,0.0,0.0
1696176309051,-0.056640625,0.095703125,-0.98339844,-0.125,0.03125,-0.03125,0.0,0.0,0.0
1696176309091,-0.06640625,0.08496094,-0.9746094,-0.125,-0.03125,-0.09375,0.0,0.0,0.0
1696176309131,-0.072265625,0.095703125,-0.97265625,-0.1875,-0.15625,-0.03125,0.0,0.0,0.0
1696176309171,-0.059570312,0.10058594,-0.9609375,-0.0625,-0.21875,0.03125,0.0,0.0,0.0
1696176309211,-0.0625,0.09277344,-0.9707031,0.0625,0.03125,0.03125,0.0,0.0,0.0
1696176309251,-0.06347656,0.08496094,-0.95703125,0.0,0.15625,-0.09375,0.0,0.0,0.0
1696176309291,-0.061523438,0.09863281,-0.9560547,-0.0625,-0.15625,0.03125,0.0,0.0,0.0
1696176309331,-0.060546875,0.10253906,-0.9667969,0.0,-0.15625,-0.09375,0.0,0.0,0.0
1696176309371,-0.0703125,0.1015625,-0.9746094,-0.125,-0.03125,-0.03125,0.0,0.0,0.0
1696176309411,-0.06640625,0.087890625,-0.95410156,-0.1875,0.34375,-0.03125,0.0,0.0,0.0
1696176309451,-0.06347656,0.08886719,-0.9746094,-0.125,0.15625,0.03125,0.0,0.0,0.0
1696176309491,-0.06738281,0.10253906,-0.9580078,0.125,0.03125,0.03125,0.0,0.0,0.0
1696176309531,-0.0625,0.091796875,-0.9560547,0.125,0.09375,-0.15625,0.0,0.0,0.0
1696176309571,-0.06347656,0.09863281,-0.9580078,0.125,0.15625,-0.09375,0.0,0.0,0.0
1696176309611,-0.06347656,0.095703125,-0.9638672,0.125,-0.21875,0.09375,0.0,0.0,0.0
1696176309651,-0.057617188,0.095703125,-0.95996094,0.0625,-0.03125,-0.03125,0.0,0.0,0.0
1696176309691,-0.059570312,0.091796875,-0.9794922,0.125,0.28125,0.09375,0.0,0.0,0.0
1696176309731,-0.064453125,0.10058594,-0.96875,0.1875,0.15625,-0.03125,0.0,0.0,0.0
1696176309771,-0.0703125,0.091796875,-0.9716797,0.25,-0.09375,-0.03125,0.0,0.0,0.0
1696176309811,-0.060546875,0.10449219,-0.96484375,0.1875,0.21875,0.03125,0.0,0.0,0.0
1696176309851,-0.0625,0.087890625,-0.96777344,0.0625,0.28125,-0.03125,0.0,0.0,0.0
1696176309891,-0.061523438,0.09277344,-0.96484375,0.0,-0.15625,-0.09375,0.0,0.0,0.0
1696176309931,-0.06738281,0.10058594,-0.9746094,0.0,-0.03125,0.03125,0.0,0.0,0.0
1696176309971,-0.06738281,0.09082031,-0.9667969,0.0625,0.09375,-0.09375,0.0,0.0,0.0
1696176310011,-0.06738281,0.09277344,-0.96777344,0.1875,0.21875,0.03125,0.0,0.0,0.0
1696176310051,-0.061523438,0.09082031,-0.9658203,0.0,-0.03125,-0.09375,0.0,0.0,0.0
1696176310091,-0.06347656,0.095703125,-0.96777344,0.0625,0.03125,-0.09375,0.0,0.0,0.0
1696176310131,-0.06640625,0.09667969,-0.97265625,0.1875,-0.03125,-0.09375,0.0,0.0,0.0
1696176310171,-0.0625,0.09863281,-0.9794922,0.0625,0.28125,0.09375,0.0,0.0,0.0
1696176310211,-0.06347656,0.09375,-0.96875,0.0625,0.28125,0.03125,0.0,0.0,0.0
1696176310251,-0.0625,0.08886719,-0.9589844,0.125,0.03125,-0.15625,0.0,0.0,0.0
1696176310291,-0.05859375,0.10058594,-0.9716797,0.125,-0.03125,-0.03125,0.0,0.0,0.0
1696176310331,-0.06933594,0.10058594,-0.96191406,0.0625,-0.03125,-0.09375,0.0,0.0,0.0
1696176310371,-0.061523438,0.09375,-0.9746094,0.125,-0.03125,-0.03125,0.0,0.0,0.0
1696176310411,-0.06347656,0.09863281,-0.96191406,0.1875,-0.03125,-0.03125,0.0,0.0,0.0
1696176310451,-0.0625,0.09863281,-0.95996094,0.09375,0.1875,-0.0625,0.0,0.0,0.0
1696176310491,-0.059570312,0.09375,-0.9609375,0.03125,0.125,-0.0625,0.0,0.0,0.0
1696176310531,-0.06542969,0.10058594,-0.9716797,-0.03125,-0.15625,0.03125,0.0,0.0,0.0
1696176310571,-0.060546875,0.09082031,-0.97265625,0.09375,-0.09375,0.0,0.0,0.0,0.0
1696176310611,-0.06347656,0.095703125,-0.96484375,0.03125,-0.03125,-0.0625,0.0,0.0,0.0
1696176310651,-0.061523438,0.09375,-0.97558594,-0.09375,-0.15625,-0.125,0.0,0.0,0.0
1696176310691,-0.0625,0.1015625,-0.96972656,-0.09375,-0.09375,0.0,0.0,0.0,0.0
1696176310731,-0.061523438,0.099609375,-0.9589844,-0.15625,-0.09375,-0.125,0.0,0.0,0.0
1696176310771,-0.060546875,0.08984375,-0.95996094,-0.03125,-0.09375,0.0,0.0,0.0,0.0
1696176310811,-0.055664062,0.09375,-0.97265625,0.03125,-0.09375,-0.0625,0.0,0.0,0.0
1696176310851,-0.060546875,0.09667969,-0.9746094,-0.09375,-0.21875,0.09375,0.0,0.0,0.0
1696176310891,-0.061523438,0.09277344,-0.9736328,-0.09375,-0.15625,-0.0625,0.0,0.0,0.0
1696176310931,-0.061523438,0.091796875,-0.96972656,-0.15625,-0.21875,-0.0625,0.0,0.0,0.0
1696176310971,-0.06347656,0.09765625,-0.96972656,-0.09375,-0.15625,0.09375,0.0,0.0,0.0
1696176311011,-0.0625,0.1015625,-0.9638672,0.03125,-0.03125,0.09375,0.0,0.0,0.0
1696176311051,-0.0625,0.09277344,-0.9658203,-0.28125,0.3125,0.09375,0.0,0.0,0.0
1696176311091,-0.056640625,0.0859375,-0.9658203,-0.28125,-0.03125,0.0,0.0,0.0,0.0
1696176311131,-0.057617188,0.091796875,-0.94921875,-0.15625,-0.21875,0.03125,0.0,0.0,0.0
1696176311171,-0.057617188,0.09667969,-0.9824219,-0.03125,-0.15625,-0.0625,0.0,0.0,0.0
1696176311211,-0.064453125,0.095703125,-0.96191406,-0.09375,-0.09375,0.0,0.0,0.0,0.0
1696176311251,-0.064453125,0.10058594,-0.96191406,-0.15625,-0.09375,-0.0625,0.0,0.0,0.0
1696176311291,-0.060546875,0.10058594,-0.9707031,-0.03125,-0.21875,0.03125,0.0,0.0,0.0
1696176311331,-0.06347656,0.099609375,-0.9628906,-0.09375,-0.09375,-0.1875,0.0,0.0,0.0
1696176311371,-0.053710938,0.09375,-0.9716797,-0.09375,0.0,0.03125,0.0,0.0,0.0
1696176311411,-0.068359375,0.09765625,-0.9765625,-0.03125,-0.03125,0.03125,0.0,0.0,0.0
1696176311451,-0.057617188,0.095703125,-0.96191406,-0.09375,-0.15625,0.03125,0.0,0.0,0.0
1696176311491,-0.06738281,0.09765625,-0.9707031,-0.21875,-0.15625,0.0,0.0,0.0,0.0
1696176311531,-0.059570312,0.09863281,-0.97753906,-0.15625,-0.09375,0.03125,0.0,0.0,0.0
1696176311571,-0.06347656,0.09277344,-0.97753906,-0.15625,-0.09375,0.0,0.0,0.0,0.0
1696176311611,-0.059570312,0.10449219,-0.9824219,-0.28125,-0.09375,0.0,0.0,0.0,0.0
1696176311651,-0.0546875,0.099609375,-0.9638672,-0.15625,-0.09375,0.0,0.0,0.0,0.0
1696176311691,-0.061523438,0.099609375,-0.96484375,-0.03125,-0.03125,0.0,0.0,0.0,0.0
1696176311731,-0.06347656,0.10449219,-0.9736328,-0.09375,-0.09375,0.09375,0.0,0.0,0.0
1696176311771,-0.059570312,0.09472656,-0.9716797,-0.09375,-0.34375,0.03125,0.0,0.0,0.0
1696176311811,-0.064453125,0.10449219,-0.96777344,-0.09375,-0.15625,0.0,0.0,0.0,0.0
1696176311851,-0.055664062,0.09667969,-0.96875,-0.28125,0.1875,0.03125,0.0,0.0,0.0
1696176311891,-0.0625,0.09863281,-0.9658203,-0.03125,0.0,-0.0625,0.0,0.0,0.0
1696176311931,-0.053710938,0.09082031,-0.9716797,0.09375,-0.15625,0.0,0.0,0.0,0.0
1696176311971,-0.059570312,0.09863281,-0.96875,0.15625,0.0,-0.0625,0.0,0.0,0.0
1696176312011,-0.06738281,0.09472656,-0.97558594,0.15625,0.125,-0.0625,0.0,0.0,0.0
1696176312051,-0.0703125,0.09277344,-0.9707031,-0.03125,-0.09375,-0.125,0.0,0.0,0.0
1696176312091,-0.06640625,0.09375,-0.9667969,-0.09375,-0.15625,-0.0625,0.0,0.0,0.0
1696176312131,-0.057617188,0.10058594,-0.95996094,0.03125,0.125,0.03125,0.0,0.0,0.0
1696176312171,-0.06933594,0.10058594,-0.96484375,0.15625,0.0,0.0,0.0,0.0,0.0
1696176312211,-0.0625,0.1015625,-0.9707031,0.03125,-0.03125,-0.0625,0.0,0.0,0.0
1696176312251,-0.061523438,0.09082031,-0.9638672,0.09375,-0.15625,0.03125,0.0,0.0,0.0
1696176312291,-0.06933594,0.103515625,-0.97265625,0.09375,0.0,0.03125,0.0,0.0,0.0
1696176312331,-0.061523438,0.09667969,-0.9609375,0.03125,-0.03125,0.03125,0.0,0.0,0.0
1696176312371,-0.0546875,0.08886719,-0.9667969,-0.03125,-0.03125,-0.0625,0.0,0.0,0.0
1696176312411,-0.06542969,0.1015625,-0.9707031,-0.09375,-0.21875,0.0,0.0,0.0,0.0
1696176312451,-0.061523438,0.09765625,-0.98046875,0.15625,-0.03125,0.0,0.0,0.0,0.0
1696176312491,-0.057617188,0.08984375,-0.9707031,-0.03125,0.125,0.03125,0.0,0.0,0.0
1696176312531,-0.06347656,0.08984375,-0.9785156,-0.15625,-0.03125,0.0,0.0,0.0,0.0
