,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1695744813334,-0.7480469,-0.12207031,0.26953125,37.46875,2.90625,6.125,0.0,0.0,0.0
1,1695744813365,-0.70996094,-0.051757812,0.25195312,37.53125,13.6875,3.96875,0.0,0.0,0.0
2,1695744813395,-0.7050781,-0.020507812,0.23535156,44.25,16.5625,9.96875,0.0,0.0,0.0
3,1695744813456,-0.7705078,0.040039062,0.2841797,26.4375,22.375,5.9375,0.0,0.0,0.0
4,1695744813485,-0.7470703,0.08691406,0.33984375,18.875,20.15625,5.15625,0.0,0.0,0.0
5,1695744813517,-1.3623047,0.11328125,0.19921875,58.125,-21.40625,6.1875,0.0,0.0,0.0
6,1695744813574,-1.7880859,0.15820312,0.05859375,56.15625,19.25,11.3125,0.0,0.0,0.0
7,1695744813605,-1.6220703,-0.091796875,0.115234375,34.6875,-12.53125,23.875,0.0,0.0,0.0
8,1695744813635,-1.0224609,-0.052734375,0.10449219,28.6875,-26.8125,4.03125,0.0,0.0,0.0
9,1695744813696,-0.9453125,0.03515625,0.18945312,6.09375,32.875,-20.75,-99.3125,-11.9375,-107.4375
10,1695744813725,-0.8671875,-0.0048828125,0.0078125,-3.21875,44.8125,0.1875,0.0,0.0,0.0
11,1695744813756,-0.9267578,-0.021484375,0.10253906,-24.78125,45.375,12.90625,0.0,0.0,0.0
12,1695744813815,-0.9794922,-0.15234375,0.20703125,-5.65625,25.125,16.5625,0.0,0.0,0.0
13,1695744813845,-0.75878906,-0.2265625,0.20605469,-3.0,11.625,10.5,0.0,0.0,0.0
14,1695744813876,-0.8798828,-0.17773438,0.17089844,31.75,4.46875,8.9375,0.0,0.0,0.0
15,1695744813935,-0.9482422,-0.18261719,0.21679688,47.0625,-6.75,6.5,0.0,0.0,0.0
16,1695744813965,-0.8701172,-0.20410156,0.12597656,36.625,-20.96875,4.90625,0.0,0.0,0.0
17,1695744813995,-0.7216797,-0.13867188,-0.028320312,61.21875,-42.40625,6.0625,0.0,0.0,0.0
18,1695744814056,-0.6044922,-0.049804688,0.125,55.59375,-39.65625,2.6875,0.0,0.0,0.0
19,1695744814085,-0.8730469,0.01171875,0.17578125,32.28125,-6.25,2.15625,0.0,0.0,0.0
20,1695744814115,-1.0498047,-0.17773438,0.1796875,28.4375,10.15625,5.09375,0.0,0.0,0.0
21,1695744814176,-1.0058594,-0.21582031,-0.0068359375,55.125,-41.28125,-12.0,-102.625,-10.0,-107.125
22,1695744814205,-1.4365234,-0.03125,0.27929688,82.21875,-113.625,-54.5625,0.0,0.0,0.0
23,1695744814234,-1.7929688,0.36523438,0.20410156,8.125,-119.65625,-114.125,0.0,0.0,0.0
24,1695744814295,-1.2285156,0.12402344,0.3173828,-9.28125,-73.03125,-85.96875,0.0,0.0,0.0
25,1695744814325,-0.8984375,-0.3203125,0.35546875,71.71875,-45.03125,-42.53125,0.0,0.0,0.0
26,1695744814355,-0.90625,-0.41601562,0.35351562,98.5625,-31.71875,-59.4375,0.0,0.0,0.0
27,1695744814415,-1.0166016,-0.31347656,0.2841797,108.21875,-21.21875,-82.9375,0.0,0.0,0.0
28,1695744814445,-0.9980469,-0.125,0.18652344,113.96875,24.625,-96.1875,0.0,0.0,0.0
29,1695744814475,-0.75878906,0.078125,0.09472656,112.125,44.21875,-48.625,0.0,0.0,0.0
30,1695744814535,-0.65722656,0.046875,0.203125,122.4375,33.90625,-25.0,0.0,0.0,0.0
31,1695744814564,-0.79785156,-0.009765625,0.31347656,96.5,37.1875,-13.09375,0.0,0.0,0.0
32,1695744814595,-0.890625,-0.07910156,0.38476562,76.375,11.5,-14.6875,0.0,0.0,0.0
33,1695744814656,-0.8310547,-0.13183594,0.3486328,29.59375,2.46875,-15.59375,0.0,0.0,0.0
34,1695744814685,-0.86328125,-0.28320312,0.4326172,17.40625,11.625,-12.5,-94.1875,-16.9375,-83.0
35,1695744814715,-0.9296875,-0.3701172,0.4189453,48.15625,26.28125,0.125,0.0,0.0,0.0
36,1695744814777,-0.96875,-0.40429688,0.46289062,62.5,20.78125,-2.53125,0.0,0.0,0.0
37,1695744814807,-0.79003906,-0.3984375,0.3857422,46.6875,29.4375,-13.90625,0.0,0.0,0.0
38,1695744814837,-1.1503906,-0.06347656,0.28222656,63.25,56.0,-33.78125,0.0,0.0,0.0
39,1695744814896,-1.8896484,0.609375,-0.18554688,91.125,79.125,-6.09375,0.0,0.0,0.0
40,1695744814926,-0.90527344,0.05078125,0.0087890625,3.375,-4.96875,22.46875,0.0,0.0,0.0
41,1695744814956,-0.765625,-0.15429688,-0.10058594,54.9375,3.4375,27.90625,0.0,0.0,0.0
42,1695744815076,-0.6855469,-0.11816406,-0.22167969,111.8125,27.90625,12.53125,0.0,0.0,0.0
43,1695744815079,-0.89941406,0.1640625,-0.17578125,88.6875,50.03125,0.9375,0.0,0.0,0.0
44,1695744815080,-1.0761719,0.35546875,0.026367188,2.625,92.0625,-4.9375,0.0,0.0,0.0
45,1695744815137,-0.96972656,0.06347656,0.14648438,-5.4375,5.875,-3.65625,0.0,0.0,0.0
46,1695744815167,-0.9277344,0.10644531,-0.0009765625,15.8125,-2.59375,3.5625,-99.3125,-8.375,-88.875
47,1695744815196,-0.95214844,-0.13964844,-0.0087890625,-1.21875,-2.96875,0.8125,0.0,0.0,0.0
48,1695744815256,-0.8457031,-0.056640625,-0.0078125,-44.90625,13.40625,-9.25,0.0,0.0,0.0
49,1695744815287,-0.8691406,0.032226562,0.038085938,-27.21875,-2.40625,-7.5,0.0,0.0,0.0
50,1695744815318,-0.79589844,0.041992188,0.3173828,-12.9375,-22.1875,-1.375,0.0,0.0,0.0
51,1695744815377,-0.7949219,0.0029296875,0.08691406,-49.25,-15.40625,3.5625,0.0,0.0,0.0
52,1695744815407,-0.7998047,-0.123046875,0.04296875,-13.78125,-34.40625,2.28125,0.0,0.0,0.0
53,1695744815436,-0.7597656,-0.16015625,0.28125,5.75,-37.6875,8.4375,0.0,0.0,0.0
54,1695744815497,-0.9941406,-0.1484375,0.10449219,7.625,-23.09375,14.125,0.0,0.0,0.0
55,1695744815527,-0.7441406,-0.18359375,0.18652344,-5.96875,-8.09375,3.75,0.0,0.0,0.0
56,1695744815557,-0.7871094,0.047851562,0.24804688,-40.9375,-10.84375,-5.59375,0.0,0.0,0.0
57,1695744815617,-0.8046875,0.08300781,0.19628906,-16.84375,2.28125,5.21875,0.0,0.0,0.0
58,1695744815645,-0.9199219,-0.14355469,0.043945312,20.09375,27.1875,18.3125,0.0,0.0,0.0
59,1695744815676,-1.7636719,-0.11816406,0.37890625,22.65625,-119.34375,-44.78125,-97.625,-9.5625,-86.875
60,1695744815736,-1.8837891,0.15039062,0.28027344,-25.8125,-119.84375,-95.9375,0.0,0.0,0.0
61,1695744815765,-0.95410156,0.09667969,0.39453125,-48.40625,-87.0625,-58.15625,0.0,0.0,0.0
62,1695744815795,-0.83496094,-0.020507812,0.4794922,-56.40625,-48.5,-29.15625,0.0,0.0,0.0
63,1695744815857,-1.2285156,-0.27148438,0.4169922,0.90625,-56.90625,-43.5,0.0,0.0,0.0
64,1695744815886,-1.0087891,-0.3876953,0.43359375,30.65625,-22.4375,-28.78125,0.0,0.0,0.0
65,1695744815914,-0.69433594,-0.25878906,0.42089844,47.5,-6.375,-26.59375,0.0,0.0,0.0
66,1695744815975,-0.38183594,-0.07714844,0.31054688,62.25,7.59375,14.96875,0.0,0.0,0.0
67,1695744816006,-0.4580078,-0.09277344,0.20019531,42.59375,31.21875,31.8125,0.0,0.0,0.0
68,1695744816035,-0.5078125,-0.0029296875,0.25878906,31.75,54.71875,34.0625,0.0,0.0,0.0
69,1695744816094,-0.53515625,-0.01953125,0.2548828,49.75,81.9375,44.4375,0.0,0.0,0.0
70,1695744816125,-0.671875,-0.0703125,0.31347656,39.6875,59.53125,34.625,0.0,0.0,0.0
71,1695744816156,-0.72265625,-0.15136719,0.3388672,19.0625,54.59375,17.40625,-91.9375,-10.0,-80.4375
72,1695744816215,-0.82128906,-0.10839844,0.31054688,9.96875,36.78125,0.75,0.0,0.0,0.0
73,1695744816246,-0.95703125,-0.068359375,0.34765625,23.1875,52.59375,4.21875,0.0,0.0,0.0
74,1695744816275,-0.90234375,0.08496094,0.20703125,11.96875,37.6875,-2.5,0.0,0.0,0.0
75,1695744816335,-1.5869141,0.28222656,0.15527344,29.71875,14.8125,-11.03125,0.0,0.0,0.0
76,1695744816366,-1.1210938,0.044921875,0.18847656,2.5625,27.4375,9.34375,0.0,0.0,0.0
77,1695744816395,-1.5566406,0.0078125,0.005859375,12.34375,12.40625,-1.5,0.0,0.0,0.0
78,1695744816455,-1.5263672,-0.3388672,0.19824219,33.21875,-2.78125,-8.15625,0.0,0.0,0.0
79,1695744816485,-1.0810547,-0.13183594,0.06933594,52.96875,-36.46875,-18.96875,0.0,0.0,0.0
80,1695744816515,-0.7832031,0.06933594,0.015625,18.6875,9.375,-25.125,0.0,0.0,0.0
81,1695744816575,-0.64453125,0.15820312,0.060546875,1.84375,59.21875,-6.4375,0.0,0.0,0.0
82,1695744816606,-0.94433594,0.111328125,0.19726562,-12.15625,26.15625,15.09375,0.0,0.0,0.0
83,1695744816636,-0.90234375,-0.265625,0.0625,-9.8125,-0.53125,9.21875,0.0,0.0,0.0
84,1695744816695,-0.8378906,-0.15917969,0.33496094,-29.40625,-13.46875,-13.28125,-95.6875,-7.625,-87.8125
85,1695744816727,-0.9453125,0.005859375,0.13574219,18.8125,-12.46875,-4.1875,0.0,0.0,0.0
86,1695744816756,-0.72753906,-0.22753906,0.13183594,19.28125,-12.1875,21.1875,0.0,0.0,0.0
87,1695744816815,-0.7949219,-0.20703125,0.1484375,9.03125,-19.625,1.90625,0.0,0.0,0.0
88,1695744816845,-0.8388672,-0.28710938,0.030273438,6.84375,-4.78125,-7.96875,0.0,0.0,0.0
89,1695744816877,-0.7392578,-0.07421875,0.07714844,8.5,-1.0,-6.6875,0.0,0.0,0.0
90,1695744816935,-1.3388672,-0.044921875,0.22460938,18.125,-15.21875,-6.8125,0.0,0.0,0.0
91,1695744816966,-1.4462891,0.05859375,0.076171875,15.625,-29.15625,-28.96875,0.0,0.0,0.0
92,1695744816995,-1.4628906,0.16601562,0.26660156,-51.8125,-89.375,-53.15625,0.0,0.0,0.0
93,1695744817055,-1.3740234,0.30566406,0.33007812,-82.875,-108.4375,-73.15625,0.0,0.0,0.0
94,1695744817086,-0.8466797,-0.040039062,0.47558594,-52.1875,-88.71875,-20.96875,0.0,0.0,0.0
95,1695744817115,-0.9003906,-0.31445312,0.3671875,-25.3125,-64.375,12.34375,0.0,0.0,0.0
96,1695744817175,-0.7207031,-0.27929688,0.3017578,6.40625,-29.8125,14.53125,-86.25,-14.1875,-77.3125
97,1695744817205,-0.53027344,-0.22851562,0.30371094,50.53125,-10.46875,15.9375,0.0,0.0,0.0
98,1695744817236,-0.55859375,-0.15820312,0.3876953,31.6875,49.03125,22.21875,0.0,0.0,0.0
99,1695744817326,-0.44433594,-0.08691406,0.20605469,24.0625,79.25,26.5,0.0,0.0,0.0
100,1695744817328,-0.5439453,-0.17773438,0.03515625,72.875,74.625,48.84375,0.0,0.0,0.0
101,1695744817356,-0.93066406,0.072265625,0.40625,28.625,74.75,18.4375,0.0,0.0,0.0
102,1695744817416,-0.8027344,0.08886719,0.43066406,-0.1875,57.34375,1.375,0.0,0.0,0.0
103,1695744817446,-0.7558594,0.030273438,0.21875,-14.8125,30.3125,6.375,0.0,0.0,0.0
104,1695744817476,-0.81347656,-0.0859375,0.046875,-60.53125,39.625,11.78125,0.0,0.0,0.0
105,1695744817537,-1.5693359,0.23046875,0.3359375,-17.625,39.53125,-1.625,0.0,0.0,0.0
106,1695744817566,-1.3896484,0.04296875,0.19042969,-22.625,4.65625,1.0,0.0,0.0,0.0
107,1695744817595,-0.9941406,-0.15625,0.31445312,-26.1875,-0.53125,11.5,0.0,0.0,0.0
108,1695744817658,-1.6357422,-0.18066406,-0.11035156,7.9375,-7.125,-23.59375,0.0,0.0,0.0
109,1695744817685,-0.95410156,-0.24121094,0.10449219,36.375,-39.78125,-3.84375,-92.875,-7.3125,-87.1875
110,1695744817717,-0.8203125,-0.07714844,0.103515625,41.5625,-7.34375,-10.0,0.0,0.0,0.0
111,1695744817776,-0.89453125,0.13769531,0.033203125,24.40625,49.03125,-10.84375,0.0,0.0,0.0
112,1695744817805,-0.8720703,0.0,0.07910156,4.15625,18.65625,3.875,0.0,0.0,0.0
113,1695744817835,-0.921875,-0.1015625,0.19433594,-5.96875,-18.03125,-0.96875,0.0,0.0,0.0
114,1695744817896,-0.7998047,-0.060546875,0.21289062,-15.6875,-0.9375,-7.3125,0.0,0.0,0.0
115,1695744817925,-0.90234375,-0.038085938,0.11230469,3.84375,-20.84375,6.84375,0.0,0.0,0.0
116,1695744817956,-0.80859375,-0.040039062,0.20117188,-1.34375,-7.78125,19.0625,0.0,0.0,0.0
117,1695744818046,-0.83496094,-0.14257812,0.2265625,-20.0625,-17.0625,17.53125,0.0,0.0,0.0
118,1695744818050,-0.88671875,-0.34375,0.099609375,-24.65625,-2.53125,12.84375,0.0,0.0,0.0
119,1695744818075,-0.76953125,-0.18554688,0.123046875,-20.9375,-12.25,5.5,0.0,0.0,0.0
120,1695744818137,-1.2167969,-0.06542969,0.20019531,7.5625,-8.75,-3.46875,0.0,0.0,0.0
121,1695744818166,-1.3261719,-0.078125,0.03515625,18.8125,-29.8125,-23.59375,-93.125,-5.8125,-85.125
122,1695744818196,-1.5263672,0.0029296875,0.4814453,-11.40625,-83.21875,-44.53125,0.0,0.0,0.0
123,1695744818257,-1.4648438,0.43847656,0.48242188,-114.125,-76.875,-92.09375,0.0,0.0,0.0
124,1695744818287,-0.90234375,0.046875,0.45996094,-82.34375,-46.34375,-44.78125,0.0,0.0,0.0
125,1695744818316,-0.7324219,-0.328125,0.34375,-24.15625,-61.75,4.71875,0.0,0.0,0.0
126,1695744818466,-0.74316406,-0.296875,0.33398438,9.71875,-29.6875,8.75,0.0,0.0,0.0
127,1695744818468,-0.6386719,-0.20410156,0.3466797,24.0,-9.1875,8.5625,0.0,0.0,0.0
128,1695744818469,-0.55859375,-0.14355469,0.296875,32.53125,4.0625,24.0,0.0,0.0,0.0
129,1695744818471,-0.515625,-0.048828125,0.21582031,43.875,56.0,47.5625,0.0,0.0,0.0
130,1695744818526,-0.6777344,-0.057617188,0.29492188,35.84375,105.0,47.8125,0.0,0.0,0.0
131,1695744818555,-0.72265625,-0.07714844,0.22851562,11.59375,70.34375,34.25,0.0,0.0,0.0
132,1695744818617,-0.68847656,-0.0703125,0.3486328,16.25,41.90625,19.3125,0.0,0.0,0.0
133,1695744818647,-0.81347656,0.043945312,0.25,16.0,40.0,10.6875,0.0,0.0,0.0
134,1695744818675,-0.7421875,0.0234375,0.14257812,-3.71875,49.15625,13.5625,-90.4375,-6.125,-84.9375
135,1695744818735,-0.9433594,0.08203125,0.39453125,-1.75,25.46875,3.0,0.0,0.0,0.0
136,1695744818766,-1.5908203,0.026367188,0.072265625,28.25,-8.21875,-16.53125,0.0,0.0,0.0
137,1695744818797,-0.9277344,0.046875,0.11621094,3.25,9.375,-16.03125,0.0,0.0,0.0
138,1695744818857,-1.7509766,0.17578125,0.20214844,21.375,3.3125,-13.15625,0.0,0.0,0.0
139,1695744818887,-1.3388672,-0.31347656,0.20898438,13.90625,-31.28125,9.59375,0.0,0.0,0.0
140,1695744818915,-0.8964844,-0.05859375,0.22851562,24.40625,-34.09375,-23.375,0.0,0.0,0.0
141,1695744818977,-1.2695312,0.091796875,0.037109375,-7.625,35.71875,-35.1875,0.0,0.0,0.0
142,1695744819007,-0.7832031,0.01953125,-0.09667969,-3.96875,21.09375,17.09375,0.0,0.0,0.0
143,1695744819037,-0.8378906,0.024414062,0.20214844,11.96875,17.53125,31.4375,0.0,0.0,0.0
144,1695744819096,-0.8183594,-0.13476562,0.14550781,-25.25,15.21875,8.4375,0.0,0.0,0.0
145,1695744819126,-0.6503906,-0.17480469,0.21972656,-30.28125,-4.0625,2.9375,0.0,0.0,0.0
146,1695744819156,-0.79003906,0.020507812,0.15234375,10.0625,-13.03125,4.84375,-91.8125,-7.3125,-87.5
147,1695744819216,-0.93066406,-0.15820312,0.18359375,1.65625,-25.0625,6.125,0.0,0.0,0.0
148,1695744819247,-0.8300781,-0.31054688,0.17773438,-3.46875,-5.78125,-6.625,0.0,0.0,0.0
149,1695744819276,-0.82128906,-0.20507812,0.13671875,-17.09375,-9.75,-5.65625,0.0,0.0,0.0
150,1695744819336,-0.84277344,-0.12890625,0.0390625,0.625,6.625,5.15625,0.0,0.0,0.0
151,1695744819365,-1.0488281,-0.24023438,0.15820312,19.90625,-3.5,-4.125,0.0,0.0,0.0
152,1695744819396,-1.2958984,-0.1953125,0.0703125,42.1875,-7.59375,-15.0625,0.0,0.0,0.0
153,1695744819456,-1.7041016,0.091796875,0.44921875,-7.375,-81.5625,-60.84375,0.0,0.0,0.0
154,1695744819488,-1.3769531,0.3701172,0.32910156,-80.0,-60.46875,-85.4375,0.0,0.0,0.0
155,1695744819515,-0.9824219,-0.07324219,0.43164062,-43.5625,-79.75,-41.96875,0.0,0.0,0.0
156,1695744819606,-0.8564453,-0.24414062,0.34179688,-8.71875,-74.25,-1.9375,0.0,0.0,0.0
157,1695744819609,-0.83496094,-0.29589844,0.28710938,31.0625,-43.0,6.5625,0.0,0.0,0.0
158,1695744819636,-0.7246094,-0.28710938,0.3251953,54.375,-24.375,13.4375,0.0,0.0,0.0
159,1695744819696,-0.60253906,-0.08203125,0.31640625,39.375,7.15625,10.5,-82.1875,-10.1875,-78.1875
160,1695744819726,-0.5185547,-0.021484375,0.21875,49.6875,43.0625,21.125,0.0,0.0,0.0
161,1695744819756,-0.5761719,-0.03125,0.13574219,51.28125,83.09375,35.71875,0.0,0.0,0.0
162,1695744819818,-0.6777344,-0.05859375,0.25683594,35.34375,87.75,35.0,0.0,0.0,0.0
163,1695744819876,-0.8876953,-0.076171875,0.4453125,30.28125,55.9375,19.84375,0.0,0.0,0.0
164,1695744819878,-0.7294922,-0.0859375,0.26171875,9.15625,34.09375,15.03125,0.0,0.0,0.0
165,1695744819906,-0.8125,-0.01953125,0.1875,14.53125,27.96875,8.0,0.0,0.0,0.0
166,1695744819967,-0.82910156,0.0068359375,0.21777344,11.28125,38.90625,13.03125,0.0,0.0,0.0
167,1695744819997,-1.2275391,0.14257812,0.2998047,7.9375,23.21875,-8.59375,0.0,0.0,0.0
168,1695744820026,-1.2324219,0.12011719,0.07421875,21.90625,20.46875,-16.78125,0.0,0.0,0.0
169,1695744820085,-1.03125,0.013671875,0.06738281,24.71875,-13.46875,3.25,0.0,0.0,0.0
170,1695744820117,-1.7900391,-0.115234375,-0.041992188,13.3125,-11.5625,-1.875,0.0,0.0,0.0
171,1695744820176,-1.0146484,-0.13183594,0.3330078,9.21875,-47.03125,-8.09375,-91.0625,-0.875,-87.8125
